"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"e4a3","Effect of screening, same treatment",25,"ARR",0.0018,"(0.0017,0.002)"
"e4a3","Effect of screening, same treatment",25,"NNS",555.5556,"(534.7594,631.0206)"
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0199,"(0.0197,0.0209)"
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0178,"(0.0175,0.0188)"
"e4a4","Effect of screening, same treatment",25,"MRR",0.8945,"(0.887,0.9045)"
"e4a4","Effect of screening, same treatment",25,"ARR",0.0021,"(0.002,0.0024)"
"e4a4","Effect of screening, same treatment",25,"NNS",476.1905,"(443.9528,527.9464)"
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0123,"(0.012,0.013)"
"e1a2","Effect of treatment, without screening",25,"MRR",1.6184,"(1.5883,1.6809)"
"e1a2","Effect of treatment, without screening",25,"ARR",-0.0047,"(-0.0048,-0.0043)"
"e1a2","Effect of treatment, without screening",25,"NNS",-212.766,"(-220.2643,-195.6763)"
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0107,"(0.0105,0.0113)"
"e1a2","Effect of treatment, with screening",25,"MRR",1.597,"(1.5665,1.6709)"
"e1a2","Effect of treatment, with screening",25,"ARR",-0.004,"(-0.0041,-0.0037)"
"e1a2","Effect of treatment, with screening",25,"NNS",-250,"(-259.7403,-227.2258)"
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0155,"(0.0153,0.0163)"
"e1a3","Effect of treatment, without screening",25,"MRR",2.0395,"(2.0006,2.1444)"
"e1a3","Effect of treatment, without screening",25,"ARR",-0.0079,"(-0.0081,-0.0074)"
"e1a3","Effect of treatment, without screening",25,"NNS",-126.5823,"(-128.7001,-119.0407)"
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0134,"(0.0132,0.0141)"
"e1a3","Effect of treatment, with screening",25,"MRR",2,"(1.9646,2.1205)"
"e1a3","Effect of treatment, with screening",25,"ARR",-0.0067,"(-0.0069,-0.0063)"
"e1a3","Effect of treatment, with screening",25,"NNS",-149.2537,"(-151.2859,-139.9532)"
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0179,"(0.0176,0.0188)"
"e1a4","Effect of treatment, without screening",25,"MRR",2.3553,"(2.299,2.4647)"
"e1a4","Effect of treatment, without screening",25,"ARR",-0.0103,"(-0.0105,-0.0097)"
"e1a4","Effect of treatment, without screening",25,"NNS",-97.0874,"(-99.4283,-92.1466)"
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0154,"(0.0152,0.0162)"
"e1a4","Effect of treatment, with screening",25,"MRR",2.2985,"(2.253,2.4529)"
"e1a4","Effect of treatment, with screening",25,"ARR",-0.0087,"(-0.0089,-0.0082)"
"e1a4","Effect of treatment, with screening",25,"NNS",-114.9425,"(-117.1303,-107.6168)"
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0083,"(0.0081,0.0088)"
"e2a1","Effect of treatment, without screening",25,"MRR",1.0921,"(1.087,1.1199)"
"e2a1","Effect of treatment, without screening",25,"ARR",-7e-04,"(-8e-04,-6e-04)"
"e2a1","Effect of treatment, without screening",25,"NNS",-1428.5714,"(-1515.1515,-1129.6604)"
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0075,"(0.0073,0.008)"
"e2a1","Effect of treatment, with screening",25,"MRR",1.1194,"(1.1137,1.1514)"
"e2a1","Effect of treatment, with screening",25,"ARR",-8e-04,"(-9e-04,-6e-04)"
"e2a1","Effect of treatment, with screening",25,"NNS",-1250,"(-1315.7895,-1014.9969)"
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.013,"(0.0127,0.0137)"
"e2a2","Effect of treatment, without screening",25,"MRR",1.7105,"(1.6789,1.7875)"
"e2a2","Effect of treatment, without screening",25,"ARR",-0.0054,"(-0.0055,-0.005)"
"e2a2","Effect of treatment, without screening",25,"NNS",-185.1852,"(-189.7533,-169.9164)"
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0115,"(0.0113,0.0122)"
"e2a2","Effect of treatment, with screening",25,"MRR",1.7164,"(1.6883,1.8084)"
"e2a2","Effect of treatment, with screening",25,"ARR",-0.0048,"(-0.0049,-0.0045)"
"e2a2","Effect of treatment, with screening",25,"NNS",-208.3333,"(-214.1328,-189.3767)"
"e2a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e2a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.016,0.017)"
"e2a3","Effect of treatment, without screening",25,"MRR",2.1316,"(2.0911,2.2492)"
"e2a3","Effect of treatment, without screening",25,"ARR",-0.0086,"(-0.0088,-0.0082)"
"e2a3","Effect of treatment, without screening",25,"NNS",-116.2791,"(-118.0986,-108.6844)"
"e2a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e2a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0142,"(0.014,0.0149)"
"e2a3","Effect of treatment, with screening",25,"MRR",2.1194,"(2.0932,2.2492)"
"e2a3","Effect of treatment, with screening",25,"ARR",-0.0075,"(-0.0077,-0.0071)"
"e2a3","Effect of treatment, with screening",25,"NNS",-133.3333,"(-134.8164,-124.2827)"
"e2a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e2a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0186,"(0.0183,0.0195)"
"e2a4","Effect of treatment, without screening",25,"MRR",2.4474,"(2.3953,2.5605)"
"e2a4","Effect of treatment, without screening",25,"ARR",-0.011,"(-0.0112,-0.0104)"
"e2a4","Effect of treatment, without screening",25,"NNS",-90.9091,"(-92.7214,-86.2226)"
"e2a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e2a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.016,0.0171)"
"e2a4","Effect of treatment, with screening",25,"MRR",2.4179,"(2.3708,2.5775)"
"e2a4","Effect of treatment, with screening",25,"ARR",-0.0095,"(-0.0097,-0.009)"
"e2a4","Effect of treatment, with screening",25,"NNS",-105.2632,"(-106.6953,-98.0803)"
"e3a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e3a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.009,"(0.0088,0.0095)"
"e3a1","Effect of treatment, without screening",25,"MRR",1.1842,"(1.1768,1.217)"
"e3a1","Effect of treatment, without screening",25,"ARR",-0.0014,"(-0.0015,-0.0013)"
"e3a1","Effect of treatment, without screening",25,"NNS",-714.2857,"(-747.6714,-607.816)"
"e3a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e3a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0083,"(0.0081,0.0088)"
"e3a1","Effect of treatment, with screening",25,"MRR",1.2388,"(1.2296,1.2815)"
"e3a1","Effect of treatment, with screening",25,"ARR",-0.0016,"(-0.0017,-0.0014)"
"e3a1","Effect of treatment, with screening",25,"NNS",-625,"(-654.6698,-533.1541)"
"e3a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e3a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0137,"(0.0135,0.0143)"
"e3a2","Effect of treatment, without screening",25,"MRR",1.8026,"(1.7688,1.8932)"
"e3a2","Effect of treatment, without screening",25,"ARR",-0.0061,"(-0.0062,-0.0057)"
"e3a2","Effect of treatment, without screening",25,"NNS",-163.9344,"(-168.0672,-151.9757)"
"e3a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e3a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0123,"(0.012,0.0129)"
"e3a2","Effect of treatment, with screening",25,"MRR",1.8358,"(1.8068,1.9412)"
"e3a2","Effect of treatment, with screening",25,"ARR",-0.0056,"(-0.0057,-0.0052)"
"e3a2","Effect of treatment, with screening",25,"NNS",-178.5714,"(-183.8235,-164.3319)"
"e3a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e3a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0169,"(0.0167,0.0177)"
"e3a3","Effect of treatment, without screening",25,"MRR",2.2237,"(2.1839,2.3492)"
"e3a3","Effect of treatment, without screening",25,"ARR",-0.0093,"(-0.0095,-0.0088)"
"e3a3","Effect of treatment, without screening",25,"NNS",-107.5269,"(-109.23,-100.8452)"
"e3a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e3a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.015,"(0.0148,0.0158)"
"e3a3","Effect of treatment, with screening",25,"MRR",2.2388,"(2.2119,2.3795)"
"e3a3","Effect of treatment, with screening",25,"ARR",-0.0083,"(-0.0085,-0.0079)"
"e3a3","Effect of treatment, with screening",25,"NNS",-120.4819,"(-122.1374,-113.244)"
"e3a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e3a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0193,"(0.019,0.0202)"
"e3a4","Effect of treatment, without screening",25,"MRR",2.5395,"(2.4843,2.6599)"
"e3a4","Effect of treatment, without screening",25,"ARR",-0.0117,"(-0.0119,-0.0111)"
"e3a4","Effect of treatment, without screening",25,"NNS",-85.4701,"(-87.184,-81.4445)"
"e3a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e3a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.017,"(0.0168,0.0179)"
"e3a4","Effect of treatment, with screening",25,"MRR",2.5373,"(2.4897,2.6978)"
"e3a4","Effect of treatment, with screening",25,"ARR",-0.0103,"(-0.0105,-0.0098)"
"e3a4","Effect of treatment, with screening",25,"NNS",-97.0874,"(-98.4494,-91.1856)"
"e4a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e4a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0097,"(0.0095,0.0102)"
"e4a1","Effect of treatment, without screening",25,"MRR",1.2763,"(1.2608,1.3143)"
"e4a1","Effect of treatment, without screening",25,"ARR",-0.0021,"(-0.0022,-0.0019)"
"e4a1","Effect of treatment, without screening",25,"NNS",-476.1905,"(-503.147,-424.5104)"
"e4a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e4a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0091,"(0.0089,0.0096)"
"e4a1","Effect of treatment, with screening",25,"MRR",1.3582,"(1.3432,1.4065)"
"e4a1","Effect of treatment, with screening",25,"ARR",-0.0024,"(-0.0025,-0.0022)"
"e4a1","Effect of treatment, with screening",25,"NNS",-416.6667,"(-436.6812,-371.6833)"
"e4a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e4a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0144,"(0.0141,0.0151)"
"e4a2","Effect of treatment, without screening",25,"MRR",1.8947,"(1.8521,1.9817)"
"e4a2","Effect of treatment, without screening",25,"ARR",-0.0068,"(-0.0069,-0.0063)"
"e4a2","Effect of treatment, without screening",25,"NNS",-147.0588,"(-151.2859,-136.5863)"
"e4a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e4a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0131,"(0.0128,0.0137)"
"e4a2","Effect of treatment, with screening",25,"MRR",1.9552,"(1.9139,2.0557)"
"e4a2","Effect of treatment, with screening",25,"ARR",-0.0064,"(-0.0066,-0.006)"
"e4a2","Effect of treatment, with screening",25,"NNS",-156.25,"(-161.3555,-145.7623)"
"e4a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e4a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0176,"(0.0174,0.0184)"
"e4a3","Effect of treatment, without screening",25,"MRR",2.3158,"(2.272,2.4439)"
"e4a3","Effect of treatment, without screening",25,"ARR",-0.01,"(-0.0102,-0.0095)"
"e4a3","Effect of treatment, without screening",25,"NNS",-100,"(-101.7553,-94.1534)"
"e4a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e4a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0158,"(0.0156,0.0166)"
"e4a3","Effect of treatment, with screening",25,"MRR",2.3582,"(2.318,2.5067)"
"e4a3","Effect of treatment, with screening",25,"ARR",-0.0091,"(-0.0093,-0.0087)"
"e4a3","Effect of treatment, with screening",25,"NNS",-109.8901,"(-111.7318,-103.7856)"
"e4a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e4a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0199,"(0.0197,0.0209)"
"e4a4","Effect of treatment, without screening",25,"MRR",2.6184,"(2.5685,2.7709)"
"e4a4","Effect of treatment, without screening",25,"ARR",-0.0123,"(-0.0126,-0.0118)"
"e4a4","Effect of treatment, without screening",25,"NNS",-81.3008,"(-82.3385,-76.4259)"
"e4a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e4a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0178,"(0.0175,0.0188)"
"e4a4","Effect of treatment, with screening",25,"MRR",2.6567,"(2.6046,2.8332)"
"e4a4","Effect of treatment, with screening",25,"ARR",-0.0111,"(-0.0113,-0.0105)"
"e4a4","Effect of treatment, with screening",25,"NNS",-90.0901,"(-91.5751,-84.7638)"
