"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"Historical","Effect of screening, same treatment",23,"MRR",0.941,"(0.896,0.907)"
"Historical","Effect of screening, same treatment",23,"ARR",0.001,"(0.002,0.002)"
"Historical","Effect of screening, same treatment",23,"NNS",1000,"(547.958,623.264)"
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.018,"(0.018,0.019)"
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.017,"(0.016,0.017)"
"Historical","Effect of screening, same treatment",24,"MRR",0.944,"(0.896,0.907)"
"Historical","Effect of screening, same treatment",24,"ARR",0.001,"(0.002,0.002)"
"Historical","Effect of screening, same treatment",24,"NNS",1000,"(514.824,579.153)"
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.02,"(0.019,0.02)"
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.018,"(0.017,0.018)"
"Historical","Effect of screening, same treatment",25,"MRR",0.9,"(0.897,0.909)"
"Historical","Effect of screening, same treatment",25,"ARR",0.002,"(0.002,0.002)"
"Historical","Effect of screening, same treatment",25,"NNS",500,"(500,552.486)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",1,"MRR",NA,"(0.7,1)"
"Contemp1999","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",1,"NNS",Inf,"(75000,1e+05)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",2,"MRR",NA,"(0.844,1)"
"Contemp1999","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",2,"NNS",Inf,"(27083.333,1e+05)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",3,"MRR",NA,"(0.894,0.993)"
"Contemp1999","Effect of screening, same treatment",3,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",3,"NNS",Inf,"(25000,1e+05)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",0,"(0,0.001)"
"Contemp1999","Effect of screening, same treatment",4,"MRR",0,"(0.855,0.919)"
"Contemp1999","Effect of screening, same treatment",4,"ARR",0.001,"(0,0)"
"Contemp1999","Effect of screening, same treatment",4,"NNS",1000,"(11904.762,25000)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",5,"MRR",1,"(0.864,0.921)"
"Contemp1999","Effect of screening, same treatment",5,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",5,"NNS",Inf,"(7852.564,14285.714)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",6,"MRR",1,"(0.874,0.927)"
"Contemp1999","Effect of screening, same treatment",6,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",6,"NNS",Inf,"(6473.214,10861.111)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.002,"(0.002,0.002)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.001,"(0.001,0.002)"
"Contemp1999","Effect of screening, same treatment",7,"MRR",0.5,"(0.877,0.902)"
"Contemp1999","Effect of screening, same treatment",7,"ARR",0.001,"(0,0)"
"Contemp1999","Effect of screening, same treatment",7,"NNS",1000,"(5336.257,6250)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.002,"(0.002,0.002)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.002,"(0.002,0.002)"
"Contemp1999","Effect of screening, same treatment",8,"MRR",1,"(0.878,0.914)"
"Contemp1999","Effect of screening, same treatment",8,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",8,"NNS",Inf,"(3926.282,5630.252)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.003,"(0.003,0.003)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.002,"(0.002,0.003)"
"Contemp1999","Effect of screening, same treatment",9,"MRR",0.667,"(0.868,0.931)"
"Contemp1999","Effect of screening, same treatment",9,"ARR",0.001,"(0,0)"
"Contemp1999","Effect of screening, same treatment",9,"NNS",1000,"(3053.977,5781.25)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.003,"(0.003,0.003)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.003,"(0.003,0.003)"
"Contemp1999","Effect of screening, same treatment",10,"MRR",1,"(0.878,0.922)"
"Contemp1999","Effect of screening, same treatment",10,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",10,"NNS",Inf,"(2777.778,4145.427)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.004,"(0.004,0.004)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.003,"(0.003,0.004)"
"Contemp1999","Effect of screening, same treatment",11,"MRR",0.75,"(0.879,0.924)"
"Contemp1999","Effect of screening, same treatment",11,"ARR",0.001,"(0,0)"
"Contemp1999","Effect of screening, same treatment",11,"NNS",1000,"(2151.3,3470.982)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.004,"(0.004,0.005)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.004,"(0.004,0.004)"
"Contemp1999","Effect of screening, same treatment",12,"MRR",1,"(0.888,0.924)"
"Contemp1999","Effect of screening, same treatment",12,"ARR",0,"(0,0.001)"
"Contemp1999","Effect of screening, same treatment",12,"NNS",Inf,"(2040.816,2922.269)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.005,"(0.005,0.005)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.005,"(0.004,0.005)"
"Contemp1999","Effect of screening, same treatment",13,"MRR",1,"(0.885,0.92)"
"Contemp1999","Effect of screening, same treatment",13,"ARR",0,"(0,0.001)"
"Contemp1999","Effect of screening, same treatment",13,"NNS",Inf,"(1696.429,2413.5)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.006,"(0.006,0.006)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.005,"(0.005,0.005)"
"Contemp1999","Effect of screening, same treatment",14,"MRR",0.833,"(0.89,0.923)"
"Contemp1999","Effect of screening, same treatment",14,"ARR",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",14,"NNS",1000,"(1516.228,2220.547)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.007,"(0.007,0.007)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.006,"(0.006,0.006)"
"Contemp1999","Effect of screening, same treatment",15,"MRR",0.857,"(0.886,0.918)"
"Contemp1999","Effect of screening, same treatment",15,"ARR",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",15,"NNS",1000,"(1355.979,1816.541)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.007,"(0.007,0.008)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.007,"(0.007,0.007)"
"Contemp1999","Effect of screening, same treatment",16,"MRR",1,"(0.888,0.914)"
"Contemp1999","Effect of screening, same treatment",16,"ARR",0,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",16,"NNS",Inf,"(1194.062,1538.462)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.008,"(0.008,0.009)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.007,"(0.007,0.008)"
"Contemp1999","Effect of screening, same treatment",17,"MRR",0.875,"(0.888,0.91)"
"Contemp1999","Effect of screening, same treatment",17,"ARR",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",17,"NNS",1000,"(1087.35,1328.547)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.009,"(0.009,0.009)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.008,"(0.008,0.009)"
"Contemp1999","Effect of screening, same treatment",18,"MRR",0.889,"(0.893,0.905)"
"Contemp1999","Effect of screening, same treatment",18,"ARR",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",18,"NNS",1000,"(1017.992,1159.783)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.01,"(0.01,0.01)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.009,"(0.009,0.009)"
"Contemp1999","Effect of screening, same treatment",19,"MRR",0.9,"(0.896,0.909)"
"Contemp1999","Effect of screening, same treatment",19,"ARR",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",19,"NNS",1000,"(945.642,1093.584)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.011,"(0.011,0.011)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.01,"(0.01,0.01)"
"Contemp1999","Effect of screening, same treatment",20,"MRR",0.909,"(0.897,0.91)"
"Contemp1999","Effect of screening, same treatment",20,"ARR",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",20,"NNS",1000,"(881.109,1034.236)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.012,"(0.012,0.012)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.011,"(0.011,0.011)"
"Contemp1999","Effect of screening, same treatment",21,"MRR",0.917,"(0.9,0.91)"
"Contemp1999","Effect of screening, same treatment",21,"ARR",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",21,"NNS",1000,"(826.446,953.769)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.013,"(0.013,0.013)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.012,"(0.012,0.012)"
"Contemp1999","Effect of screening, same treatment",22,"MRR",0.923,"(0.899,0.909)"
"Contemp1999","Effect of screening, same treatment",22,"ARR",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",22,"NNS",1000,"(756.217,870.267)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.014,"(0.014,0.014)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.013,"(0.012,0.013)"
"Contemp1999","Effect of screening, same treatment",23,"MRR",0.929,"(0.899,0.911)"
"Contemp1999","Effect of screening, same treatment",23,"ARR",0.001,"(0.001,0.001)"
"Contemp1999","Effect of screening, same treatment",23,"NNS",1000,"(700.689,803.571)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.015,"(0.015,0.015)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.014,"(0.013,0.014)"
"Contemp1999","Effect of screening, same treatment",24,"MRR",0.933,"(0.899,0.913)"
"Contemp1999","Effect of screening, same treatment",24,"ARR",0.001,"(0.001,0.002)"
"Contemp1999","Effect of screening, same treatment",24,"NNS",1000,"(660.088,756.294)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.016,"(0.016,0.016)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.014,"(0.014,0.015)"
"Contemp1999","Effect of screening, same treatment",25,"MRR",0.875,"(0.899,0.913)"
"Contemp1999","Effect of screening, same treatment",25,"ARR",0.002,"(0.001,0.002)"
"Contemp1999","Effect of screening, same treatment",25,"NNS",500,"(612.064,706.988)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,0)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,0)"
"Perfect","Effect of screening, same treatment",1,"MRR",NA,"(0.667,1)"
"Perfect","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",1,"NNS",Inf,"(75000,1e+05)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",0,"(0,0)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",0,"(0,0)"
"Perfect","Effect of screening, same treatment",2,"MRR",NA,"(0.849,1)"
"Perfect","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",2,"NNS",Inf,"(33333.333,50000)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",0,"(0,0)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",0,"(0,0)"
"Perfect","Effect of screening, same treatment",3,"MRR",NA,"(0.871,1)"
"Perfect","Effect of screening, same treatment",3,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",3,"NNS",Inf,"(23750,1e+05)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",0,"(0,0.001)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",0,"(0,0.001)"
"Perfect","Effect of screening, same treatment",4,"MRR",NA,"(0.859,0.943)"
"Perfect","Effect of screening, same treatment",4,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",4,"NNS",Inf,"(14285.714,44375)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",0.001,"(0.001,0.001)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",0.001,"(0.001,0.001)"
"Perfect","Effect of screening, same treatment",5,"MRR",1,"(0.862,0.912)"
"Perfect","Effect of screening, same treatment",5,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",5,"NNS",Inf,"(10000,16666.667)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.001,"(0.001,0.001)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.001,"(0.001,0.001)"
"Perfect","Effect of screening, same treatment",6,"MRR",1,"(0.851,0.917)"
"Perfect","Effect of screening, same treatment",6,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",6,"NNS",Inf,"(6354.167,12187.5)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.001,"(0.001,0.002)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.001,"(0.001,0.001)"
"Perfect","Effect of screening, same treatment",7,"MRR",1,"(0.858,0.919)"
"Perfect","Effect of screening, same treatment",7,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",7,"NNS",Inf,"(5336.257,9480.769)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.002,"(0.002,0.002)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.002,"(0.001,0.002)"
"Perfect","Effect of screening, same treatment",8,"MRR",1,"(0.864,0.907)"
"Perfect","Effect of screening, same treatment",8,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",8,"NNS",Inf,"(4086.957,6416.667)"
"Perfect","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.002,"(0.002,0.002)"
"Perfect","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.002,"(0.002,0.002)"
"Perfect","Effect of screening, same treatment",9,"MRR",1,"(0.861,0.914)"
"Perfect","Effect of screening, same treatment",9,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",9,"NNS",Inf,"(3177.083,5243.056)"
"Perfect","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.003,"(0.003,0.003)"
"Perfect","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.002,"(0.002,0.003)"
"Perfect","Effect of screening, same treatment",10,"MRR",0.667,"(0.872,0.917)"
"Perfect","Effect of screening, same treatment",10,"ARR",0.001,"(0,0)"
"Perfect","Effect of screening, same treatment",10,"NNS",1000,"(2857.143,4678.571)"
"Perfect","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.003,"(0.003,0.003)"
"Perfect","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.003,"(0.003,0.003)"
"Perfect","Effect of screening, same treatment",11,"MRR",1,"(0.871,0.911)"
"Perfect","Effect of screening, same treatment",11,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",11,"NNS",Inf,"(2325.581,3573.495)"
"Perfect","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.004,"(0.004,0.004)"
"Perfect","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.003,"(0.003,0.004)"
"Perfect","Effect of screening, same treatment",12,"MRR",0.75,"(0.869,0.917)"
"Perfect","Effect of screening, same treatment",12,"ARR",0.001,"(0,0.001)"
"Perfect","Effect of screening, same treatment",12,"NNS",1000,"(2010.204,3125)"
"Perfect","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.004,"(0.004,0.005)"
