"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.011,"(0.0103,0.0115)",0.011
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0077,"(0.0072,0.0081)",0.0077
"e3a1","Effect of screening, same treatment",25,"MRR",0.7,"(0.6752,0.725)",0.7009
"e3a1","Effect of screening, same treatment",25,"ARR",0.0033,"(0.003,0.0036)",0.0033
"e3a1","Effect of screening, same treatment",25,"NNS",303.0303,"(276.9401,334.5078)",305.9579
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0156,"(0.0149,0.0164)",0.0156
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.01,"(0.0094,0.0106)",0.01
"e3a2","Effect of screening, same treatment",25,"MRR",0.641,"(0.6166,0.6629)",0.6411
"e3a2","Effect of screening, same treatment",25,"ARR",0.0056,"(0.0052,0.0061)",0.0056
"e3a2","Effect of screening, same treatment",25,"NNS",178.5714,"(164.038,191.6323)",178.5756
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0189,"(0.0181,0.0198)",0.0189
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0116,"(0.011,0.0122)",0.0116
"e3a3","Effect of screening, same treatment",25,"MRR",0.6138,"(0.5936,0.6412)",0.6169
"e3a3","Effect of screening, same treatment",25,"ARR",0.0073,"(0.0068,0.0078)",0.0072
"e3a3","Effect of screening, same treatment",25,"NNS",136.9863,"(128.3617,148.0557)",138.4745
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0212,"(0.0204,0.0222)",0.0212
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0128,"(0.0121,0.0135)",0.0128
"e3a4","Effect of screening, same treatment",25,"MRR",0.6038,"(0.58,0.6276)",0.6044
"e3a4","Effect of screening, same treatment",25,"ARR",0.0084,"(0.0078,0.009)",0.0084
"e3a4","Effect of screening, same treatment",25,"NNS",119.0476,"(110.736,127.7997)",119.3089
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0121,"(0.0115,0.0127)",0.0121
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0089,"(0.0084,0.0094)",0.0089
"e4a1","Effect of screening, same treatment",25,"MRR",0.7355,"(0.7089,0.7582)",0.737
"e4a1","Effect of screening, same treatment",25,"ARR",0.0032,"(0.0029,0.0036)",0.0032
"e4a1","Effect of screening, same treatment",25,"NNS",312.5,"(278.8866,346.3266)",314.1777
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0168,"(0.0161,0.0175)",0.0168
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0113,"(0.0106,0.0119)",0.0113
"e4a2","Effect of screening, same treatment",25,"MRR",0.6726,"(0.6467,0.6921)",0.6713
"e4a2","Effect of screening, same treatment",25,"ARR",0.0055,"(0.0051,0.006)",0.0055
"e4a2","Effect of screening, same treatment",25,"NNS",181.8182,"(165.8242,194.7516)",181.3414
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0201,"(0.0193,0.0209)",0.0201
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0129,"(0.0123,0.0136)",0.0129
"e4a3","Effect of screening, same treatment",25,"MRR",0.6418,"(0.6213,0.6643)",0.6437
"e4a3","Effect of screening, same treatment",25,"ARR",0.0072,"(0.0066,0.0077)",0.0071
"e4a3","Effect of screening, same treatment",25,"NNS",138.8889,"(130.5321,150.974)",140.1244
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0224,"(0.0216,0.0233)",0.0224
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0141,"(0.0134,0.0148)",0.0141
"e4a4","Effect of screening, same treatment",25,"MRR",0.6295,"(0.6048,0.6507)",0.6291
"e4a4","Effect of screening, same treatment",25,"ARR",0.0083,"(0.0077,0.0089)",0.0083
"e4a4","Effect of screening, same treatment",25,"NNS",120.4819,"(112.6669,129.1679)",120.5355
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.013,"(0.0122,0.0137)",0.013
"e1a2","Effect of treatment, without screening",25,"MRR",1.5663,"(1.5043,1.6186)",1.5622
"e1a2","Effect of treatment, without screening",25,"ARR",-0.0047,"(-0.0051,-0.0043)",-0.0047
"e1a2","Effect of treatment, without screening",25,"NNS",-212.766,"(-230.6941,-195.6763)",-214.5166
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0073,"(0.0067,0.0078)",0.0073
"e1a2","Effect of treatment, with screening",25,"MRR",1.4898,"(1.4096,1.534)",1.4767
"e1a2","Effect of treatment, with screening",25,"ARR",-0.0024,"(-0.0026,-0.0021)",-0.0023
"e1a2","Effect of treatment, with screening",25,"NNS",-416.6667,"(-475.1185,-380.0269)",-429.2964
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.0155,0.017)",0.0162
"e1a3","Effect of treatment, without screening",25,"MRR",1.9518,"(1.871,2.0422)",1.9532
"e1a3","Effect of treatment, without screening",25,"ARR",-0.0079,"(-0.0084,-0.0074)",-0.0079
"e1a3","Effect of treatment, without screening",25,"NNS",-126.5823,"(-134.2374,-119.0407)",-126.4222
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0089,"(0.0083,0.0095)",0.0089
"e1a3","Effect of treatment, with screening",25,"MRR",1.8163,"(1.7151,1.9217)",1.8083
"e1a3","Effect of treatment, with screening",25,"ARR",-0.004,"(-0.0044,-0.0036)",-0.004
"e1a3","Effect of treatment, with screening",25,"NNS",-250,"(-277.5533,-229.8598)",-252.8691
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0186,"(0.0178,0.0195)",0.0186
"e1a4","Effect of treatment, without screening",25,"MRR",2.241,"(2.1365,2.3418)",2.2346
"e1a4","Effect of treatment, without screening",25,"ARR",-0.0103,"(-0.0109,-0.0097)",-0.0103
"e1a4","Effect of treatment, without screening",25,"NNS",-97.0874,"(-102.9597,-92.1466)",-97.5868
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0101,"(0.0094,0.0107)",0.0101
"e1a4","Effect of treatment, with screening",25,"MRR",2.0612,"(1.9473,2.1727)",2.0483
"e1a4","Effect of treatment, with screening",25,"ARR",-0.0052,"(-0.0056,-0.0047)",-0.0051
"e1a4","Effect of treatment, with screening",25,"NNS",-192.3077,"(-210.8095,-178.5418)",-194.8447
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0097,"(0.009,0.0102)",0.0097
"e2a1","Effect of treatment, without screening",25,"MRR",1.1687,"(1.1428,1.1964)",1.165
"e2a1","Effect of treatment, without screening",25,"ARR",-0.0014,"(-0.0016,-0.0012)",-0.0014
"e2a1","Effect of treatment, without screening",25,"NNS",-714.2857,"(-819.6721,-628.7579)",-733.971
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0063,"(0.0058,0.0068)",0.0063
"e2a1","Effect of treatment, with screening",25,"MRR",1.2857,"(1.2469,1.3422)",1.289
"e2a1","Effect of treatment, with screening",25,"ARR",-0.0014,"(-0.0017,-0.0012)",-0.0014
"e2a1","Effect of treatment, with screening",25,"NNS",-714.2857,"(-826.4463,-606.0606)",-710.1887
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0144,"(0.0136,0.0151)",0.0144
"e2a2","Effect of treatment, without screening",25,"MRR",1.7349,"(1.6534,1.8044)",1.7272
"e2a2","Effect of treatment, without screening",25,"ARR",-0.0061,"(-0.0066,-0.0056)",-0.006
"e2a2","Effect of treatment, without screening",25,"NNS",-163.9344,"(-177.4703,-151.44)",-165.8086
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0087,"(0.008,0.0093)",0.0087
"e2a2","Effect of treatment, with screening",25,"MRR",1.7755,"(1.6823,1.86)",1.7657
"e2a2","Effect of treatment, with screening",25,"ARR",-0.0038,"(-0.0041,-0.0034)",-0.0038
"e2a2","Effect of treatment, with screening",25,"NNS",-263.1579,"(-292.8478,-242.6429)",-266.9382
"e2a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e2a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0176,"(0.0168,0.0184)",0.0176
"e2a3","Effect of treatment, without screening",25,"MRR",2.1205,"(2.0182,2.2235)",2.1182
"e2a3","Effect of treatment, without screening",25,"ARR",-0.0093,"(-0.0098,-0.0088)",-0.0093
"e2a3","Effect of treatment, without screening",25,"NNS",-107.5269,"(-113.0681,-101.5228)",-107.7635
"e2a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e2a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0103,"(0.0096,0.0109)",0.0103
"e2a3","Effect of treatment, with screening",25,"MRR",2.102,"(1.9876,2.2217)",2.0972
"e2a3","Effect of treatment, with screening",25,"ARR",-0.0054,"(-0.0058,-0.005)",-0.0054
"e2a3","Effect of treatment, with screening",25,"NNS",-185.1852,"(-200.8242,-171.6666)",-186.1175
"e2a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e2a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0199,"(0.0192,0.0209)",0.0199
"e2a4","Effect of treatment, without screening",25,"MRR",2.3976,"(2.29,2.5311)",2.3996
"e2a4","Effect of treatment, without screening",25,"ARR",-0.0116,"(-0.0123,-0.011)",-0.0116
"e2a4","Effect of treatment, without screening",25,"NNS",-86.2069,"(-90.53,-81.3146)",-86.0797
"e2a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e2a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0115,"(0.0107,0.0121)",0.0115
"e2a4","Effect of treatment, with screening",25,"MRR",2.3469,"(2.2231,2.4839)",2.3372
"e2a4","Effect of treatment, with screening",25,"ARR",-0.0066,"(-0.007,-0.0062)",-0.0066
"e2a4","Effect of treatment, with screening",25,"NNS",-151.5152,"(-162.2127,-142.8571)",-152.6592
"e3a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e3a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.011,"(0.0103,0.0115)",0.011
"e3a1","Effect of treatment, without screening",25,"MRR",1.3253,"(1.2797,1.365)",1.3177
"e3a1","Effect of treatment, without screening",25,"ARR",-0.0027,"(-0.0029,-0.0024)",-0.0026
"e3a1","Effect of treatment, without screening",25,"NNS",-370.3704,"(-417.5819,-341.2969)",-379.995
"e3a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e3a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0077,"(0.0072,0.0081)",0.0077
"e3a1","Effect of treatment, with screening",25,"MRR",1.5714,"(1.4864,1.6369)",1.5641
"e3a1","Effect of treatment, with screening",25,"ARR",-0.0028,"(-0.0031,-0.0025)",-0.0028
"e3a1","Effect of treatment, with screening",25,"NNS",-357.1429,"(-406.6962,-326.1923)",-362.6101
"e3a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e3a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0156,"(0.0149,0.0164)",0.0156
"e3a2","Effect of treatment, without screening",25,"MRR",1.8795,"(1.799,1.9671)",1.8799
"e3a2","Effect of treatment, without screening",25,"ARR",-0.0073,"(-0.0078,-0.0069)",-0.0073
"e3a2","Effect of treatment, without screening",25,"NNS",-136.9863,"(-145.8956,-127.6134)",-136.9862
"e3a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e3a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.01,"(0.0094,0.0106)",0.01
"e3a2","Effect of treatment, with screening",25,"MRR",2.0408,"(1.9118,2.1555)",2.0408
"e3a2","Effect of treatment, with screening",25,"ARR",-0.0051,"(-0.0055,-0.0047)",-0.0051
"e3a2","Effect of treatment, with screening",25,"NNS",-196.0784,"(-213.699,-181.3156)",-196.2731
"e3a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e3a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0189,"(0.0181,0.0198)",0.0189
"e3a3","Effect of treatment, without screening",25,"MRR",2.2771,"(2.162,2.3886)",2.2709
"e3a3","Effect of treatment, without screening",25,"ARR",-0.0106,"(-0.0111,-0.0101)",-0.0106
"e3a3","Effect of treatment, without screening",25,"NNS",-94.3396,"(-99.4086,-90.005)",-94.8026
"e3a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e3a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0116,"(0.011,0.0122)",0.0116
"e3a3","Effect of treatment, with screening",25,"MRR",2.3673,"(2.2261,2.515)",2.3724
"e3a3","Effect of treatment, with screening",25,"ARR",-0.0067,"(-0.0072,-0.0063)",-0.0067
"e3a3","Effect of treatment, with screening",25,"NNS",-149.2537,"(-158.8626,-139.4516)",-148.7704
"e3a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e3a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0212,"(0.0204,0.0222)",0.0212
"e3a4","Effect of treatment, without screening",25,"MRR",2.5542,"(2.4348,2.6831)",2.5524
"e3a4","Effect of treatment, without screening",25,"ARR",-0.0129,"(-0.0136,-0.0122)",-0.0129
"e3a4","Effect of treatment, without screening",25,"NNS",-77.5194,"(-81.7695,-73.695)",-77.6031
"e3a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e3a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0128,"(0.0121,0.0135)",0.0128
"e3a4","Effect of treatment, with screening",25,"MRR",2.6122,"(2.4593,2.7836)",2.6124
"e3a4","Effect of treatment, with screening",25,"ARR",-0.0079,"(-0.0084,-0.0074)",-0.0079
"e3a4","Effect of treatment, with screening",25,"NNS",-126.5823,"(-134.4715,-118.6842)",-126.5928
"e4a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e4a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0121,"(0.0115,0.0127)",0.0121
"e4a1","Effect of treatment, without screening",25,"MRR",1.4578,"(1.4038,1.5113)",1.46
"e4a1","Effect of treatment, without screening",25,"ARR",-0.0038,"(-0.0041,-0.0035)",-0.0038
"e4a1","Effect of treatment, without screening",25,"NNS",-263.1579,"(-287.3563,-244.4988)",-262.2866
"e4a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e4a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0089,"(0.0084,0.0094)",0.0089
"e4a1","Effect of treatment, with screening",25,"MRR",1.8163,"(1.7145,1.9228)",1.8224
"e4a1","Effect of treatment, with screening",25,"ARR",-0.004,"(-0.0044,-0.0037)",-0.004
"e4a1","Effect of treatment, with screening",25,"NNS",-250,"(-271.3893,-228.808)",-248.441
"e4a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e4a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0168,"(0.0161,0.0175)",0.0168
"e4a2","Effect of treatment, without screening",25,"MRR",2.0241,"(1.9252,2.1235)",2.0222
"e4a2","Effect of treatment, without screening",25,"ARR",-0.0085,"(-0.009,-0.008)",-0.0085
"e4a2","Effect of treatment, without screening",25,"NNS",-117.6471,"(-125.6281,-110.6078)",-117.9026
"e4a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e4a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0113,"(0.0106,0.0119)",0.0113
"e4a2","Effect of treatment, with screening",25,"MRR",2.3061,"(2.1556,2.4397)",2.2991
"e4a2","Effect of treatment, with screening",25,"ARR",-0.0064,"(-0.0069,-0.0059)",-0.0064
"e4a2","Effect of treatment, with screening",25,"NNS",-156.25,"(-168.3804,-145.9478)",-157.1802
"e4a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e4a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0201,"(0.0193,0.0209)",0.0201
"e4a3","Effect of treatment, without screening",25,"MRR",2.4217,"(2.2898,2.545)",2.4132
"e4a3","Effect of treatment, without screening",25,"ARR",-0.0118,"(-0.0124,-0.0111)",-0.0117
"e4a3","Effect of treatment, without screening",25,"NNS",-84.7458,"(-89.8646,-80.537)",-85.2524
"e4a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e4a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0129,"(0.0123,0.0136)",0.0129
"e4a3","Effect of treatment, with screening",25,"MRR",2.6327,"(2.4699,2.8186)",2.6307
"e4a3","Effect of treatment, with screening",25,"ARR",-0.008,"(-0.0085,-0.0076)",-0.008
"e4a3","Effect of treatment, with screening",25,"NNS",-125,"(-131.9646,-117.6165)",-125.1762
"e4a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e4a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0224,"(0.0216,0.0233)",0.0224
"e4a4","Effect of treatment, without screening",25,"MRR",2.6988,"(2.5628,2.8478)",2.6947
"e4a4","Effect of treatment, without screening",25,"ARR",-0.0141,"(-0.0147,-0.0134)",-0.0141
"e4a4","Effect of treatment, without screening",25,"NNS",-70.922,"(-74.6189,-67.8162)",-71.0845
"e4a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0049,"(0.0045,0.0053)",0.0049
"e4a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0141,"(0.0134,0.0148)",0.0141
"e4a4","Effect of treatment, with screening",25,"MRR",2.8776,"(2.6969,3.0639)",2.8707
"e4a4","Effect of treatment, with screening",25,"ARR",-0.0092,"(-0.0098,-0.0087)",-0.0092
"e4a4","Effect of treatment, with screening",25,"NNS",-108.6957,"(-114.4302,-102.3227)",-109.0995
