"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e2a2","Effect of screening, same treatment",10,"MRR",0.7778,"(0.7109,0.7991)",0.7528
"e2a2","Effect of screening, same treatment",10,"ARR",6e-04,"(5e-04,8e-04)",7e-04
"e2a2","Effect of screening, same treatment",10,"NNS",1666.6667,"(1197.2892,1923.0769)",1507.9231
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0144,"(0.0136,0.0151)",0.0144
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.011,"(0.0103,0.0115)",0.011
"e2a2","Effect of screening, same treatment",25,"MRR",0.7639,"(0.7444,0.786)",0.7633
"e2a2","Effect of screening, same treatment",25,"ARR",0.0034,"(0.003,0.0037)",0.0034
"e2a2","Effect of screening, same treatment",25,"NNS",294.1176,"(269.5418,329.0698)",295.1396
"e2a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0032,0.0039)",0.0036
"e2a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0027,"(0.0023,0.003)",0.0027
"e2a3","Effect of screening, same treatment",10,"MRR",0.75,"(0.7017,0.7817)",0.7403
"e2a3","Effect of screening, same treatment",10,"ARR",9e-04,"(8e-04,0.0011)",9e-04
"e2a3","Effect of screening, same treatment",10,"NNS",1111.1111,"(888.7089,1315.7895)",1080.6048
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0176,"(0.0168,0.0184)",0.0176
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0132,"(0.0126,0.0139)",0.0132
"e2a3","Effect of screening, same treatment",25,"MRR",0.75,"(0.7367,0.7725)",0.7525
"e2a3","Effect of screening, same treatment",25,"ARR",0.0044,"(0.004,0.0047)",0.0044
"e2a3","Effect of screening, same treatment",25,"NNS",227.2727,"(211.3951,251.5885)",229.9583
"e2a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0043,"(0.004,0.0047)",0.0043
"e2a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0032,"(0.0029,0.0035)",0.0032
"e2a4","Effect of screening, same treatment",10,"MRR",0.7442,"(0.6932,0.7726)",0.732
"e2a4","Effect of screening, same treatment",10,"ARR",0.0011,"(0.001,0.0014)",0.0012
"e2a4","Effect of screening, same treatment",10,"NNS",909.0909,"(732.4764,1041.6667)",866.2158
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0199,"(0.0192,0.0209)",0.0199
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0149,"(0.0142,0.0156)",0.0149
"e2a4","Effect of screening, same treatment",25,"MRR",0.7487,"(0.7292,0.7664)",0.7462
"e2a4","Effect of screening, same treatment",25,"ARR",0.005,"(0.0046,0.0055)",0.0051
"e2a4","Effect of screening, same treatment",25,"NNS",200,"(181.7617,216.9197)",197.9443
"e3a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0022)",0.0019
"e3a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0016,"(0.0013,0.0018)",0.0016
"e3a1","Effect of screening, same treatment",10,"MRR",0.8421,"(0.7531,0.868)",0.8112
"e3a1","Effect of screening, same treatment",10,"ARR",3e-04,"(2e-04,5e-04)",4e-04
"e3a1","Effect of screening, same treatment",10,"NNS",3333.3333,"(1998.7995,4166.6667)",2853.1067
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.011,"(0.0103,0.0115)",0.011
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.009,"(0.0084,0.0095)",0.009
"e3a1","Effect of screening, same treatment",25,"MRR",0.8182,"(0.8029,0.8448)",0.8239
"e3a1","Effect of screening, same treatment",25,"ARR",0.002,"(0.0017,0.0022)",0.0019
"e3a1","Effect of screening, same treatment",25,"NNS",500,"(455.4465,602.613)",520.9148
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.003,"(0.0026,0.0033)",0.003
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0023,"(0.002,0.0026)",0.0023
"e3a2","Effect of screening, same treatment",10,"MRR",0.7667,"(0.7275,0.8312)",0.7735
"e3a2","Effect of screening, same treatment",10,"ARR",7e-04,"(5e-04,8e-04)",7e-04
"e3a2","Effect of screening, same treatment",10,"NNS",1428.5714,"(1211.7984,2048.3938)",1522.4791
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0156,"(0.0149,0.0164)",0.0156
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0123,"(0.0116,0.0129)",0.0123
"e3a2","Effect of screening, same treatment",25,"MRR",0.7885,"(0.7673,0.8061)",0.787
"e3a2","Effect of screening, same treatment",25,"ARR",0.0033,"(0.0029,0.0037)",0.0033
"e3a2","Effect of screening, same treatment",25,"NNS",303.0303,"(271.6733,340.7455)",301.3306
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0038,"(0.0034,0.0042)",0.0038
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0029,"(0.0025,0.0032)",0.0029
"e3a3","Effect of screening, same treatment",10,"MRR",0.7632,"(0.719,0.8048)",0.757
"e3a3","Effect of screening, same treatment",10,"ARR",9e-04,"(7e-04,0.0011)",9e-04
"e3a3","Effect of screening, same treatment",10,"NNS",1111.1111,"(909.0909,1342.7928)",1087.9193
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0189,"(0.0181,0.0198)",0.0189
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0146,"(0.014,0.0153)",0.0146
"e3a3","Effect of screening, same treatment",25,"MRR",0.7725,"(0.7564,0.789)",0.7728
"e3a3","Effect of screening, same treatment",25,"ARR",0.0043,"(0.0039,0.0047)",0.0043
"e3a3","Effect of screening, same treatment",25,"NNS",232.5581,"(213.3513,253.5759)",233.6874
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0046,"(0.0042,0.005)",0.0046
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0034,"(0.0031,0.0037)",0.0034
"e3a4","Effect of screening, same treatment",10,"MRR",0.7391,"(0.706,0.7857)",0.7464
"e3a4","Effect of screening, same treatment",10,"ARR",0.0012,"(9e-04,0.0014)",0.0012
"e3a4","Effect of screening, same treatment",10,"NNS",833.3333,"(729.927,1058.5106)",871.1125
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0212,"(0.0204,0.0222)",0.0212
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0162,"(0.0156,0.017)",0.0162
"e3a4","Effect of screening, same treatment",25,"MRR",0.7642,"(0.748,0.7808)",0.7647
"e3a4","Effect of screening, same treatment",25,"ARR",0.005,"(0.0046,0.0055)",0.005
"e3a4","Effect of screening, same treatment",25,"NNS",200,"(182.9744,216.9197)",200.6973
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0021,"(0.0018,0.0024)",0.0021
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0018,"(0.0015,0.002)",0.0018
"e4a1","Effect of screening, same treatment",10,"MRR",0.8571,"(0.7841,0.877)",0.8362
"e4a1","Effect of screening, same treatment",10,"ARR",3e-04,"(3e-04,5e-04)",3e-04
"e4a1","Effect of screening, same treatment",10,"NNS",3333.3333,"(2196.8599,3846.1538)",2943.3788
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0121,"(0.0115,0.0127)",0.0121
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0103,"(0.0097,0.0108)",0.0103
"e4a1","Effect of screening, same treatment",25,"MRR",0.8512,"(0.8235,0.8635)",0.8463
"e4a1","Effect of screening, same treatment",25,"ARR",0.0018,"(0.0016,0.0022)",0.0019
"e4a1","Effect of screening, same treatment",25,"NNS",555.5556,"(451.3351,612.2315)",539.0303
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0032,"(0.0029,0.0035)",0.0032
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0025,"(0.0022,0.0028)",0.0025
"e4a2","Effect of screening, same treatment",10,"MRR",0.7812,"(0.7528,0.8356)",0.793
"e4a2","Effect of screening, same treatment",10,"ARR",7e-04,"(5e-04,8e-04)",7e-04
"e4a2","Effect of screening, same treatment",10,"NNS",1428.5714,"(1241.8981,1942.8733)",1550.6197
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0168,"(0.0161,0.0175)",0.0168
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0135,"(0.0128,0.0143)",0.0135
"e4a2","Effect of screening, same treatment",25,"MRR",0.8036,"(0.7847,0.8227)",0.8058
"e4a2","Effect of screening, same treatment",25,"ARR",0.0033,"(0.0029,0.0037)",0.0033
"e4a2","Effect of screening, same treatment",25,"NNS",303.0303,"(273.9726,349.1411)",307.3038
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.004,"(0.0036,0.0044)",0.004
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0031,"(0.0027,0.0035)",0.0031
"e4a3","Effect of screening, same treatment",10,"MRR",0.775,"(0.7362,0.8184)",0.7731
"e4a3","Effect of screening, same treatment",10,"ARR",9e-04,"(7e-04,0.0011)",9e-04
"e4a3","Effect of screening, same treatment",10,"NNS",1111.1111,"(913.0525,1351.3514)",1101.5603
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0201,"(0.0193,0.0209)",0.0201
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0158,"(0.0152,0.0166)",0.0158
"e4a3","Effect of screening, same treatment",25,"MRR",0.7861,"(0.7715,0.8069)",0.7894
"e4a3","Effect of screening, same treatment",25,"ARR",0.0043,"(0.0038,0.0046)",0.0042
"e4a3","Effect of screening, same treatment",25,"NNS",232.5581,"(215.2336,260.8523)",237.3076
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0048,"(0.0044,0.0052)",0.0048
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0036,"(0.0033,0.004)",0.0036
"e4a4","Effect of screening, same treatment",10,"MRR",0.75,"(0.7217,0.8011)",0.7606
"e4a4","Effect of screening, same treatment",10,"ARR",0.0012,"(9e-04,0.0014)",0.0011
"e4a4","Effect of screening, same treatment",10,"NNS",833.3333,"(732.4764,1058.5106)",881.3544
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0224,"(0.0216,0.0233)",0.0224
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0175,"(0.0168,0.0183)",0.0175
"e4a4","Effect of screening, same treatment",25,"MRR",0.7813,"(0.7611,0.798)",0.7799
"e4a4","Effect of screening, same treatment",25,"ARR",0.0049,"(0.0045,0.0054)",0.0049
"e4a4","Effect of screening, same treatment",25,"NNS",204.0816,"(186.7328,222.509)",203.3657
"e1a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0025,"(0.0022,0.0028)",0.0025
"e1a2","Effect of treatment, without screening",10,"MRR",1.6667,"(1.5641,1.9014)",1.7109
"e1a2","Effect of treatment, without screening",10,"ARR",-0.001,"(-0.0012,-9e-04)",-0.001
"e1a2","Effect of treatment, without screening",10,"NNS",-1000,"(-1169.9726,-829.7176)",-979.3175
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.013,"(0.0122,0.0137)",0.013
"e1a2","Effect of treatment, without screening",25,"MRR",1.5663,"(1.5043,1.6186)",1.5622
"e1a2","Effect of treatment, without screening",25,"ARR",-0.0047,"(-0.0051,-0.0043)",-0.0047
"e1a2","Effect of treatment, without screening",25,"NNS",-212.766,"(-230.6941,-195.6763)",-214.5166
"e1a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0011,"(9e-04,0.0013)",0.0011
"e1a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0018,"(0.0016,0.0021)",0.0018
"e1a2","Effect of treatment, with screening",10,"MRR",1.6364,"(1.5115,1.8767)",1.6704
"e1a2","Effect of treatment, with screening",10,"ARR",-7e-04,"(-8e-04,-6e-04)",-7e-04
"e1a2","Effect of treatment, with screening",10,"NNS",-1428.5714,"(-1740.0181,-1190.4762)",-1397.4299
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0063,"(0.0058,0.0068)",0.0063
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0095,"(0.0089,0.0101)",0.0095
"e1a2","Effect of treatment, with screening",25,"MRR",1.5079,"(1.4632,1.5859)",1.5221
"e1a2","Effect of treatment, with screening",25,"ARR",-0.0032,"(-0.0036,-0.003)",-0.0033
"e1a2","Effect of treatment, with screening",25,"NNS",-312.5,"(-335.101,-276.1752)",-306.5053
"e1a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0034,"(0.003,0.0037)",0.0034
"e1a3","Effect of treatment, without screening",10,"MRR",2.2667,"(2.0502,2.6274)",2.3161
"e1a3","Effect of treatment, without screening",10,"ARR",-0.0019,"(-0.0021,-0.0016)",-0.0019
"e1a3","Effect of treatment, without screening",10,"NNS",-526.3158,"(-617.498,-470.5355)",-527.5096
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.0155,0.017)",0.0162
"e1a3","Effect of treatment, without screening",25,"MRR",1.9518,"(1.871,2.0422)",1.9532
"e1a3","Effect of treatment, without screening",25,"ARR",-0.0079,"(-0.0084,-0.0074)",-0.0079
"e1a3","Effect of treatment, without screening",25,"NNS",-126.5823,"(-134.2374,-119.0407)",-126.4222
"e1a3","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0011,"(9e-04,0.0013)",0.0011
"e1a3","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0024,"(0.0021,0.0027)",0.0024
"e1a3","Effect of treatment, with screening",10,"MRR",2.1818,"(1.9569,2.609)",2.2406
"e1a3","Effect of treatment, with screening",10,"ARR",-0.0013,"(-0.0016,-0.0011)",-0.0013
"e1a3","Effect of treatment, with screening",10,"NNS",-769.2308,"(-893.327,-645.1613)",-753.3127
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0063,"(0.0058,0.0068)",0.0063
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0118,"(0.0113,0.0125)",0.0118
"e1a3","Effect of treatment, with screening",25,"MRR",1.873,"(1.8017,1.9908)",1.8874
"e1a3","Effect of treatment, with screening",25,"ARR",-0.0055,"(-0.0059,-0.0052)",-0.0056
"e1a3","Effect of treatment, with screening",25,"NNS",-181.8182,"(-193.818,-168.9189)",-180.1537
"e1a4","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a4","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0041,"(0.0038,0.0045)",0.0041
"e1a4","Effect of treatment, without screening",10,"MRR",2.7333,"(2.4738,3.279)",2.8292
"e1a4","Effect of treatment, without screening",10,"ARR",-0.0026,"(-0.0029,-0.0024)",-0.0026
"e1a4","Effect of treatment, without screening",10,"NNS",-384.6154,"(-418.41,-342.974)",-378.9041
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0186,"(0.0178,0.0195)",0.0186
"e1a4","Effect of treatment, without screening",25,"MRR",2.241,"(2.1365,2.3418)",2.2346
"e1a4","Effect of treatment, without screening",25,"ARR",-0.0103,"(-0.0109,-0.0097)",-0.0103
"e1a4","Effect of treatment, without screening",25,"NNS",-97.0874,"(-102.9597,-92.1466)",-97.5868
"e1a4","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0011,"(9e-04,0.0013)",0.0011
"e1a4","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0029,"(0.0026,0.0032)",0.0029
"e1a4","Effect of treatment, with screening",10,"MRR",2.6364,"(2.3797,3.2174)",2.7167
"e1a4","Effect of treatment, with screening",10,"ARR",-0.0018,"(-0.0021,-0.0016)",-0.0019
"e1a4","Effect of treatment, with screening",10,"NNS",-555.5556,"(-615.4851,-471.5176)",-542.8041
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0063,"(0.0058,0.0068)",0.0063
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0135,"(0.0129,0.0141)",0.0135
"e1a4","Effect of treatment, with screening",25,"MRR",2.1429,"(2.0423,2.2658)",2.1482
"e1a4","Effect of treatment, with screening",25,"ARR",-0.0072,"(-0.0077,-0.0068)",-0.0072
"e1a4","Effect of treatment, with screening",25,"NNS",-138.8889,"(-148.044,-130.4068)",-139.1637
"e2a1","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e2a1","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0017,"(0.0014,0.002)",0.0017
"e2a1","Effect of treatment, without screening",10,"MRR",1.1333,"(1.1092,1.2168)",1.1615
"e2a1","Effect of treatment, without screening",10,"ARR",-2e-04,"(-3e-04,-2e-04)",-2e-04
"e2a1","Effect of treatment, without screening",10,"NNS",-5000,"(-6250,-3125)",-4417.0542
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0097,"(0.009,0.0102)",0.0097
"e2a1","Effect of treatment, without screening",25,"MRR",1.1687,"(1.1428,1.1964)",1.165
"e2a1","Effect of treatment, without screening",25,"ARR",-0.0014,"(-0.0016,-0.0012)",-0.0014
"e2a1","Effect of treatment, without screening",25,"NNS",-714.2857,"(-819.6721,-628.7579)",-733.971
"e2a1","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0011,"(9e-04,0.0013)",0.0011
"e2a1","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0013,"(0.0011,0.0016)",0.0013
"e2a1","Effect of treatment, with screening",10,"MRR",1.1818,"(1.1352,1.323)",1.2195
"e2a1","Effect of treatment, with screening",10,"ARR",-2e-04,"(-3e-04,-1e-04)",-2e-04
"e2a1","Effect of treatment, with screening",10,"NNS",-5000,"(-7142.8571,-2897.0588)",-4409.1906
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0063,"(0.0058,0.0068)",0.0063
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0077,"(0.0071,0.0082)",0.0077
"e2a1","Effect of treatment, with screening",25,"MRR",1.2222,"(1.1885,1.2619)",1.2257
"e2a1","Effect of treatment, with screening",25,"ARR",-0.0014,"(-0.0016,-0.0012)",-0.0014
"e2a1","Effect of treatment, with screening",25,"NNS",-714.2857,"(-820.0632,-609.4749)",-711.4194
"e2a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e2a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0027,"(0.0025,0.0031)",0.0027
"e2a2","Effect of treatment, without screening",10,"MRR",1.8,"(1.6903,2.0785)",1.8725
"e2a2","Effect of treatment, without screening",10,"ARR",-0.0012,"(-0.0015,-0.0011)",-0.0013
"e2a2","Effect of treatment, without screening",10,"NNS",-833.3333,"(-939.2083,-684.5908)",-796.1656
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0144,"(0.0136,0.0151)",0.0144
"e2a2","Effect of treatment, without screening",25,"MRR",1.7349,"(1.6534,1.8044)",1.7272
"e2a2","Effect of treatment, without screening",25,"ARR",-0.0061,"(-0.0066,-0.0056)",-0.006
"e2a2","Effect of treatment, without screening",25,"NNS",-163.9344,"(-177.4703,-151.44)",-165.8086
"e2a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0011,"(9e-04,0.0013)",0.0011
"e2a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0021,"(0.0018,0.0023)",0.0021
"e2a2","Effect of treatment, with screening",10,"MRR",1.9091,"(1.6939,2.1112)",1.8899
"e2a2","Effect of treatment, with screening",10,"ARR",-0.001,"(-0.0011,-8e-04)",-0.001
"e2a2","Effect of treatment, with screening",10,"NNS",-1000,"(-1242.6698,-880.8803)",-1048.8199
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0063,"(0.0058,0.0068)",0.0063
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.011,"(0.0103,0.0115)",0.011
"e2a2","Effect of treatment, with screening",25,"MRR",1.746,"(1.6689,1.8292)",1.7478
"e2a2","Effect of treatment, with screening",25,"ARR",-0.0047,"(-0.0051,-0.0044)",-0.0047
"e2a2","Effect of treatment, with screening",25,"NNS",-212.766,"(-227.2727,-196.8147)",-213.793
"e2a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e2a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0036,"(0.0032,0.0039)",0.0036
"e2a3","Effect of treatment, without screening",10,"MRR",2.4,"(2.1623,2.804)",2.4776
"e2a3","Effect of treatment, without screening",10,"ARR",-0.0021,"(-0.0024,-0.0018)",-0.0021
