"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"e2a2","Effect of screening, same treatment",25,"ARR",0.0013,"(0.0012,0.0015)"
"e2a2","Effect of screening, same treatment",25,"NNS",769.2308,"(735.2941,881.2684)"
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0176,"(0.0174,0.0184)"
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0158,"(0.0156,0.0166)"
"e2a3","Effect of screening, same treatment",25,"MRR",0.8977,"(0.8927,0.9093)"
"e2a3","Effect of screening, same treatment",25,"ARR",0.0018,"(0.0017,0.002)"
"e2a3","Effect of screening, same treatment",25,"NNS",555.5556,"(534.7594,631.0206)"
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0199,"(0.0197,0.0209)"
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0178,"(0.0175,0.0188)"
"e2a4","Effect of screening, same treatment",25,"MRR",0.8945,"(0.887,0.9045)"
"e2a4","Effect of screening, same treatment",25,"ARR",0.0021,"(0.002,0.0024)"
"e2a4","Effect of screening, same treatment",25,"NNS",476.1905,"(443.9528,527.9464)"
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.011,"(0.0107,0.0115)"
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0106,"(0.0104,0.0111)"
"e3a1","Effect of screening, same treatment",25,"MRR",0.9636,"(0.9597,0.9731)"
"e3a1","Effect of screening, same treatment",25,"ARR",4e-04,"(4e-04,5e-04)"
"e3a1","Effect of screening, same treatment",25,"NNS",2500,"(2272.7273,3393.6782)"
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0156,"(0.0154,0.0164)"
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0145,"(0.0143,0.0153)"
"e3a2","Effect of screening, same treatment",25,"MRR",0.9295,"(0.9252,0.9413)"
"e3a2","Effect of screening, same treatment",25,"ARR",0.0011,"(0.001,0.0013)"
"e3a2","Effect of screening, same treatment",25,"NNS",909.0909,"(860.2269,1098.9011)"
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0189,"(0.0186,0.0198)"
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0173,"(0.0171,0.0182)"
"e3a3","Effect of screening, same treatment",25,"MRR",0.9153,"(0.9112,0.9267)"
"e3a3","Effect of screening, same treatment",25,"ARR",0.0016,"(0.0015,0.0018)"
"e3a3","Effect of screening, same treatment",25,"NNS",625,"(597.9113,719.7205)"
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0212,"(0.021,0.0222)"
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0193,"(0.019,0.0203)"
"e3a4","Effect of screening, same treatment",25,"MRR",0.9104,"(0.9041,0.9198)"
"e3a4","Effect of screening, same treatment",25,"ARR",0.0019,"(0.0018,0.0022)"
"e3a4","Effect of screening, same treatment",25,"NNS",526.3158,"(489.0063,583.1803)"
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0121,"(0.0119,0.0127)"
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0119,"(0.0117,0.0124)"
"e4a1","Effect of screening, same treatment",25,"MRR",0.9835,"(0.9799,0.9896)"
"e4a1","Effect of screening, same treatment",25,"ARR",2e-04,"(2e-04,3e-04)"
"e4a1","Effect of screening, same treatment",25,"NNS",5000,"(4000,8333.3333)"
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0168,"(0.0166,0.0175)"
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0159,"(0.0157,0.0166)"
"e4a2","Effect of screening, same treatment",25,"MRR",0.9464,"(0.9422,0.9556)"
"e4a2","Effect of screening, same treatment",25,"ARR",9e-04,"(8e-04,0.0011)"
"e4a2","Effect of screening, same treatment",25,"NNS",1111.1111,"(1028.2979,1381.3285)"
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0201,"(0.0198,0.0209)"
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0187,"(0.0184,0.0194)"
"e4a3","Effect of screening, same treatment",25,"MRR",0.9303,"(0.9259,0.9396)"
"e4a3","Effect of screening, same treatment",25,"ARR",0.0014,"(0.0013,0.0017)"
"e4a3","Effect of screening, same treatment",25,"NNS",714.2857,"(671.1409,830.062)"
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0224,"(0.0221,0.0233)"
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0206,"(0.0204,0.0216)"
"e4a4","Effect of screening, same treatment",25,"MRR",0.9196,"(0.9173,0.9318)"
"e4a4","Effect of screening, same treatment",25,"ARR",0.0018,"(0.0017,0.0021)"
"e4a4","Effect of screening, same treatment",25,"NNS",555.5556,"(539.814,653.5948)"
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.013,"(0.0127,0.0137)"
"e1a2","Effect of treatment, without screening",25,"MRR",1.5663,"(1.5397,1.6186)"
"e1a2","Effect of treatment, without screening",25,"ARR",-0.0047,"(-0.0048,-0.0043)"
"e1a2","Effect of treatment, without screening",25,"NNS",-212.766,"(-220.2643,-195.6763)"
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0115,"(0.0113,0.0122)"
"e1a2","Effect of treatment, with screening",25,"MRR",1.5333,"(1.5062,1.5906)"
"e1a2","Effect of treatment, with screening",25,"ARR",-0.004,"(-0.0041,-0.0037)"
"e1a2","Effect of treatment, with screening",25,"NNS",-250,"(-259.7403,-227.2258)"
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.016,0.017)"
"e1a3","Effect of treatment, without screening",25,"MRR",1.9518,"(1.9185,2.0422)"
"e1a3","Effect of treatment, without screening",25,"ARR",-0.0079,"(-0.0081,-0.0074)"
"e1a3","Effect of treatment, without screening",25,"NNS",-126.5823,"(-128.7001,-119.0407)"
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0142,"(0.014,0.0149)"
"e1a3","Effect of treatment, with screening",25,"MRR",1.8933,"(1.8639,1.9976)"
"e1a3","Effect of treatment, with screening",25,"ARR",-0.0067,"(-0.0069,-0.0063)"
"e1a3","Effect of treatment, with screening",25,"NNS",-149.2537,"(-151.2859,-139.9532)"
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0186,"(0.0183,0.0195)"
"e1a4","Effect of treatment, without screening",25,"MRR",2.241,"(2.1823,2.3418)"
"e1a4","Effect of treatment, without screening",25,"ARR",-0.0103,"(-0.0105,-0.0097)"
"e1a4","Effect of treatment, without screening",25,"NNS",-97.0874,"(-99.4283,-92.1466)"
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.016,0.0171)"
"e1a4","Effect of treatment, with screening",25,"MRR",2.16,"(2.1212,2.294)"
"e1a4","Effect of treatment, with screening",25,"ARR",-0.0087,"(-0.0089,-0.0082)"
"e1a4","Effect of treatment, with screening",25,"NNS",-114.9425,"(-117.1303,-107.6168)"
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0097,"(0.0095,0.0102)"
"e2a1","Effect of treatment, without screening",25,"MRR",1.1687,"(1.1545,1.1964)"
"e2a1","Effect of treatment, without screening",25,"ARR",-0.0014,"(-0.0014,-0.0012)"
"e2a1","Effect of treatment, without screening",25,"NNS",-714.2857,"(-775.1938,-628.7579)"
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0091,"(0.0089,0.0096)"
"e2a1","Effect of treatment, with screening",25,"MRR",1.2133,"(1.1992,1.2448)"
"e2a1","Effect of treatment, with screening",25,"ARR",-0.0016,"(-0.0017,-0.0014)"
"e2a1","Effect of treatment, with screening",25,"NNS",-625,"(-666.6667,-561.7978)"
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0144,"(0.0141,0.0151)"
"e2a2","Effect of treatment, without screening",25,"MRR",1.7349,"(1.7002,1.8044)"
"e2a2","Effect of treatment, without screening",25,"ARR",-0.0061,"(-0.0062,-0.0056)"
"e2a2","Effect of treatment, without screening",25,"NNS",-163.9344,"(-170.3578,-151.44)"
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0131,"(0.0128,0.0137)"
"e2a2","Effect of treatment, with screening",25,"MRR",1.7467,"(1.7088,1.817)"
"e2a2","Effect of treatment, with screening",25,"ARR",-0.0056,"(-0.0057,-0.0052)"
"e2a2","Effect of treatment, with screening",25,"NNS",-178.5714,"(-185.1852,-166.5211)"
"e2a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e2a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0176,"(0.0174,0.0184)"
"e2a3","Effect of treatment, without screening",25,"MRR",2.1205,"(2.0769,2.2235)"
"e2a3","Effect of treatment, without screening",25,"ARR",-0.0093,"(-0.0095,-0.0088)"
"e2a3","Effect of treatment, without screening",25,"NNS",-107.5269,"(-110.4363,-101.5228)"
"e2a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e2a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0158,"(0.0156,0.0166)"
"e2a3","Effect of treatment, with screening",25,"MRR",2.1067,"(2.0686,2.2213)"
"e2a3","Effect of treatment, with screening",25,"ARR",-0.0083,"(-0.0085,-0.0079)"
"e2a3","Effect of treatment, with screening",25,"NNS",-120.4819,"(-123.3046,-113.9569)"
"e2a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e2a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0199,"(0.0197,0.0209)"
"e2a4","Effect of treatment, without screening",25,"MRR",2.3976,"(2.3422,2.5311)"
"e2a4","Effect of treatment, without screening",25,"ARR",-0.0116,"(-0.0118,-0.011)"
"e2a4","Effect of treatment, without screening",25,"NNS",-86.2069,"(-88.0476,-81.3146)"
"e2a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e2a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0178,"(0.0175,0.0188)"
"e2a4","Effect of treatment, with screening",25,"MRR",2.3733,"(2.3222,2.5074)"
"e2a4","Effect of treatment, with screening",25,"ARR",-0.0103,"(-0.0105,-0.0098)"
"e2a4","Effect of treatment, with screening",25,"NNS",-97.0874,"(-98.912,-91.739)"
"e3a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e3a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.011,"(0.0107,0.0115)"
"e3a1","Effect of treatment, without screening",25,"MRR",1.3253,"(1.3025,1.365)"
"e3a1","Effect of treatment, without screening",25,"ARR",-0.0027,"(-0.0027,-0.0024)"
"e3a1","Effect of treatment, without screening",25,"NNS",-370.3704,"(-395.2569,-341.2969)"
"e3a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e3a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0106,"(0.0104,0.0111)"
"e3a1","Effect of treatment, with screening",25,"MRR",1.4133,"(1.3858,1.463)"
"e3a1","Effect of treatment, with screening",25,"ARR",-0.0031,"(-0.0032,-0.0028)"
"e3a1","Effect of treatment, with screening",25,"NNS",-322.5806,"(-341.2969,-299.8283)"
"e3a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e3a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0156,"(0.0154,0.0164)"
"e3a2","Effect of treatment, without screening",25,"MRR",1.8795,"(1.844,1.9671)"
"e3a2","Effect of treatment, without screening",25,"ARR",-0.0073,"(-0.0075,-0.0069)"
"e3a2","Effect of treatment, without screening",25,"NNS",-136.9863,"(-139.9091,-127.6134)"
"e3a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e3a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0145,"(0.0143,0.0153)"
"e3a2","Effect of treatment, with screening",25,"MRR",1.9333,"(1.8941,2.0348)"
"e3a2","Effect of treatment, with screening",25,"ARR",-0.007,"(-0.0072,-0.0066)"
"e3a2","Effect of treatment, with screening",25,"NNS",-142.8571,"(-146.8429,-132.3215)"
"e3a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e3a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0189,"(0.0186,0.0198)"
"e3a3","Effect of treatment, without screening",25,"MRR",2.2771,"(2.2263,2.3886)"
"e3a3","Effect of treatment, without screening",25,"ARR",-0.0106,"(-0.0108,-0.0101)"
"e3a3","Effect of treatment, without screening",25,"NNS",-94.3396,"(-96.6184,-90.005)"
"e3a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e3a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0173,"(0.0171,0.0182)"
"e3a3","Effect of treatment, with screening",25,"MRR",2.3067,"(2.2516,2.448)"
"e3a3","Effect of treatment, with screening",25,"ARR",-0.0098,"(-0.01,-0.0093)"
"e3a3","Effect of treatment, with screening",25,"NNS",-102.0408,"(-104.9318,-96.6385)"
"e3a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e3a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0212,"(0.021,0.0222)"
"e3a4","Effect of treatment, without screening",25,"MRR",2.5542,"(2.4946,2.6831)"
"e3a4","Effect of treatment, without screening",25,"ARR",-0.0129,"(-0.0132,-0.0122)"
"e3a4","Effect of treatment, without screening",25,"NNS",-77.5194,"(-78.9422,-73.695)"
"e3a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e3a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0193,"(0.019,0.0203)"
"e3a4","Effect of treatment, with screening",25,"MRR",2.5733,"(2.5121,2.7394)"
"e3a4","Effect of treatment, with screening",25,"ARR",-0.0118,"(-0.012,-0.0112)"
"e3a4","Effect of treatment, with screening",25,"NNS",-84.7458,"(-86.8999,-80.2085)"
"e4a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e4a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0121,"(0.0119,0.0127)"
"e4a1","Effect of treatment, without screening",25,"MRR",1.4578,"(1.4397,1.5113)"
"e4a1","Effect of treatment, without screening",25,"ARR",-0.0038,"(-0.0039,-0.0035)"
"e4a1","Effect of treatment, without screening",25,"NNS",-263.1579,"(-271.0027,-244.4988)"
"e4a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e4a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0119,"(0.0117,0.0124)"
"e4a1","Effect of treatment, with screening",25,"MRR",1.5867,"(1.5615,1.6546)"
"e4a1","Effect of treatment, with screening",25,"ARR",-0.0044,"(-0.0045,-0.004)"
"e4a1","Effect of treatment, with screening",25,"NNS",-227.2727,"(-233.7817,-211.3951)"
"e4a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e4a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0168,"(0.0166,0.0175)"
"e4a2","Effect of treatment, without screening",25,"MRR",2.0241,"(1.9834,2.1235)"
"e4a2","Effect of treatment, without screening",25,"ARR",-0.0085,"(-0.0086,-0.008)"
"e4a2","Effect of treatment, without screening",25,"NNS",-117.6471,"(-120.0841,-110.6078)"
"e4a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e4a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0159,"(0.0157,0.0166)"
"e4a2","Effect of treatment, with screening",25,"MRR",2.12,"(2.0737,2.2328)"
"e4a2","Effect of treatment, with screening",25,"ARR",-0.0084,"(-0.0085,-0.0079)"
"e4a2","Effect of treatment, with screening",25,"NNS",-119.0476,"(-122.1001,-111.4006)"
"e4a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e4a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0201,"(0.0198,0.0209)"
"e4a3","Effect of treatment, without screening",25,"MRR",2.4217,"(2.3605,2.545)"
"e4a3","Effect of treatment, without screening",25,"ARR",-0.0118,"(-0.0119,-0.0111)"
"e4a3","Effect of treatment, without screening",25,"NNS",-84.7458,"(-86.6739,-80.537)"
"e4a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e4a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0187,"(0.0184,0.0194)"
"e4a3","Effect of treatment, with screening",25,"MRR",2.4933,"(2.4257,2.6493)"
"e4a3","Effect of treatment, with screening",25,"ARR",-0.0112,"(-0.0114,-0.0105)"
"e4a3","Effect of treatment, with screening",25,"NNS",-89.2857,"(-91.4913,-85.1942)"
"e4a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e4a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0224,"(0.0221,0.0233)"
"e4a4","Effect of treatment, without screening",25,"MRR",2.6988,"(2.6339,2.8478)"
"e4a4","Effect of treatment, without screening",25,"ARR",-0.0141,"(-0.0143,-0.0134)"
"e4a4","Effect of treatment, without screening",25,"NNS",-70.922,"(-72.2283,-67.8162)"
"e4a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"e4a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0206,"(0.0204,0.0216)"
"e4a4","Effect of treatment, with screening",25,"MRR",2.7467,"(2.6862,2.9476)"
"e4a4","Effect of treatment, with screening",25,"ARR",-0.0131,"(-0.0134,-0.0125)"
"e4a4","Effect of treatment, with screening",25,"NNS",-76.3359,"(-77.7152,-72.0955)"
