"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0015,"(0.0014,0.0017)"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0013,"(0.0012,0.0016)"
"e1a1","Effect of screening, same treatment",10,"MRR",0.8667,"(0.8815,0.9482)"
"e1a1","Effect of screening, same treatment",10,"ARR",2e-04,"(1e-04,2e-04)"
"e1a1","Effect of screening, same treatment",10,"NNS",5000,"(5555.5556,13437.5)"
"e1a1","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0018,"(0.0017,0.0021)"
"e1a1","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0016,"(0.0015,0.0019)"
"e1a1","Effect of screening, same treatment",11,"MRR",0.8889,"(0.8846,0.9476)"
"e1a1","Effect of screening, same treatment",11,"ARR",2e-04,"(1e-04,3e-04)"
"e1a1","Effect of screening, same treatment",11,"NNS",5000,"(4940.4762,11111.1111)"
"e1a1","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0021,"(0.002,0.0024)"
"e1a1","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0019,"(0.0018,0.0022)"
"e1a1","Effect of screening, same treatment",12,"MRR",0.9048,"(0.8824,0.945)"
"e1a1","Effect of screening, same treatment",12,"ARR",2e-04,"(2e-04,3e-04)"
"e1a1","Effect of screening, same treatment",12,"NNS",5000,"(4000,9090.9091)"
"e1a1","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0025,"(0.0024,0.0028)"
"e1a1","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0022,"(0.0021,0.0024)"
"e1a1","Effect of screening, same treatment",13,"MRR",0.88,"(0.8856,0.944)"
"e1a1","Effect of screening, same treatment",13,"ARR",3e-04,"(2e-04,4e-04)"
"e1a1","Effect of screening, same treatment",13,"NNS",3333.3333,"(3571.4286,7692.3077)"
"e1a1","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0028,"(0.0027,0.0032)"
"e1a1","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0026,"(0.0025,0.0029)"
"e1a1","Effect of screening, same treatment",14,"MRR",0.9286,"(0.8874,0.9293)"
"e1a1","Effect of screening, same treatment",14,"ARR",2e-04,"(2e-04,4e-04)"
"e1a1","Effect of screening, same treatment",14,"NNS",5000,"(3125,5000)"
"e1a1","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0032,"(0.0031,0.0037)"
"e1a1","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0029,"(0.0028,0.0033)"
"e1a1","Effect of screening, same treatment",15,"MRR",0.9062,"(0.8903,0.9356)"
"e1a1","Effect of screening, same treatment",15,"ARR",3e-04,"(3e-04,5e-04)"
"e1a1","Effect of screening, same treatment",15,"NNS",3333.3333,"(2702.7027,5000)"
"e1a1","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0037,"(0.0035,0.0041)"
"e1a1","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0033,"(0.0032,0.0037)"
"e1a1","Effect of screening, same treatment",16,"MRR",0.8919,"(0.8919,0.9306)"
"e1a1","Effect of screening, same treatment",16,"ARR",4e-04,"(3e-04,5e-04)"
"e1a1","Effect of screening, same treatment",16,"NNS",2500,"(2548.0769,4000)"
"e1a1","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0041,"(0.004,0.0046)"
"e1a1","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0037,"(0.0036,0.0041)"
"e1a1","Effect of screening, same treatment",17,"MRR",0.9024,"(0.8924,0.9289)"
"e1a1","Effect of screening, same treatment",17,"ARR",4e-04,"(4e-04,6e-04)"
"e1a1","Effect of screening, same treatment",17,"NNS",2500,"(2272.7273,3393.6782)"
"e1a1","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0046,"(0.0044,0.005)"
"e1a1","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0041,"(0.004,0.0045)"
"e1a1","Effect of screening, same treatment",18,"MRR",0.8913,"(0.8939,0.9276)"
"e1a1","Effect of screening, same treatment",18,"ARR",5e-04,"(4e-04,6e-04)"
"e1a1","Effect of screening, same treatment",18,"NNS",2000,"(2072.7041,3125)"
"e1a1","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0051,"(0.0049,0.0056)"
"e1a1","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0046,"(0.0044,0.005)"
"e1a1","Effect of screening, same treatment",19,"MRR",0.902,"(0.8937,0.9249)"
"e1a1","Effect of screening, same treatment",19,"ARR",5e-04,"(4e-04,7e-04)"
"e1a1","Effect of screening, same treatment",19,"NNS",2000,"(1886.7925,2742.1171)"
"e1a1","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0056,"(0.0054,0.0061)"
"e1a1","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.005,"(0.0049,0.0054)"
"e1a1","Effect of screening, same treatment",20,"MRR",0.8929,"(0.8952,0.9243)"
"e1a1","Effect of screening, same treatment",20,"ARR",6e-04,"(5e-04,7e-04)"
"e1a1","Effect of screening, same treatment",20,"NNS",1666.6667,"(1694.9153,2439.0244)"
"e1a1","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0061,"(0.0059,0.0066)"
"e1a1","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0055,"(0.0053,0.006)"
"e1a1","Effect of screening, same treatment",21,"MRR",0.9016,"(0.895,0.9217)"
"e1a1","Effect of screening, same treatment",21,"ARR",6e-04,"(6e-04,8e-04)"
"e1a1","Effect of screening, same treatment",21,"NNS",1666.6667,"(1562.5,2130.8877)"
"e1a1","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e1a1","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.006,"(0.0059,0.0064)"
"e1a1","Effect of screening, same treatment",22,"MRR",0.8955,"(0.8941,0.922)"
"e1a1","Effect of screening, same treatment",22,"ARR",7e-04,"(6e-04,9e-04)"
"e1a1","Effect of screening, same treatment",22,"NNS",1428.5714,"(1428.5714,2040.8163)"
"e1a1","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0072,"(0.007,0.0077)"
"e1a1","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0065,"(0.0063,0.007)"
"e1a1","Effect of screening, same treatment",23,"MRR",0.9028,"(0.895,0.9234)"
"e1a1","Effect of screening, same treatment",23,"ARR",7e-04,"(7e-04,9e-04)"
"e1a1","Effect of screening, same treatment",23,"NNS",1428.5714,"(1351.3514,1851.8519)"
"e1a1","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0077,"(0.0075,0.0083)"
"e1a1","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.007,"(0.0068,0.0075)"
"e1a1","Effect of screening, same treatment",24,"MRR",0.9091,"(0.8963,0.9252)"
"e1a1","Effect of screening, same treatment",24,"ARR",7e-04,"(7e-04,9e-04)"
"e1a1","Effect of screening, same treatment",24,"NNS",1428.5714,"(1261.8671,1712.7193)"
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0075,"(0.0073,0.008)"
"e1a1","Effect of screening, same treatment",25,"MRR",0.9036,"(0.8961,0.9218)"
"e1a1","Effect of screening, same treatment",25,"ARR",8e-04,"(8e-04,0.001)"
"e1a1","Effect of screening, same treatment",25,"NNS",1250,"(1173.0506,1516.6475)"
"e1a2","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"e1a2","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,0)"
"e1a2","Effect of screening, same treatment",1,"MRR",NA,"(0.8083,1)"
"e1a2","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"e1a2","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"e1a2","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",2,"MRR",1,"(0.8,1)"
"e1a2","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"e1a2","Effect of screening, same treatment",2,"NNS",Inf,"(50000,1e+05)"
"e1a2","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",2e-04,"(2e-04,3e-04)"
"e1a2","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",2e-04,"(2e-04,3e-04)"
"e1a2","Effect of screening, same treatment",3,"MRR",1,"(0.8254,1)"
"e1a2","Effect of screening, same treatment",3,"ARR",0,"(0,1e-04)"
"e1a2","Effect of screening, same treatment",3,"NNS",Inf,"(20000,1e+05)"
"e1a2","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",4e-04,"(4e-04,5e-04)"
"e1a2","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",4e-04,"(3e-04,5e-04)"
"e1a2","Effect of screening, same treatment",4,"MRR",1,"(0.8432,0.9494)"
"e1a2","Effect of screening, same treatment",4,"ARR",0,"(0,1e-04)"
"e1a2","Effect of screening, same treatment",4,"NNS",Inf,"(14285.7143,50000)"
"e1a2","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",7e-04,"(6e-04,8e-04)"
"e1a2","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",6e-04,"(5e-04,7e-04)"
"e1a2","Effect of screening, same treatment",5,"MRR",0.8571,"(0.8459,0.945)"
"e1a2","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",5,"NNS",10000,"(10000,25000)"
"e1a2","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",9e-04,"(9e-04,0.0011)"
"e1a2","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",8e-04,"(8e-04,0.001)"
"e1a2","Effect of screening, same treatment",6,"MRR",0.8889,"(0.8473,0.9383)"
"e1a2","Effect of screening, same treatment",6,"ARR",1e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",6,"NNS",10000,"(7023.8095,18416.6667)"
"e1a2","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0013,"(0.0012,0.0015)"
"e1a2","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0011,"(0.001,0.0013)"
"e1a2","Effect of screening, same treatment",7,"MRR",0.8462,"(0.8588,0.932)"
"e1a2","Effect of screening, same treatment",7,"ARR",2e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",7,"NNS",5000,"(5555.5556,11840.2778)"
"e1a2","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0016,"(0.0016,0.0019)"
"e1a2","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0014,"(0.0014,0.0016)"
"e1a2","Effect of screening, same treatment",8,"MRR",0.875,"(0.8596,0.9215)"
"e1a2","Effect of screening, same treatment",8,"ARR",2e-04,"(2e-04,3e-04)"
"e1a2","Effect of screening, same treatment",8,"NNS",5000,"(4166.6667,8731.0606)"
"e1a2","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.002,"(0.0019,0.0023)"
"e1a2","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0018,"(0.0017,0.002)"
"e1a2","Effect of screening, same treatment",9,"MRR",0.9,"(0.8645,0.9225)"
"e1a2","Effect of screening, same treatment",9,"ARR",2e-04,"(2e-04,4e-04)"
"e1a2","Effect of screening, same treatment",9,"NNS",5000,"(3448.2759,6666.6667)"
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0025,"(0.0024,0.0028)"
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0022,"(0.0021,0.0024)"
"e1a2","Effect of screening, same treatment",10,"MRR",0.88,"(0.8638,0.9227)"
"e1a2","Effect of screening, same treatment",10,"ARR",3e-04,"(3e-04,4e-04)"
"e1a2","Effect of screening, same treatment",10,"NNS",3333.3333,"(3008.0214,5416.6667)"
"e1a2","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.003,"(0.0029,0.0033)"
"e1a2","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0026,"(0.0025,0.0029)"
"e1a2","Effect of screening, same treatment",11,"MRR",0.8667,"(0.8656,0.9197)"
"e1a2","Effect of screening, same treatment",11,"ARR",4e-04,"(3e-04,5e-04)"
"e1a2","Effect of screening, same treatment",11,"NNS",2500,"(2500,4261.7754)"
"e1a2","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0035,"(0.0034,0.0038)"
"e1a2","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0031,"(0.003,0.0034)"
"e1a2","Effect of screening, same treatment",12,"MRR",0.8857,"(0.8682,0.913)"
"e1a2","Effect of screening, same treatment",12,"ARR",4e-04,"(4e-04,6e-04)"
"e1a2","Effect of screening, same treatment",12,"NNS",2500,"(2127.6596,3428.8194)"
"e1a2","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0041,"(0.004,0.0044)"
"e1a2","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0036,"(0.0035,0.0039)"
"e1a2","Effect of screening, same treatment",13,"MRR",0.878,"(0.8716,0.9089)"
"e1a2","Effect of screening, same treatment",13,"ARR",5e-04,"(4e-04,6e-04)"
"e1a2","Effect of screening, same treatment",13,"NNS",2000,"(1878.0573,2668.9189)"
"e1a2","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0047,"(0.0046,0.0052)"
"e1a2","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0042,"(0.004,0.0046)"
"e1a2","Effect of screening, same treatment",14,"MRR",0.8936,"(0.8739,0.908)"
"e1a2","Effect of screening, same treatment",14,"ARR",5e-04,"(5e-04,7e-04)"
"e1a2","Effect of screening, same treatment",14,"NNS",2000,"(1666.6667,2385.139)"
"e1a2","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0054,"(0.0052,0.0058)"
"e1a2","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0047,"(0.0046,0.0051)"
"e1a2","Effect of screening, same treatment",15,"MRR",0.8704,"(0.8741,0.9042)"
"e1a2","Effect of screening, same treatment",15,"ARR",7e-04,"(6e-04,8e-04)"
"e1a2","Effect of screening, same treatment",15,"NNS",1428.5714,"(1487.05,2000)"
"e1a2","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.006,"(0.0058,0.0065)"
"e1a2","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0053,"(0.0051,0.0057)"
"e1a2","Effect of screening, same treatment",16,"MRR",0.8833,"(0.8743,0.9029)"
"e1a2","Effect of screening, same treatment",16,"ARR",7e-04,"(6e-04,9e-04)"
"e1a2","Effect of screening, same treatment",16,"NNS",1428.5714,"(1328.9474,1710.2572)"
"e1a2","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0067,"(0.0066,0.0072)"
"e1a2","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0059,"(0.0057,0.0064)"
"e1a2","Effect of screening, same treatment",17,"MRR",0.8806,"(0.8762,0.9023)"
"e1a2","Effect of screening, same treatment",17,"ARR",8e-04,"(7e-04,0.001)"
"e1a2","Effect of screening, same treatment",17,"NNS",1250,"(1204.8193,1562.5)"
"e1a2","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0074,"(0.0072,0.0079)"
"e1a2","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0065,"(0.0064,0.007)"
"e1a2","Effect of screening, same treatment",18,"MRR",0.8784,"(0.8753,0.9027)"
"e1a2","Effect of screening, same treatment",18,"ARR",9e-04,"(8e-04,0.0011)"
"e1a2","Effect of screening, same treatment",18,"NNS",1111.1111,"(1086.9565,1399.1588)"
"e1a2","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0082,"(0.0079,0.0087)"
"e1a2","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0072,"(0.007,0.0077)"
"e1a2","Effect of screening, same treatment",19,"MRR",0.878,"(0.8751,0.901)"
"e1a2","Effect of screening, same treatment",19,"ARR",0.001,"(9e-04,0.0012)"
"e1a2","Effect of screening, same treatment",19,"NNS",1000,"(990.099,1298.7013)"
"e1a2","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0089,"(0.0087,0.0094)"
"e1a2","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0079,"(0.0077,0.0084)"
"e1a2","Effect of screening, same treatment",20,"MRR",0.8876,"(0.8751,0.8989)"
"e1a2","Effect of screening, same treatment",20,"ARR",0.001,"(0.001,0.0013)"
"e1a2","Effect of screening, same treatment",20,"NNS",1000,"(900.9009,1156.4421)"
"e1a2","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0097,"(0.0096,0.0103)"
"e1a2","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0086,"(0.0084,0.0091)"
"e1a2","Effect of screening, same treatment",21,"MRR",0.8866,"(0.8778,0.9017)"
"e1a2","Effect of screening, same treatment",21,"ARR",0.0011,"(0.0011,0.0014)"
"e1a2","Effect of screening, same treatment",21,"NNS",909.0909,"(840.3361,1069.8353)"
"e1a2","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0105,"(0.0103,0.0111)"
"e1a2","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0093,"(0.0091,0.0098)"
"e1a2","Effect of screening, same treatment",22,"MRR",0.8857,"(0.8784,0.899)"
"e1a2","Effect of screening, same treatment",22,"ARR",0.0012,"(0.0012,0.0015)"
"e1a2","Effect of screening, same treatment",22,"NNS",833.3333,"(787.4016,971.4367)"
"e1a2","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0113,"(0.0111,0.012)"
"e1a2","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.01,"(0.0098,0.0106)"
"e1a2","Effect of screening, same treatment",23,"MRR",0.885,"(0.8773,0.9005)"
"e1a2","Effect of screening, same treatment",23,"ARR",0.0013,"(0.0012,0.0015)"
"e1a2","Effect of screening, same treatment",23,"NNS",769.2308,"(724.6377,905.2007)"
"e1a2","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0122,"(0.012,0.0129)"
"e1a2","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0107,"(0.0106,0.0114)"
"e1a2","Effect of screening, same treatment",24,"MRR",0.877,"(0.8801,0.8995)"
"e1a2","Effect of screening, same treatment",24,"ARR",0.0015,"(0.0013,0.0016)"
"e1a2","Effect of screening, same treatment",24,"NNS",666.6667,"(682.6175,830.062)"
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.013,"(0.0127,0.0137)"
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0115,"(0.0113,0.0122)"
"e1a2","Effect of screening, same treatment",25,"MRR",0.8846,"(0.8779,0.8987)"
"e1a2","Effect of screening, same treatment",25,"ARR",0.0015,"(0.0014,0.0018)"
"e1a2","Effect of screening, same treatment",25,"NNS",666.6667,"(628.9308,772.3614)"
"e1a3","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"e1a3","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"e1a3","Effect of screening, same treatment",1,"MRR",NA,"(0.75,1)"
"e1a3","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"e1a3","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"e1a3","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",2e-04,"(1e-04,2e-04)"
"e1a3","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"e1a3","Effect of screening, same treatment",2,"MRR",0.5,"(0.8,1)"
"e1a3","Effect of screening, same treatment",2,"ARR",1e-04,"(0,1e-04)"
"e1a3","Effect of screening, same treatment",2,"NNS",10000,"(33333.3333,1e+05)"
"e1a3","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",4e-04,"(3e-04,5e-04)"
"e1a3","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(3e-04,4e-04)"
"e1a3","Effect of screening, same treatment",3,"MRR",0.75,"(0.8254,0.9561)"
"e1a3","Effect of screening, same treatment",3,"ARR",1e-04,"(0,1e-04)"
"e1a3","Effect of screening, same treatment",3,"NNS",10000,"(16666.6667,50000)"
"e1a3","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",6e-04,"(5e-04,8e-04)"
"e1a3","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",5e-04,"(5e-04,7e-04)"
"e1a3","Effect of screening, same treatment",4,"MRR",0.8333,"(0.8388,0.942)"
"e1a3","Effect of screening, same treatment",4,"ARR",1e-04,"(1e-04,1e-04)"
"e1a3","Effect of screening, same treatment",4,"NNS",10000,"(10000,25000)"
"e1a3","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",9e-04,"(8e-04,0.0011)"
"e1a3","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",8e-04,"(7e-04,0.001)"
"e1a3","Effect of screening, same treatment",5,"MRR",0.8889,"(0.8379,0.9218)"
"e1a3","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,2e-04)"
"e1a3","Effect of screening, same treatment",5,"NNS",10000,"(6666.6667,14285.7143)"
"e1a3","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0013,"(0.0012,0.0015)"
"e1a3","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.0011,"(0.0011,0.0013)"
"e1a3","Effect of screening, same treatment",6,"MRR",0.8462,"(0.8467,0.9204)"
"e1a3","Effect of screening, same treatment",6,"ARR",2e-04,"(1e-04,3e-04)"
"e1a3","Effect of screening, same treatment",6,"NNS",5000,"(5000,10000)"
"e1a3","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0017,"(0.0016,0.002)"
"e1a3","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0015,"(0.0014,0.0017)"
"e1a3","Effect of screening, same treatment",7,"MRR",0.8824,"(0.8503,0.9188)"
"e1a3","Effect of screening, same treatment",7,"ARR",2e-04,"(2e-04,4e-04)"
"e1a3","Effect of screening, same treatment",7,"NNS",5000,"(3703.7037,7692.3077)"
"e1a3","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0022,"(0.0022,0.0025)"
"e1a3","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0019,"(0.0019,0.0022)"
"e1a3","Effect of screening, same treatment",8,"MRR",0.8636,"(0.8562,0.9119)"
"e1a3","Effect of screening, same treatment",8,"ARR",3e-04,"(2e-04,4e-04)"
"e1a3","Effect of screening, same treatment",8,"NNS",3333.3333,"(3030.303,5291.6667)"
"e1a3","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0028,"(0.0027,0.0031)"
"e1a3","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0024,"(0.0023,0.0027)"
"e1a3","Effect of screening, same treatment",9,"MRR",0.8571,"(0.8587,0.9095)"
"e1a3","Effect of screening, same treatment",9,"ARR",4e-04,"(3e-04,5e-04)"
