"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"Historical","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0031,"(0.003,0.0035)",0.0031
"Historical","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0025,"(0.0024,0.0029)",0.0025
"Historical","Effect of screening, same treatment",8,"MRR",0.8065,"(0.8127,0.86)",0.8222
"Historical","Effect of screening, same treatment",8,"ARR",6e-04,"(5e-04,7e-04)",5e-04
"Historical","Effect of screening, same treatment",8,"NNS",1666.6667,"(1694.9153,2354.6512)",1848.9159
"Historical","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0038,"(0.0037,0.0042)",0.0038
"Historical","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0032,"(0.003,0.0035)",0.0032
"Historical","Effect of screening, same treatment",9,"MRR",0.8421,"(0.8125,0.8575)",0.824
"Historical","Effect of screening, same treatment",9,"ARR",6e-04,"(6e-04,8e-04)",7e-04
"Historical","Effect of screening, same treatment",9,"NNS",1666.6667,"(1369.863,1854.2024)",1498.731
"Historical","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0047,"(0.0045,0.0051)",0.0047
"Historical","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0038,"(0.0037,0.0042)",0.0038
"Historical","Effect of screening, same treatment",10,"MRR",0.8085,"(0.8155,0.855)",0.8268
"Historical","Effect of screening, same treatment",10,"ARR",9e-04,"(7e-04,0.001)",8e-04
"Historical","Effect of screening, same treatment",10,"NNS",1111.1111,"(1159.4493,1516.6475)",1253.9084
"Historical","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0055,"(0.0054,0.006)",0.0055
"Historical","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0046,"(0.0044,0.0049)",0.0046
"Historical","Effect of screening, same treatment",11,"MRR",0.8364,"(0.8176,0.8593)",0.8288
"Historical","Effect of screening, same treatment",11,"ARR",9e-04,"(9e-04,0.0011)",9e-04
"Historical","Effect of screening, same treatment",11,"NNS",1111.1111,"(990.099,1307.6726)",1068.3472
"Historical","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0064,"(0.0063,0.007)",0.0064
"Historical","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0054,"(0.0052,0.0058)",0.0054
"Historical","Effect of screening, same treatment",12,"MRR",0.8438,"(0.8223,0.8638)",0.8317
"Historical","Effect of screening, same treatment",12,"ARR",0.001,"(0.001,0.0013)",0.0011
"Historical","Effect of screening, same treatment",12,"NNS",1000,"(862.069,1170.977)",931.4005
"Historical","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0074,"(0.0073,0.008)",0.0074
"Historical","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0062,"(0.0061,0.0068)",0.0062
"Historical","Effect of screening, same treatment",13,"MRR",0.8378,"(0.8246,0.8627)",0.8346
"Historical","Effect of screening, same treatment",13,"ARR",0.0012,"(0.0012,0.0015)",0.0012
"Historical","Effect of screening, same treatment",13,"NNS",833.3333,"(763.3588,995.9893)",821.5223
"Historical","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0085,"(0.0083,0.009)",0.0085
"Historical","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0071,"(0.0069,0.0077)",0.0071
"Historical","Effect of screening, same treatment",14,"MRR",0.8353,"(0.8296,0.862)",0.8376
"Historical","Effect of screening, same treatment",14,"ARR",0.0014,"(0.0013,0.0016)",0.0014
"Historical","Effect of screening, same treatment",14,"NNS",714.2857,"(689.6552,886.7555)",732.3597
"Historical","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0096,"(0.0093,0.0102)",0.0096
"Historical","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.008,"(0.0079,0.0086)",0.008
"Historical","Effect of screening, same treatment",15,"MRR",0.8333,"(0.8321,0.8642)",0.8402
"Historical","Effect of screening, same treatment",15,"ARR",0.0016,"(0.0014,0.0018)",0.0015
"Historical","Effect of screening, same treatment",15,"NNS",625,"(619.2127,784.4796)",659.2498
"Historical","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0107,"(0.0105,0.0114)",0.0107
"Historical","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.009,"(0.0088,0.0096)",0.009
"Historical","Effect of screening, same treatment",16,"MRR",0.8411,"(0.8356,0.8619)",0.8419
"Historical","Effect of screening, same treatment",16,"ARR",0.0017,"(0.0016,0.0019)",0.0017
"Historical","Effect of screening, same treatment",16,"NNS",588.2353,"(567.3793,695.0608)",594.1614
"Historical","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0119,"(0.0116,0.0126)",0.0119
"Historical","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.01,"(0.0098,0.0106)",0.01
"Historical","Effect of screening, same treatment",17,"MRR",0.8403,"(0.8369,0.8647)",0.844
"Historical","Effect of screening, same treatment",17,"ARR",0.0019,"(0.0018,0.0021)",0.0019
"Historical","Effect of screening, same treatment",17,"NNS",526.3158,"(515.4639,637.4518)",543.2074
"Historical","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0131,"(0.0128,0.0138)",0.0131
"Historical","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0111,"(0.0109,0.0117)",0.0111
"Historical","Effect of screening, same treatment",18,"MRR",0.8473,"(0.8392,0.8678)",0.8457
"Historical","Effect of screening, same treatment",18,"ARR",0.002,"(0.0019,0.0023)",0.002
"Historical","Effect of screening, same treatment",18,"NNS",500,"(473.9336,588.9377)",498.1563
"Historical","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0143,"(0.014,0.0151)",0.0143
"Historical","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0121,"(0.0119,0.0127)",0.0121
"Historical","Effect of screening, same treatment",19,"MRR",0.8462,"(0.841,0.8683)",0.8476
"Historical","Effect of screening, same treatment",19,"ARR",0.0022,"(0.0021,0.0026)",0.0022
"Historical","Effect of screening, same treatment",19,"NNS",454.5455,"(440.0456,539.5448)",461.4209
"Historical","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0156,"(0.0153,0.0164)",0.0156
"Historical","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0132,"(0.013,0.0139)",0.0132
"Historical","Effect of screening, same treatment",20,"MRR",0.8462,"(0.8431,0.8693)",0.8495
"Historical","Effect of screening, same treatment",20,"ARR",0.0024,"(0.0022,0.0026)",0.0023
"Historical","Effect of screening, same treatment",20,"NNS",416.6667,"(409.4179,501.2011)",429.0554
"Historical","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0168,"(0.0165,0.0177)",0.0168
"Historical","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0143,"(0.014,0.0151)",0.0143
"Historical","Effect of screening, same treatment",21,"MRR",0.8512,"(0.8448,0.8699)",0.8508
"Historical","Effect of screening, same treatment",21,"ARR",0.0025,"(0.0024,0.0029)",0.0025
"Historical","Effect of screening, same treatment",21,"NNS",400,"(382.7762,465.5314)",400.3495
"Historical","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0181,"(0.0178,0.0189)",0.0181
"Historical","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0154,"(0.0151,0.0163)",0.0154
"Historical","Effect of screening, same treatment",22,"MRR",0.8508,"(0.8465,0.8697)",0.8522
"Historical","Effect of screening, same treatment",22,"ARR",0.0027,"(0.0026,0.003)",0.0027
"Historical","Effect of screening, same treatment",22,"NNS",370.3704,"(358.1029,428.3133)",375.8807
"Historical","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0194,"(0.019,0.0202)",0.0194
"Historical","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0165,"(0.0162,0.0174)",0.0165
"Historical","Effect of screening, same treatment",23,"MRR",0.8505,"(0.8493,0.8693)",0.854
"Historical","Effect of screening, same treatment",23,"ARR",0.0029,"(0.0027,0.0032)",0.0028
"Historical","Effect of screening, same treatment",23,"NNS",344.8276,"(341.0067,400.0864)",355.0983
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0207,"(0.0204,0.0217)",0.0207
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0177,"(0.0174,0.0187)",0.0177
"Historical","Effect of screening, same treatment",24,"MRR",0.8551,"(0.8501,0.8699)",0.8552
"Historical","Effect of screening, same treatment",24,"ARR",0.003,"(0.0029,0.0034)",0.003
"Historical","Effect of screening, same treatment",24,"NNS",333.3333,"(320.5128,373.868)",335.3564
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.022,"(0.0216,0.0231)",0.022
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0188,"(0.0185,0.0198)",0.0188
"Historical","Effect of screening, same treatment",25,"MRR",0.8545,"(0.8509,0.8704)",0.8567
"Historical","Effect of screening, same treatment",25,"ARR",0.0032,"(0.003,0.0036)",0.0031
"Historical","Effect of screening, same treatment",25,"NNS",312.5,"(305.8104,354.7535)",318.8946
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)",0
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)",0
"Contemp1999","Effect of screening, same treatment",1,"MRR",NA,"(0.6667,1)",0.8009
"Contemp1999","Effect of screening, same treatment",1,"ARR",0,"(0,0)",0
"Contemp1999","Effect of screening, same treatment",1,"NNS",Inf,"(50000,1e+05)",72901.2346
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",2e-04,"(1e-04,2e-04)",2e-04
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)",1e-04
"Contemp1999","Effect of screening, same treatment",2,"MRR",0.5,"(0.75,0.9683)",0.7947
"Contemp1999","Effect of screening, same treatment",2,"ARR",1e-04,"(0,1e-04)",0
"Contemp1999","Effect of screening, same treatment",2,"NNS",10000,"(25000,1e+05)",39463.6721
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",4e-04,"(3e-04,5e-04)",4e-04
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(2e-04,4e-04)",3e-04
"Contemp1999","Effect of screening, same treatment",3,"MRR",0.75,"(0.75,0.9375)",0.7978
"Contemp1999","Effect of screening, same treatment",3,"ARR",1e-04,"(1e-04,1e-04)",1e-04
"Contemp1999","Effect of screening, same treatment",3,"NNS",10000,"(11111.1111,50000)",17438.6835
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",6e-04,"(6e-04,8e-04)",6e-04
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",5e-04,"(4e-04,7e-04)",5e-04
"Contemp1999","Effect of screening, same treatment",4,"MRR",0.8333,"(0.7702,0.9071)",0.8032
"Contemp1999","Effect of screening, same treatment",4,"ARR",1e-04,"(1e-04,2e-04)",1e-04
"Contemp1999","Effect of screening, same treatment",4,"NNS",10000,"(6666.6667,15535.7143)",8851.4448
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",0.001,"(9e-04,0.0012)",0.001
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",8e-04,"(7e-04,0.001)",8e-04
"Contemp1999","Effect of screening, same treatment",5,"MRR",0.8,"(0.7877,0.8757)",0.8117
"Contemp1999","Effect of screening, same treatment",5,"ARR",2e-04,"(2e-04,3e-04)",2e-04
"Contemp1999","Effect of screening, same treatment",5,"NNS",5000,"(4761.9048,8731.0606)",5751.0919
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0014,"(0.0013,0.0016)",0.0014
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.0011,"(0.001,0.0013)",0.0011
"Contemp1999","Effect of screening, same treatment",6,"MRR",0.7857,"(0.791,0.8792)",0.8143
"Contemp1999","Effect of screening, same treatment",6,"ARR",3e-04,"(2e-04,3e-04)",3e-04
"Contemp1999","Effect of screening, same treatment",6,"NNS",3333.3333,"(3540.6404,5882.3529)",4078.7393
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0018,"(0.0018,0.0021)",0.0018
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0015,"(0.0014,0.0018)",0.0015
"Contemp1999","Effect of screening, same treatment",7,"MRR",0.8333,"(0.8008,0.8658)",0.8191
"Contemp1999","Effect of screening, same treatment",7,"ARR",3e-04,"(3e-04,4e-04)",3e-04
"Contemp1999","Effect of screening, same treatment",7,"NNS",3333.3333,"(2702.7027,4451.581)",3099.7277
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0024,"(0.0022,0.0027)",0.0024
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.002,"(0.0018,0.0023)",0.002
"Contemp1999","Effect of screening, same treatment",8,"MRR",0.8333,"(0.8073,0.8614)",0.8227
"Contemp1999","Effect of screening, same treatment",8,"ARR",4e-04,"(4e-04,6e-04)",4e-04
"Contemp1999","Effect of screening, same treatment",8,"NNS",2500,"(2173.913,3125)",2427.4525
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.003,"(0.0028,0.0033)",0.003
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0024,"(0.0023,0.0028)",0.0024
"Contemp1999","Effect of screening, same treatment",9,"MRR",0.8,"(0.8132,0.8593)",0.8259
"Contemp1999","Effect of screening, same treatment",9,"ARR",6e-04,"(5e-04,6e-04)",5e-04
"Contemp1999","Effect of screening, same treatment",9,"NNS",1666.6667,"(1810.0649,2439.0244)",1972.3277
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0035,0.004)",0.0036
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.003,"(0.0029,0.0033)",0.003
"Contemp1999","Effect of screening, same treatment",10,"MRR",0.8333,"(0.8142,0.865)",0.828
"Contemp1999","Effect of screening, same treatment",10,"ARR",6e-04,"(6e-04,8e-04)",6e-04
"Contemp1999","Effect of screening, same treatment",10,"NNS",1666.6667,"(1509.498,2086.409)",1636.9608
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0043,"(0.0042,0.0047)",0.0043
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0036,"(0.0035,0.0039)",0.0036
"Contemp1999","Effect of screening, same treatment",11,"MRR",0.8372,"(0.821,0.8618)",0.8312
"Contemp1999","Effect of screening, same treatment",11,"ARR",7e-04,"(7e-04,9e-04)",7e-04
"Contemp1999","Effect of screening, same treatment",11,"NNS",1428.5714,"(1282.0513,1740.0181)",1394.784
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0051,"(0.0049,0.0055)",0.0051
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0042,"(0.0041,0.0046)",0.0042
"Contemp1999","Effect of screening, same treatment",12,"MRR",0.8235,"(0.8227,0.8665)",0.833
"Contemp1999","Effect of screening, same treatment",12,"ARR",9e-04,"(8e-04,0.0011)",8e-04
"Contemp1999","Effect of screening, same treatment",12,"NNS",1111.1111,"(1111.1111,1527.3893)",1200.2126
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0059,"(0.0057,0.0064)",0.0059
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0049,"(0.0048,0.0054)",0.0049
"Contemp1999","Effect of screening, same treatment",13,"MRR",0.8305,"(0.8259,0.8653)",0.8351
"Contemp1999","Effect of screening, same treatment",13,"ARR",0.001,"(9e-04,0.0012)",0.001
"Contemp1999","Effect of screening, same treatment",13,"NNS",1000,"(961.5385,1290.7925)",1046.959
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0072)",0.0067
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0056,"(0.0055,0.0061)",0.0056
"Contemp1999","Effect of screening, same treatment",14,"MRR",0.8358,"(0.8296,0.866)",0.837
"Contemp1999","Effect of screening, same treatment",14,"ARR",0.0011,"(0.001,0.0013)",0.0011
"Contemp1999","Effect of screening, same treatment",14,"NNS",909.0909,"(869.5652,1117.6654)",924.8326
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)",0.0076
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0064,"(0.0062,0.0069)",0.0064
"Contemp1999","Effect of screening, same treatment",15,"MRR",0.8421,"(0.8295,0.869)",0.8385
"Contemp1999","Effect of screening, same treatment",15,"ARR",0.0012,"(0.0012,0.0014)",0.0012
"Contemp1999","Effect of screening, same treatment",15,"NNS",833.3333,"(767.7628,990.099)",823.2955
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0085,"(0.0083,0.0092)",0.0085
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0072,"(0.007,0.0078)",0.0072
"Contemp1999","Effect of screening, same treatment",16,"MRR",0.8471,"(0.8343,0.8645)",0.8409
"Contemp1999","Effect of screening, same treatment",16,"ARR",0.0013,"(0.0013,0.0016)",0.0014
"Contemp1999","Effect of screening, same treatment",16,"NNS",769.2308,"(693.2471,862.069)",741.316
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0095,"(0.0093,0.0101)",0.0095
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.008,"(0.0078,0.0086)",0.008
"Contemp1999","Effect of screening, same treatment",17,"MRR",0.8421,"(0.835,0.8656)",0.8426
"Contemp1999","Effect of screening, same treatment",17,"ARR",0.0015,"(0.0014,0.0018)",0.0015
"Contemp1999","Effect of screening, same treatment",17,"NNS",666.6667,"(632.9114,793.6508)",673.4302
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0105,"(0.0103,0.0111)",0.0105
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0089,"(0.0087,0.0094)",0.0089
"Contemp1999","Effect of screening, same treatment",18,"MRR",0.8476,"(0.8367,0.8669)",0.8442
"Contemp1999","Effect of screening, same treatment",18,"ARR",0.0016,"(0.0015,0.0019)",0.0016
"Contemp1999","Effect of screening, same treatment",18,"NNS",625,"(584.7953,733.0918)",615.9231
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0115,"(0.0113,0.0122)",0.0115
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0098,"(0.0096,0.0104)",0.0098
"Contemp1999","Effect of screening, same treatment",19,"MRR",0.8522,"(0.8391,0.8659)",0.8462
"Contemp1999","Effect of screening, same treatment",19,"ARR",0.0017,"(0.0017,0.0021)",0.0018
"Contemp1999","Effect of screening, same treatment",19,"NNS",588.2353,"(537.6344,682.7183)",568.0247
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0126,"(0.0123,0.0133)",0.0126
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0107,"(0.0104,0.0113)",0.0107
"Contemp1999","Effect of screening, same treatment",20,"MRR",0.8492,"(0.8414,0.8675)",0.8487
"Contemp1999","Effect of screening, same treatment",20,"ARR",0.0019,"(0.0018,0.0022)",0.0019
"Contemp1999","Effect of screening, same treatment",20,"NNS",526.3158,"(501.8844,620.1573)",529.1752
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0137,"(0.0134,0.0144)",0.0137
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0116,"(0.0114,0.0123)",0.0116
"Contemp1999","Effect of screening, same treatment",21,"MRR",0.8467,"(0.8431,0.8659)",0.85
"Contemp1999","Effect of screening, same treatment",21,"ARR",0.0021,"(0.002,0.0023)",0.002
"Contemp1999","Effect of screening, same treatment",21,"NNS",476.1905,"(465.1163,572.3807)",491.084
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0147,"(0.0145,0.0156)",0.0147
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0126,"(0.0123,0.0133)",0.0126
"Contemp1999","Effect of screening, same treatment",22,"MRR",0.8571,"(0.8449,0.8707)",0.8514
"Contemp1999","Effect of screening, same treatment",22,"ARR",0.0021,"(0.0021,0.0025)",0.0022
"Contemp1999","Effect of screening, same treatment",22,"NNS",476.1905,"(434.7826,540.6919)",458.7778
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0159,"(0.0156,0.0167)",0.0159
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0135,"(0.0133,0.0143)",0.0135
"Contemp1999","Effect of screening, same treatment",23,"MRR",0.8491,"(0.8465,0.8715)",0.8531
"Contemp1999","Effect of screening, same treatment",23,"ARR",0.0024,"(0.0022,0.0026)",0.0023
"Contemp1999","Effect of screening, same treatment",23,"NNS",416.6667,"(408.1633,500)",431.5846
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.017,"(0.0167,0.0178)",0.017
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0145,"(0.0143,0.0153)",0.0145
"Contemp1999","Effect of screening, same treatment",24,"MRR",0.8529,"(0.8479,0.8718)",0.8538
"Contemp1999","Effect of screening, same treatment",24,"ARR",0.0025,"(0.0024,0.0028)",0.0025
"Contemp1999","Effect of screening, same treatment",24,"NNS",400,"(384.6154,468.4415)",405.0156
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0181,"(0.0178,0.0189)",0.0181
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0155,"(0.0152,0.0163)",0.0155
"Contemp1999","Effect of screening, same treatment",25,"MRR",0.8564,"(0.8486,0.8734)",0.8546
"Contemp1999","Effect of screening, same treatment",25,"ARR",0.0026,"(0.0025,0.0029)",0.0026
"Contemp1999","Effect of screening, same treatment",25,"NNS",384.6154,"(364.6317,436.0189)",381.9356
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)",0
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)",0
"Perfect","Effect of screening, same treatment",1,"MRR",NA,"(0.6667,1)",0.8035
"Perfect","Effect of screening, same treatment",1,"ARR",0,"(0,0)",0
"Perfect","Effect of screening, same treatment",1,"NNS",Inf,"(50000,1e+05)",80673.7589
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)",1e-04
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,1e-04)",1e-04
"Perfect","Effect of screening, same treatment",2,"MRR",1,"(0.7202,1)",0.784
"Perfect","Effect of screening, same treatment",2,"ARR",0,"(0,1e-04)",0
"Perfect","Effect of screening, same treatment",2,"NNS",Inf,"(25000,1e+05)",47582.7068
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",3e-04,"(2e-04,4e-04)",3e-04
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",2e-04,"(2e-04,3e-04)",2e-04
"Perfect","Effect of screening, same treatment",3,"MRR",0.6667,"(0.7308,0.9375)",0.7901
"Perfect","Effect of screening, same treatment",3,"ARR",1e-04,"(0,1e-04)",1e-04
"Perfect","Effect of screening, same treatment",3,"NNS",10000,"(14285.7143,1e+05)",24462.4459
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",5e-04,"(4e-04,7e-04)",5e-04
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",4e-04,"(3e-04,5e-04)",4e-04
