"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0034,"(0.0031,0.0037)",0.0034
"e3a2","Effect of screening, same treatment",10,"MRR",0.9444,"(0.9275,0.9712)",0.9502
"e3a2","Effect of screening, same treatment",10,"ARR",2e-04,"(1e-04,3e-04)",2e-04
"e3a2","Effect of screening, same treatment",10,"NNS",5000,"(3919.2308,10000)",5973.5412
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0152,"(0.0145,0.016)",0.0152
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0146,"(0.0138,0.0153)",0.0146
"e3a2","Effect of screening, same treatment",25,"MRR",0.9605,"(0.9466,0.9661)",0.9562
"e3a2","Effect of screening, same treatment",25,"ARR",6e-04,"(5e-04,8e-04)",7e-04
"e3a2","Effect of screening, same treatment",25,"NNS",1666.6667,"(1226.6637,1963.4615)",1520.6783
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0044,"(0.004,0.0048)",0.0044
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0041,"(0.0038,0.0045)",0.0041
"e3a3","Effect of screening, same treatment",10,"MRR",0.9318,"(0.9073,0.9527)",0.9304
"e3a3","Effect of screening, same treatment",10,"ARR",3e-04,"(2e-04,4e-04)",3e-04
"e3a3","Effect of screening, same treatment",10,"NNS",3333.3333,"(2439.0244,4761.9048)",3386.2637
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0183,"(0.0175,0.0191)",0.0183
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0172,"(0.0165,0.0179)",0.0172
"e3a3","Effect of screening, same treatment",25,"MRR",0.9399,"(0.9249,0.9478)",0.9376
"e3a3","Effect of screening, same treatment",25,"ARR",0.0011,"(9e-04,0.0014)",0.0011
"e3a3","Effect of screening, same treatment",25,"NNS",909.0909,"(732.4764,1063.8298)",884.2396
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0051,"(0.0048,0.0056)",0.0051
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0047,"(0.0044,0.0051)",0.0047
"e3a4","Effect of screening, same treatment",10,"MRR",0.9216,"(0.8962,0.9415)",0.9185
"e3a4","Effect of screening, same treatment",10,"ARR",4e-04,"(3e-04,5e-04)",4e-04
"e3a4","Effect of screening, same treatment",10,"NNS",2500,"(1904.0276,3458.3333)",2444.4523
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0208,"(0.0199,0.0217)",0.0208
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0193,"(0.0184,0.0202)",0.0193
"e3a4","Effect of screening, same treatment",25,"MRR",0.9279,"(0.9153,0.9369)",0.927
"e3a4","Effect of screening, same treatment",25,"ARR",0.0015,"(0.0013,0.0018)",0.0015
"e3a4","Effect of screening, same treatment",25,"NNS",666.6667,"(566.4965,763.3588)",662.4546
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0029,"(0.0025,0.0033)",0.0029
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0029,"(0.0025,0.0032)",0.0029
"e4a1","Effect of screening, same treatment",10,"MRR",1,"(0.9707,1.0288)",0.9996
"e4a1","Effect of screening, same treatment",10,"ARR",0,"(-1e-04,1e-04)",0
"e4a1","Effect of screening, same treatment",10,"NNS",Inf,"(-1e+05,1e+05)",230.1587
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0126,"(0.012,0.0133)",0.0126
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0126,"(0.012,0.0134)",0.0126
"e4a1","Effect of screening, same treatment",25,"MRR",1,"(0.9894,1.0151)",1.0025
"e4a1","Effect of screening, same treatment",25,"ARR",0,"(-2e-04,1e-04)",0
"e4a1","Effect of screening, same treatment",25,"NNS",Inf,"(-81250,1e+05)",-3330.0291
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0039,"(0.0035,0.0042)",0.0039
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0037,"(0.0034,0.0041)",0.0037
"e4a2","Effect of screening, same treatment",10,"MRR",0.9487,"(0.9451,0.9797)",0.9626
"e4a2","Effect of screening, same treatment",10,"ARR",2e-04,"(1e-04,2e-04)",1e-04
"e4a2","Effect of screening, same treatment",10,"NNS",5000,"(4761.9048,12500)",7413.8919
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0164,"(0.0157,0.0173)",0.0164
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0159,"(0.0152,0.0167)",0.0159
"e4a2","Effect of screening, same treatment",25,"MRR",0.9695,"(0.9589,0.9746)",0.9668
"e4a2","Effect of screening, same treatment",25,"ARR",5e-04,"(4e-04,7e-04)",5e-04
"e4a2","Effect of screening, same treatment",25,"NNS",2000,"(1469.8248,2411.4402)",1871.612
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0047,"(0.0043,0.0051)",0.0047
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0044,"(0.0041,0.0048)",0.0044
"e4a3","Effect of screening, same treatment",10,"MRR",0.9362,"(0.9231,0.9625)",0.9419
"e4a3","Effect of screening, same treatment",10,"ARR",3e-04,"(2e-04,4e-04)",3e-04
"e4a3","Effect of screening, same treatment",10,"NNS",3333.3333,"(2815.4762,5727.1242)",3793.9119
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0195,"(0.0186,0.0204)",0.0195
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0184,"(0.0177,0.0194)",0.0184
"e4a3","Effect of screening, same treatment",25,"MRR",0.9436,"(0.9377,0.9571)",0.9477
"e4a3","Effect of screening, same treatment",25,"ARR",0.0011,"(8e-04,0.0012)",0.001
"e4a3","Effect of screening, same treatment",25,"NNS",909.0909,"(815.8333,1242.6698)",993.2895
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0054,"(0.0051,0.0059)",0.0054
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0051,"(0.0047,0.0055)",0.0051
"e4a4","Effect of screening, same treatment",10,"MRR",0.9444,"(0.9107,0.9463)",0.9291
"e4a4","Effect of screening, same treatment",10,"ARR",3e-04,"(3e-04,5e-04)",4e-04
"e4a4","Effect of screening, same treatment",10,"NNS",3333.3333,"(2083.3333,3571.4286)",2650.3801
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.022,"(0.021,0.0229)",0.022
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0206,"(0.0197,0.0215)",0.0206
"e4a4","Effect of screening, same treatment",25,"MRR",0.9364,"(0.9271,0.9479)",0.9365
"e4a4","Effect of screening, same treatment",25,"ARR",0.0014,"(0.0012,0.0016)",0.0014
"e4a4","Effect of screening, same treatment",25,"NNS",714.2857,"(619.1051,859.0641)",722.3333
"e1a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e1a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0028,"(0.0025,0.0031)",0.0028
"e1a2","Effect of treatment, without screening",10,"MRR",1.4737,"(1.4116,1.6556)",1.5157
"e1a2","Effect of treatment, without screening",10,"ARR",-9e-04,"(-0.0012,-8e-04)",-0.001
"e1a2","Effect of treatment, without screening",10,"NNS",-1111.1111,"(-1290.7925,-869.2529)",-1061.4146
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.012,"(0.0113,0.0126)",0.012
"e1a2","Effect of treatment, without screening",25,"MRR",1.4634,"(1.4169,1.5197)",1.4656
"e1a2","Effect of treatment, without screening",25,"ARR",-0.0038,"(-0.0042,-0.0035)",-0.0038
"e1a2","Effect of treatment, without screening",25,"NNS",-263.1579,"(-286.5764,-240.3324)",-262.6245
"e1a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0018,"(0.0015,0.002)",0.0018
"e1a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0026,"(0.0023,0.0029)",0.0026
"e1a2","Effect of treatment, with screening",10,"MRR",1.4444,"(1.3604,1.6)",1.463
"e1a2","Effect of treatment, with screening",10,"ARR",-8e-04,"(-0.001,-6e-04)",-8e-04
"e1a2","Effect of treatment, with screening",10,"NNS",-1250,"(-1551.0817,-1009.6939)",-1252.6774
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0078,"(0.0073,0.0084)",0.0078
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.011,"(0.0105,0.0117)",0.011
"e1a2","Effect of treatment, with screening",25,"MRR",1.4103,"(1.3704,1.4724)",1.4161
"e1a2","Effect of treatment, with screening",25,"ARR",-0.0032,"(-0.0036,-0.0029)",-0.0032
"e1a2","Effect of treatment, with screening",25,"NNS",-312.5,"(-341.4293,-277.3738)",-309.4432
"e1a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e1a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0036,"(0.0033,0.004)",0.0036
"e1a3","Effect of treatment, without screening",10,"MRR",1.8947,"(1.7929,2.2331)",1.9632
"e1a3","Effect of treatment, without screening",10,"ARR",-0.0017,"(-0.0021,-0.0016)",-0.0018
"e1a3","Effect of treatment, without screening",10,"NNS",-588.2353,"(-637.1714,-482.7973)",-566.1726
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0151,"(0.0143,0.0159)",0.0151
"e1a3","Effect of treatment, without screening",25,"MRR",1.8415,"(1.7672,1.9154)",1.8389
"e1a3","Effect of treatment, without screening",25,"ARR",-0.0069,"(-0.0073,-0.0065)",-0.0069
"e1a3","Effect of treatment, without screening",25,"NNS",-144.9275,"(-154.4723,-136.8791)",-145.5972
"e1a3","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0018,"(0.0015,0.002)",0.0018
"e1a3","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0033,"(0.003,0.0036)",0.0033
"e1a3","Effect of treatment, with screening",10,"MRR",1.8333,"(1.7005,2.1105)",1.8625
"e1a3","Effect of treatment, with screening",10,"ARR",-0.0015,"(-0.0017,-0.0013)",-0.0015
"e1a3","Effect of treatment, with screening",10,"NNS",-666.6667,"(-763.6946,-572.8619)",-668.933
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0078,"(0.0073,0.0084)",0.0078
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0136,"(0.0129,0.0145)",0.0136
"e1a3","Effect of treatment, with screening",25,"MRR",1.7436,"(1.6762,1.8213)",1.7481
"e1a3","Effect of treatment, with screening",25,"ARR",-0.0058,"(-0.0062,-0.0055)",-0.0058
"e1a3","Effect of treatment, with screening",25,"NNS",-172.4138,"(-182.8154,-160)",-171.8688
"e1a4","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e1a4","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0044,"(0.0041,0.0047)",0.0044
"e1a4","Effect of treatment, without screening",10,"MRR",2.3158,"(2.1195,2.6858)",2.3647
"e1a4","Effect of treatment, without screening",10,"ARR",-0.0025,"(-0.0029,-0.0022)",-0.0025
"e1a4","Effect of treatment, without screening",10,"NNS",-400,"(-450.4505,-348.9144)",-399.0544
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0176,"(0.0167,0.0185)",0.0176
"e1a4","Effect of treatment, without screening",25,"MRR",2.1463,"(2.0468,2.233)",2.1437
"e1a4","Effect of treatment, without screening",25,"ARR",-0.0094,"(-0.0099,-0.0089)",-0.0094
"e1a4","Effect of treatment, without screening",25,"NNS",-106.383,"(-112.8064,-101.1559)",-106.7615
"e1a4","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0018,"(0.0015,0.002)",0.0018
"e1a4","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0039,"(0.0036,0.0042)",0.0039
"e1a4","Effect of treatment, with screening",10,"MRR",2.1667,"(1.984,2.5355)",2.2226
"e1a4","Effect of treatment, with screening",10,"ARR",-0.0021,"(-0.0024,-0.0019)",-0.0021
"e1a4","Effect of treatment, with screening",10,"NNS",-476.1905,"(-534.9176,-412.3304)",-471.1465
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0078,"(0.0073,0.0084)",0.0078
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0157,"(0.0149,0.0166)",0.0157
"e1a4","Effect of treatment, with screening",25,"MRR",2.0128,"(1.9224,2.1211)",2.0203
"e1a4","Effect of treatment, with screening",25,"ARR",-0.0079,"(-0.0085,-0.0074)",-0.0079
"e1a4","Effect of treatment, with screening",25,"NNS",-126.5823,"(-134.8664,-117.6471)",-125.9524
"e2a1","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e2a1","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0023,"(0.002,0.0026)",0.0023
"e2a1","Effect of treatment, without screening",10,"MRR",1.2105,"(1.1499,1.3016)",1.2253
"e2a1","Effect of treatment, without screening",10,"ARR",-4e-04,"(-6e-04,-3e-04)",-4e-04
"e2a1","Effect of treatment, without screening",10,"NNS",-2500,"(-3448.2759,-1784.689)",-2471.756
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.01,"(0.0096,0.0107)",0.01
"e2a1","Effect of treatment, without screening",25,"MRR",1.2195,"(1.1878,1.2574)",1.2225
"e2a1","Effect of treatment, without screening",25,"ARR",-0.0018,"(-0.0021,-0.0016)",-0.0018
"e2a1","Effect of treatment, without screening",25,"NNS",-555.5556,"(-643.4569,-480.7692)",-551.8466
"e2a1","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0018,"(0.0015,0.002)",0.0018
"e2a1","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0022,"(0.0019,0.0025)",0.0022
"e2a1","Effect of treatment, with screening",10,"MRR",1.2222,"(1.1891,1.3373)",1.2634
"e2a1","Effect of treatment, with screening",10,"ARR",-4e-04,"(-6e-04,-3e-04)",-5e-04
"e2a1","Effect of treatment, with screening",10,"NNS",-2500,"(-3030.303,-1708.796)",-2221.8609
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0078,"(0.0073,0.0084)",0.0078
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0098,"(0.0093,0.0104)",0.0098
"e2a1","Effect of treatment, with screening",25,"MRR",1.2564,"(1.2175,1.2964)",1.2562
"e2a1","Effect of treatment, with screening",25,"ARR",-0.002,"(-0.0022,-0.0017)",-0.002
"e2a1","Effect of treatment, with screening",25,"NNS",-500,"(-573.1527,-447.3795)",-503.5473
"e2a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e2a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0032,"(0.0029,0.0035)",0.0032
"e2a2","Effect of treatment, without screening",10,"MRR",1.6842,"(1.6102,1.8841)",1.741
"e2a2","Effect of treatment, without screening",10,"ARR",-0.0013,"(-0.0015,-0.0012)",-0.0014
"e2a2","Effect of treatment, without screening",10,"NNS",-769.2308,"(-862.069,-646.996)",-735.6754
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0138,"(0.0133,0.0145)",0.0138
"e2a2","Effect of treatment, without screening",25,"MRR",1.6829,"(1.6128,1.7727)",1.688
"e2a2","Effect of treatment, without screening",25,"ARR",-0.0056,"(-0.006,-0.0052)",-0.0056
"e2a2","Effect of treatment, without screening",25,"NNS",-178.5714,"(-192.3696,-167.3571)",-177.6289
"e2a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0018,"(0.0015,0.002)",0.0018
"e2a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.003,"(0.0027,0.0033)",0.003
"e2a2","Effect of treatment, with screening",10,"MRR",1.6667,"(1.5979,1.8809)",1.7263
"e2a2","Effect of treatment, with screening",10,"ARR",-0.0012,"(-0.0015,-0.0011)",-0.0013
"e2a2","Effect of treatment, with screening",10,"NNS",-833.3333,"(-934.5794,-689.4502)",-793.486
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0078,"(0.0073,0.0084)",0.0078
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.013,"(0.0125,0.0137)",0.013
"e2a2","Effect of treatment, with screening",25,"MRR",1.6667,"(1.6004,1.7539)",1.6722
"e2a2","Effect of treatment, with screening",25,"ARR",-0.0052,"(-0.0056,-0.0049)",-0.0052
"e2a2","Effect of treatment, with screening",25,"NNS",-192.3077,"(-205.7834,-178.2236)",-191.3111
"e2a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e2a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.004,"(0.0037,0.0044)",0.004
"e2a3","Effect of treatment, without screening",10,"MRR",2.1053,"(2.0025,2.4744)",2.1884
"e2a3","Effect of treatment, without screening",10,"ARR",-0.0021,"(-0.0025,-0.0019)",-0.0022
