"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e1a4","Effect of screening, same treatment",10,"MRR",0.6591,"(0.6096,0.7131)",0.6663
"e1a4","Effect of screening, same treatment",10,"ARR",0.0015,"(0.0012,0.0017)",0.0015
"e1a4","Effect of screening, same treatment",10,"NNS",666.6667,"(581.246,806.4516)",690.3939
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0176,"(0.0167,0.0185)",0.0176
"e1a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.012,"(0.0114,0.0127)",0.012
"e1a4","Effect of screening, same treatment",25,"MRR",0.6818,"(0.6628,0.7079)",0.6847
"e1a4","Effect of screening, same treatment",25,"ARR",0.0056,"(0.0051,0.006)",0.0055
"e1a4","Effect of screening, same treatment",25,"NNS",178.5714,"(167.6377,196.2209)",180.708
"e2a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0023,"(0.002,0.0026)",0.0023
"e2a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0023,"(0.002,0.0025)",0.0023
"e2a1","Effect of screening, same treatment",10,"MRR",1,"(0.9674,1.0304)",0.9995
"e2a1","Effect of screening, same treatment",10,"ARR",0,"(-1e-04,1e-04)",0
"e2a1","Effect of screening, same treatment",10,"NNS",Inf,"(-1e+05,1e+05)",-755.7517
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.01,"(0.0096,0.0107)",0.01
"e2a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.01,"(0.0094,0.0106)",0.01
"e2a1","Effect of screening, same treatment",25,"MRR",1,"(0.9821,1.0106)",0.9965
"e2a1","Effect of screening, same treatment",25,"ARR",0,"(-1e-04,2e-04)",0
"e2a1","Effect of screening, same treatment",25,"NNS",Inf,"(-1e+05,1e+05)",4700.5411
"e2a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0032,"(0.0029,0.0035)",0.0032
"e2a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0027,"(0.0024,0.003)",0.0027
"e2a2","Effect of screening, same treatment",10,"MRR",0.8438,"(0.807,0.8882)",0.8494
"e2a2","Effect of screening, same treatment",10,"ARR",5e-04,"(4e-04,6e-04)",5e-04
"e2a2","Effect of screening, same treatment",10,"NNS",2000,"(1639.3443,2777.7778)",2103.8419
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0138,"(0.0133,0.0145)",0.0138
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0119,"(0.0113,0.0125)",0.0119
"e2a2","Effect of screening, same treatment",25,"MRR",0.8623,"(0.8436,0.8746)",0.86
"e2a2","Effect of screening, same treatment",25,"ARR",0.0019,"(0.0017,0.0022)",0.0019
"e2a2","Effect of screening, same treatment",25,"NNS",526.3158,"(458.7156,579.799)",518.3831
"e2a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.004,"(0.0037,0.0044)",0.004
"e2a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0032,"(0.0028,0.0035)",0.0032
"e2a3","Effect of screening, same treatment",10,"MRR",0.8,"(0.7382,0.8159)",0.7789
"e2a3","Effect of screening, same treatment",10,"ARR",8e-04,"(7e-04,0.0011)",9e-04
"e2a3","Effect of screening, same treatment",10,"NNS",1250,"(921.4662,1352.5114)",1130.3133
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0169,"(0.0162,0.0176)",0.0169
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0134,"(0.0128,0.0141)",0.0134
"e2a3","Effect of screening, same treatment",25,"MRR",0.7929,"(0.7763,0.8104)",0.7941
"e2a3","Effect of screening, same treatment",25,"ARR",0.0035,"(0.0032,0.0039)",0.0035
"e2a3","Effect of screening, same treatment",25,"NNS",285.7143,"(259.3568,317.1027)",288.0529
"e2a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0048,"(0.0044,0.0052)",0.0048
"e2a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0035,"(0.0032,0.0038)",0.0035
"e2a4","Effect of screening, same treatment",10,"MRR",0.7292,"(0.6979,0.7748)",0.737
"e2a4","Effect of screening, same treatment",10,"ARR",0.0013,"(0.0011,0.0015)",0.0013
"e2a4","Effect of screening, same treatment",10,"NNS",769.2308,"(680.2721,925.9259)",800.1293
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0194,"(0.0186,0.0202)",0.0194
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0147,"(0.014,0.0155)",0.0147
"e2a4","Effect of screening, same treatment",25,"MRR",0.7577,"(0.7372,0.7729)",0.7562
"e2a4","Effect of screening, same treatment",25,"ARR",0.0047,"(0.0043,0.0052)",0.0047
"e2a4","Effect of screening, same treatment",25,"NNS",212.766,"(192.644,232.0467)",211.823
"e3a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0026,"(0.0023,0.0029)",0.0026
"e3a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0028,"(0.0024,0.0031)",0.0028
"e3a1","Effect of screening, same treatment",10,"MRR",1.0769,"(1.0056,1.0988)",1.0549
"e3a1","Effect of screening, same treatment",10,"ARR",-2e-04,"(-2e-04,0)",-1e-04
"e3a1","Effect of screening, same treatment",10,"NNS",-5000,"(-42500,-3764.2857)",-9288.3852
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0114,"(0.0108,0.0122)",0.0114
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.012,"(0.0113,0.0127)",0.012
"e3a1","Effect of screening, same treatment",25,"MRR",1.0526,"(1.0314,1.075)",1.0525
"e3a1","Effect of screening, same treatment",25,"ARR",-6e-04,"(-8e-04,-4e-04)",-6e-04
"e3a1","Effect of screening, same treatment",25,"NNS",-1666.6667,"(-2819.4444,-1183.0107)",-1751.0789
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0032,0.0039)",0.0036
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0032,"(0.0029,0.0036)",0.0032
"e3a2","Effect of screening, same treatment",10,"MRR",0.8889,"(0.8674,0.9347)",0.9044
"e3a2","Effect of screening, same treatment",10,"ARR",4e-04,"(2e-04,5e-04)",3e-04
"e3a2","Effect of screening, same treatment",10,"NNS",2500,"(2173.2955,4479.1667)",3041.3543
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0152,"(0.0145,0.016)",0.0152
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0139,"(0.0132,0.0147)",0.0139
"e3a2","Effect of screening, same treatment",25,"MRR",0.9145,"(0.9018,0.927)",0.9144
"e3a2","Effect of screening, same treatment",25,"ARR",0.0013,"(0.0011,0.0015)",0.0013
"e3a2","Effect of screening, same treatment",25,"NNS",769.2308,"(651.3666,892.8571)",770.9607
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0044,"(0.004,0.0048)",0.0044
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0036,"(0.0033,0.004)",0.0036
"e3a3","Effect of screening, same treatment",10,"MRR",0.8182,"(0.7855,0.8614)",0.8291
"e3a3","Effect of screening, same treatment",10,"ARR",8e-04,"(6e-04,9e-04)",8e-04
"e3a3","Effect of screening, same treatment",10,"NNS",1250,"(1074.6096,1639.3443)",1350.1473
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0183,"(0.0175,0.0191)",0.0183
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0155,"(0.0148,0.0163)",0.0155
"e3a3","Effect of screening, same treatment",25,"MRR",0.847,"(0.8291,0.8592)",0.8444
"e3a3","Effect of screening, same treatment",25,"ARR",0.0028,"(0.0026,0.0031)",0.0028
"e3a3","Effect of screening, same treatment",25,"NNS",357.1429,"(318.9103,388.3887)",352.1832
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0051,"(0.0048,0.0056)",0.0051
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.004,"(0.0036,0.0044)",0.004
"e3a4","Effect of screening, same treatment",10,"MRR",0.7843,"(0.7452,0.8158)",0.7827
"e3a4","Effect of screening, same treatment",10,"ARR",0.0011,"(9e-04,0.0013)",0.0011
"e3a4","Effect of screening, same treatment",10,"NNS",909.0909,"(781.25,1075.9713)",904.0149
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0208,"(0.0199,0.0217)",0.0208
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0167,"(0.016,0.0176)",0.0167
"e3a4","Effect of screening, same treatment",25,"MRR",0.8029,"(0.7887,0.8178)",0.803
"e3a4","Effect of screening, same treatment",25,"ARR",0.0041,"(0.0038,0.0045)",0.0041
"e3a4","Effect of screening, same treatment",25,"NNS",243.9024,"(223.8901,264.5871)",244.6021
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0029,"(0.0025,0.0033)",0.0029
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0032,"(0.0028,0.0035)",0.0032
"e4a1","Effect of screening, same treatment",10,"MRR",1.1034,"(1.0524,1.1494)",1.0969
"e4a1","Effect of screening, same treatment",10,"ARR",-3e-04,"(-4e-04,-2e-04)",-3e-04
"e4a1","Effect of screening, same treatment",10,"NNS",-3333.3333,"(-6468.75,-2351.8826)",-3788.5902
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0126,"(0.012,0.0133)",0.0126
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0137,"(0.0131,0.0144)",0.0137
"e4a1","Effect of screening, same treatment",25,"MRR",1.0873,"(1.0714,1.1145)",1.0903
"e4a1","Effect of screening, same treatment",25,"ARR",-0.0011,"(-0.0014,-9e-04)",-0.0011
"e4a1","Effect of screening, same treatment",25,"NNS",-909.0909,"(-1106.192,-716.7266)",-893.3313
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0039,"(0.0035,0.0042)",0.0039
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0037,"(0.0033,0.004)",0.0037
"e4a2","Effect of screening, same treatment",10,"MRR",0.9487,"(0.9276,0.9693)",0.9478
"e4a2","Effect of screening, same treatment",10,"ARR",2e-04,"(1e-04,3e-04)",2e-04
"e4a2","Effect of screening, same treatment",10,"NNS",5000,"(3634.2593,8333.3333)",5210.1892
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0164,"(0.0157,0.0173)",0.0164
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0156,"(0.015,0.0165)",0.0156
"e4a2","Effect of screening, same treatment",25,"MRR",0.9512,"(0.9429,0.9612)",0.9532
"e4a2","Effect of screening, same treatment",25,"ARR",8e-04,"(6e-04,9e-04)",8e-04
"e4a2","Effect of screening, same treatment",25,"NNS",1250,"(1057.9507,1600.7424)",1317.6388
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0047,"(0.0043,0.0051)",0.0047
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0041,"(0.0037,0.0045)",0.0041
"e4a3","Effect of screening, same treatment",10,"MRR",0.8723,"(0.8462,0.8974)",0.8697
"e4a3","Effect of screening, same treatment",10,"ARR",6e-04,"(5e-04,7e-04)",6e-04
"e4a3","Effect of screening, same treatment",10,"NNS",1666.6667,"(1351.3514,2151.9426)",1658.8387
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0195,"(0.0186,0.0204)",0.0195
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0172,"(0.0164,0.018)",0.0172
"e4a3","Effect of screening, same treatment",25,"MRR",0.8821,"(0.8671,0.8942)",0.8812
"e4a3","Effect of screening, same treatment",25,"ARR",0.0023,"(0.002,0.0026)",0.0023
"e4a3","Effect of screening, same treatment",25,"NNS",434.7826,"(382.374,495.1842)",434.6615
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0054,"(0.0051,0.0059)",0.0054
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0045,"(0.0041,0.0049)",0.0045
"e4a4","Effect of screening, same treatment",10,"MRR",0.8333,"(0.7885,0.8476)",0.8204
"e4a4","Effect of screening, same treatment",10,"ARR",9e-04,"(8e-04,0.0011)",0.001
"e4a4","Effect of screening, same treatment",10,"NNS",1111.1111,"(873.1884,1250)",1032.9929
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.022,"(0.021,0.0229)",0.022
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0184,"(0.0176,0.0193)",0.0184
"e4a4","Effect of screening, same treatment",25,"MRR",0.8364,"(0.8228,0.8525)",0.8379
"e4a4","Effect of screening, same treatment",25,"ARR",0.0036,"(0.0032,0.0039)",0.0036
"e4a4","Effect of screening, same treatment",25,"NNS",277.7778,"(255.7234,308.2442)",281.6999
"e1a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e1a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0028,"(0.0025,0.0031)",0.0028
"e1a2","Effect of treatment, without screening",10,"MRR",1.4737,"(1.4116,1.6556)",1.5157
"e1a2","Effect of treatment, without screening",10,"ARR",-9e-04,"(-0.0012,-8e-04)",-0.001
"e1a2","Effect of treatment, without screening",10,"NNS",-1111.1111,"(-1290.7925,-869.2529)",-1061.4146
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.012,"(0.0113,0.0126)",0.012
"e1a2","Effect of treatment, without screening",25,"MRR",1.4634,"(1.4169,1.5197)",1.4656
"e1a2","Effect of treatment, without screening",25,"ARR",-0.0038,"(-0.0042,-0.0035)",-0.0038
"e1a2","Effect of treatment, without screening",25,"NNS",-263.1579,"(-286.5764,-240.3324)",-262.6245
"e1a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0017,"(0.0014,0.0019)",0.0017
"e1a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0021,"(0.0018,0.0024)",0.0021
"e1a2","Effect of treatment, with screening",10,"MRR",1.2353,"(1.1962,1.3676)",1.2848
"e1a2","Effect of treatment, with screening",10,"ARR",-4e-04,"(-6e-04,-3e-04)",-5e-04
"e1a2","Effect of treatment, with screening",10,"NNS",-2500,"(-2987.9679,-1680.0847)",-2184.1418
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0074,"(0.0068,0.0079)",0.0074
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0093,"(0.0087,0.0099)",0.0093
"e1a2","Effect of treatment, with screening",25,"MRR",1.2568,"(1.2241,1.3029)",1.2604
"e1a2","Effect of treatment, with screening",25,"ARR",-0.0019,"(-0.0022,-0.0017)",-0.0019
"e1a2","Effect of treatment, with screening",25,"NNS",-526.3158,"(-595.2381,-463.8981)",-525.0875
"e1a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e1a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0036,"(0.0033,0.004)",0.0036
"e1a3","Effect of treatment, without screening",10,"MRR",1.8947,"(1.7929,2.2331)",1.9632
"e1a3","Effect of treatment, without screening",10,"ARR",-0.0017,"(-0.0021,-0.0016)",-0.0018
"e1a3","Effect of treatment, without screening",10,"NNS",-588.2353,"(-637.1714,-482.7973)",-566.1726
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0151,"(0.0143,0.0159)",0.0151
"e1a3","Effect of treatment, without screening",25,"MRR",1.8415,"(1.7672,1.9154)",1.8389
"e1a3","Effect of treatment, without screening",25,"ARR",-0.0069,"(-0.0073,-0.0065)",-0.0069
"e1a3","Effect of treatment, without screening",25,"NNS",-144.9275,"(-154.4723,-136.8791)",-145.5972
"e1a3","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0017,"(0.0014,0.0019)",0.0017
"e1a3","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0025,"(0.0022,0.0028)",0.0025
"e1a3","Effect of treatment, with screening",10,"MRR",1.4706,"(1.4178,1.6982)",1.5376
"e1a3","Effect of treatment, with screening",10,"ARR",-8e-04,"(-0.0011,-7e-04)",-9e-04
"e1a3","Effect of treatment, with screening",10,"NNS",-1250,"(-1399.1588,-952.381)",-1144.63
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0074,"(0.0068,0.0079)",0.0074
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0108,"(0.0102,0.0115)",0.0108
"e1a3","Effect of treatment, with screening",25,"MRR",1.4595,"(1.4105,1.5271)",1.4669
"e1a3","Effect of treatment, with screening",25,"ARR",-0.0034,"(-0.0038,-0.0031)",-0.0034
"e1a3","Effect of treatment, with screening",25,"NNS",-294.1176,"(-322.088,-261.6935)",-292.3456
"e1a4","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e1a4","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0044,"(0.0041,0.0047)",0.0044
"e1a4","Effect of treatment, without screening",10,"MRR",2.3158,"(2.1195,2.6858)",2.3647
"e1a4","Effect of treatment, without screening",10,"ARR",-0.0025,"(-0.0029,-0.0022)",-0.0025
"e1a4","Effect of treatment, without screening",10,"NNS",-400,"(-450.4505,-348.9144)",-399.0544
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0176,"(0.0167,0.0185)",0.0176
"e1a4","Effect of treatment, without screening",25,"MRR",2.1463,"(2.0468,2.233)",2.1437
"e1a4","Effect of treatment, without screening",25,"ARR",-0.0094,"(-0.0099,-0.0089)",-0.0094
"e1a4","Effect of treatment, without screening",25,"NNS",-106.383,"(-112.8064,-101.1559)",-106.7615
"e1a4","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0017,"(0.0014,0.0019)",0.0017
"e1a4","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0029,"(0.0026,0.0032)",0.0029
"e1a4","Effect of treatment, with screening",10,"MRR",1.7059,"(1.6083,1.9647)",1.7663
"e1a4","Effect of treatment, with screening",10,"ARR",-0.0012,"(-0.0015,-0.0011)",-0.0013
"e1a4","Effect of treatment, with screening",10,"NNS",-833.3333,"(-943.3962,-680.2721)",-800.4775
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0074,"(0.0068,0.0079)",0.0074
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.012,"(0.0114,0.0127)",0.012
"e1a4","Effect of treatment, with screening",25,"MRR",1.6216,"(1.5662,1.7164)",1.6368
"e1a4","Effect of treatment, with screening",25,"ARR",-0.0046,"(-0.005,-0.0043)",-0.0047
"e1a4","Effect of treatment, with screening",25,"NNS",-217.3913,"(-234.252,-198.7407)",-214.1653
"e2a1","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e2a1","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0023,"(0.002,0.0026)",0.0023
"e2a1","Effect of treatment, without screening",10,"MRR",1.2105,"(1.1499,1.3016)",1.2253
"e2a1","Effect of treatment, without screening",10,"ARR",-4e-04,"(-6e-04,-3e-04)",-4e-04
"e2a1","Effect of treatment, without screening",10,"NNS",-2500,"(-3448.2759,-1784.689)",-2471.756
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.01,"(0.0096,0.0107)",0.01
"e2a1","Effect of treatment, without screening",25,"MRR",1.2195,"(1.1878,1.2574)",1.2225
"e2a1","Effect of treatment, without screening",25,"ARR",-0.0018,"(-0.0021,-0.0016)",-0.0018
"e2a1","Effect of treatment, without screening",25,"NNS",-555.5556,"(-643.4569,-480.7692)",-551.8466
"e2a1","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0017,"(0.0014,0.0019)",0.0017
"e2a1","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0023,"(0.002,0.0025)",0.0023
"e2a1","Effect of treatment, with screening",10,"MRR",1.3529,"(1.2798,1.4715)",1.3746
"e2a1","Effect of treatment, with screening",10,"ARR",-6e-04,"(-8e-04,-5e-04)",-6e-04
"e2a1","Effect of treatment, with screening",10,"NNS",-1666.6667,"(-2127.6596,-1324.1228)",-1651.3679
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0074,"(0.0068,0.0079)",0.0074
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.01,"(0.0094,0.0106)",0.01
"e2a1","Effect of treatment, with screening",25,"MRR",1.3514,"(1.3105,1.4085)",1.3587
"e2a1","Effect of treatment, with screening",25,"ARR",-0.0026,"(-0.0029,-0.0023)",-0.0026
"e2a1","Effect of treatment, with screening",25,"NNS",-384.6154,"(-429.4004,-344.8276)",-380.6196
"e2a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e2a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0032,"(0.0029,0.0035)",0.0032
"e2a2","Effect of treatment, without screening",10,"MRR",1.6842,"(1.6102,1.8841)",1.741
"e2a2","Effect of treatment, without screening",10,"ARR",-0.0013,"(-0.0015,-0.0012)",-0.0014
"e2a2","Effect of treatment, without screening",10,"NNS",-769.2308,"(-862.069,-646.996)",-735.6754
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0082,"(0.0076,0.0088)",0.0082
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0138,"(0.0133,0.0145)",0.0138
"e2a2","Effect of treatment, without screening",25,"MRR",1.6829,"(1.6128,1.7727)",1.688
"e2a2","Effect of treatment, without screening",25,"ARR",-0.0056,"(-0.006,-0.0052)",-0.0056
"e2a2","Effect of treatment, without screening",25,"NNS",-178.5714,"(-192.3696,-167.3571)",-177.6289
"e2a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0017,"(0.0014,0.0019)",0.0017
"e2a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0027,"(0.0024,0.003)",0.0027
"e2a2","Effect of treatment, with screening",10,"MRR",1.5882,"(1.5153,1.8016)",1.6594
"e2a2","Effect of treatment, with screening",10,"ARR",-0.001,"(-0.0012,-9e-04)",-0.0011
"e2a2","Effect of treatment, with screening",10,"NNS",-1000,"(-1098.9011,-800)",-929.3094
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0074,"(0.0068,0.0079)",0.0074
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0119,"(0.0113,0.0125)",0.0119
"e2a2","Effect of treatment, with screening",25,"MRR",1.6081,"(1.5583,1.6946)",1.6191
"e2a2","Effect of treatment, with screening",25,"ARR",-0.0045,"(-0.005,-0.0041)",-0.0045
"e2a2","Effect of treatment, with screening",25,"NNS",-222.2222,"(-242.4715,-201.1393)",-220.278
"e2a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0021)",0.0019
"e2a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.004,"(0.0037,0.0044)",0.004
"e2a3","Effect of treatment, without screening",10,"MRR",2.1053,"(2.0025,2.4744)",2.1884
