"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"Historical","Effect of screening, same treatment",5,"NNS",10000,"(6666.6667,14285.7143)"
"Historical","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0018,"(0.0017,0.0021)"
"Historical","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.0016,"(0.0015,0.0019)"
"Historical","Effect of screening, same treatment",6,"MRR",0.8889,"(0.8872,0.9401)"
"Historical","Effect of screening, same treatment",6,"ARR",2e-04,"(1e-04,3e-04)"
"Historical","Effect of screening, same treatment",6,"NNS",5000,"(5000,10000)"
"Historical","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0024,"(0.0023,0.0027)"
"Historical","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0022,"(0.0021,0.0024)"
"Historical","Effect of screening, same treatment",7,"MRR",0.9167,"(0.8937,0.9342)"
"Historical","Effect of screening, same treatment",7,"ARR",2e-04,"(2e-04,3e-04)"
"Historical","Effect of screening, same treatment",7,"NNS",5000,"(3846.1538,6468.75)"
"Historical","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0031,"(0.003,0.0034)"
"Historical","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0028,"(0.0027,0.0031)"
"Historical","Effect of screening, same treatment",8,"MRR",0.9032,"(0.8964,0.9301)"
"Historical","Effect of screening, same treatment",8,"ARR",3e-04,"(2e-04,4e-04)"
"Historical","Effect of screening, same treatment",8,"NNS",3333.3333,"(3125,4886.9048)"
"Historical","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0038,"(0.0037,0.0042)"
"Historical","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0035,"(0.0034,0.0039)"
"Historical","Effect of screening, same treatment",9,"MRR",0.9211,"(0.8992,0.9317)"
"Historical","Effect of screening, same treatment",9,"ARR",3e-04,"(3e-04,5e-04)"
"Historical","Effect of screening, same treatment",9,"NNS",3333.3333,"(2564.1026,4000)"
"Historical","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0047,"(0.0045,0.005)"
"Historical","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0042,"(0.0041,0.0046)"
"Historical","Effect of screening, same treatment",10,"MRR",0.8936,"(0.9021,0.9299)"
"Historical","Effect of screening, same treatment",10,"ARR",5e-04,"(4e-04,5e-04)"
"Historical","Effect of screening, same treatment",10,"NNS",2000,"(2173.913,3030.303)"
"Historical","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0055,"(0.0054,0.0059)"
"Historical","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.005,"(0.0049,0.0055)"
"Historical","Effect of screening, same treatment",11,"MRR",0.9091,"(0.9033,0.9345)"
"Historical","Effect of screening, same treatment",11,"ARR",5e-04,"(4e-04,6e-04)"
"Historical","Effect of screening, same treatment",11,"NNS",2000,"(1914.0058,2631.5789)"
"Historical","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0065,"(0.0063,0.0069)"
"Historical","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0059,"(0.0057,0.0063)"
"Historical","Effect of screening, same treatment",12,"MRR",0.9077,"(0.9074,0.9346)"
"Historical","Effect of screening, same treatment",12,"ARR",6e-04,"(5e-04,7e-04)"
"Historical","Effect of screening, same treatment",12,"NNS",1666.6667,"(1639.3443,2411.4402)"
"Historical","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0074,"(0.0073,0.008)"
"Historical","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0068,"(0.0066,0.0073)"
"Historical","Effect of screening, same treatment",13,"MRR",0.9189,"(0.906,0.933)"
"Historical","Effect of screening, same treatment",13,"ARR",6e-04,"(6e-04,8e-04)"
"Historical","Effect of screening, same treatment",13,"NNS",1666.6667,"(1408.4507,2000)"
"Historical","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0085,"(0.0082,0.009)"
"Historical","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0077,"(0.0075,0.0083)"
"Historical","Effect of screening, same treatment",14,"MRR",0.9059,"(0.9074,0.9315)"
"Historical","Effect of screening, same treatment",14,"ARR",8e-04,"(7e-04,9e-04)"
"Historical","Effect of screening, same treatment",14,"NNS",1250,"(1250,1694.9153)"
"Historical","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0095,"(0.0093,0.0101)"
"Historical","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0087,"(0.0085,0.0093)"
"Historical","Effect of screening, same treatment",15,"MRR",0.9158,"(0.9091,0.9323)"
"Historical","Effect of screening, same treatment",15,"ARR",8e-04,"(8e-04,0.001)"
"Historical","Effect of screening, same treatment",15,"NNS",1250,"(1136.3636,1562.5)"
"Historical","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0107,"(0.0104,0.0113)"
"Historical","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0098,"(0.0095,0.0104)"
"Historical","Effect of screening, same treatment",16,"MRR",0.9159,"(0.9101,0.9317)"
"Historical","Effect of screening, same treatment",16,"ARR",9e-04,"(8e-04,0.0011)"
"Historical","Effect of screening, same treatment",16,"NNS",1111.1111,"(1038.982,1390.1216)"
"Historical","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0118,"(0.0115,0.0126)"
"Historical","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0108,"(0.0106,0.0115)"
"Historical","Effect of screening, same treatment",17,"MRR",0.9153,"(0.9116,0.9305)"
"Historical","Effect of screening, same treatment",17,"ARR",0.001,"(9e-04,0.0012)"
"Historical","Effect of screening, same treatment",17,"NNS",1000,"(932.4161,1219.5122)"
"Historical","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.013,"(0.0127,0.0139)"
"Historical","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.012,"(0.0117,0.0127)"
"Historical","Effect of screening, same treatment",18,"MRR",0.9231,"(0.9127,0.9306)"
"Historical","Effect of screening, same treatment",18,"ARR",0.001,"(0.001,0.0013)"
"Historical","Effect of screening, same treatment",18,"NNS",1000,"(862.069,1123.5955)"
"Historical","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0143,"(0.0139,0.0152)"
"Historical","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0131,"(0.0128,0.0139)"
"Historical","Effect of screening, same treatment",19,"MRR",0.9161,"(0.9136,0.9309)"
"Historical","Effect of screening, same treatment",19,"ARR",0.0012,"(0.0011,0.0014)"
"Historical","Effect of screening, same treatment",19,"NNS",833.3333,"(800,1005.303)"
"Historical","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0155,"(0.0152,0.0164)"
"Historical","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0143,"(0.014,0.015)"
"Historical","Effect of screening, same treatment",20,"MRR",0.9226,"(0.9148,0.9301)"
"Historical","Effect of screening, same treatment",20,"ARR",0.0012,"(0.0012,0.0015)"
"Historical","Effect of screening, same treatment",20,"NNS",833.3333,"(740.7407,918.5821)"
"Historical","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0168,"(0.0165,0.0177)"
"Historical","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0155,"(0.0152,0.0162)"
"Historical","Effect of screening, same treatment",21,"MRR",0.9226,"(0.9152,0.9308)"
"Historical","Effect of screening, same treatment",21,"ARR",0.0013,"(0.0013,0.0016)"
"Historical","Effect of screening, same treatment",21,"NNS",769.2308,"(689.6552,851.2603)"
"Historical","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0181,"(0.0178,0.0189)"
"Historical","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0166,"(0.0164,0.0174)"
"Historical","Effect of screening, same treatment",22,"MRR",0.9171,"(0.9166,0.9322)"
"Historical","Effect of screening, same treatment",22,"ARR",0.0015,"(0.0014,0.0017)"
"Historical","Effect of screening, same treatment",22,"NNS",666.6667,"(656.8197,816.5067)"
"Historical","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0194,"(0.0191,0.0201)"
"Historical","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0178,"(0.0176,0.0186)"
"Historical","Effect of screening, same treatment",23,"MRR",0.9175,"(0.9178,0.9322)"
"Historical","Effect of screening, same treatment",23,"ARR",0.0016,"(0.0015,0.0018)"
"Historical","Effect of screening, same treatment",23,"NNS",625,"(617.284,778.7704)"
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0207,"(0.0203,0.0216)"
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.019,"(0.0188,0.0199)"
"Historical","Effect of screening, same treatment",24,"MRR",0.9179,"(0.9181,0.9323)"
"Historical","Effect of screening, same treatment",24,"ARR",0.0017,"(0.0015,0.0019)"
"Historical","Effect of screening, same treatment",24,"NNS",588.2353,"(587.3753,716.9836)"
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.022,"(0.0216,0.023)"
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0203,"(0.02,0.0212)"
"Historical","Effect of screening, same treatment",25,"MRR",0.9227,"(0.9188,0.932)"
"Historical","Effect of screening, same treatment",25,"ARR",0.0017,"(0.0016,0.0019)"
"Historical","Effect of screening, same treatment",25,"NNS",588.2353,"(561.0131,685.1982)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"MRR",NA,"(0.8333,1)"
"Contemp1999","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",2e-04,"(1e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",2e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",2,"MRR",1,"(0.8659,1)"
"Contemp1999","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",2,"NNS",Inf,"(33333.3333,1e+05)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",4e-04,"(3e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(3e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",3,"MRR",0.75,"(0.8786,0.9772)"
"Contemp1999","Effect of screening, same treatment",3,"ARR",1e-04,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",3,"NNS",10000,"(21250,1e+05)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",6e-04,"(6e-04,8e-04)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",6e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",4,"MRR",1,"(0.8852,0.9688)"
"Contemp1999","Effect of screening, same treatment",4,"ARR",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",4,"NNS",Inf,"(14285.7143,50000)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",0.001,"(9e-04,0.0011)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",9e-04,"(8e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",5,"MRR",0.9,"(0.8886,0.9543)"
"Contemp1999","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,1e-04)"
"Contemp1999","Effect of screening, same treatment",5,"NNS",10000,"(9090.9091,20000)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0014,"(0.0013,0.0016)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.0013,"(0.0012,0.0015)"
"Contemp1999","Effect of screening, same treatment",6,"MRR",0.9286,"(0.8945,0.9475)"
"Contemp1999","Effect of screening, same treatment",6,"ARR",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",6,"NNS",10000,"(6666.6667,14285.7143)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0019,"(0.0018,0.0021)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0017,"(0.0016,0.0019)"
"Contemp1999","Effect of screening, same treatment",7,"MRR",0.8947,"(0.8956,0.9439)"
"Contemp1999","Effect of screening, same treatment",7,"ARR",2e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",7,"NNS",5000,"(5263.1579,10583.3333)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0024,"(0.0022,0.0027)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0022,"(0.002,0.0024)"
"Contemp1999","Effect of screening, same treatment",8,"MRR",0.9167,"(0.9008,0.9343)"
"Contemp1999","Effect of screening, same treatment",8,"ARR",2e-04,"(2e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",8,"NNS",5000,"(4166.6667,6666.6667)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.003,"(0.0028,0.0033)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0027,"(0.0026,0.003)"
"Contemp1999","Effect of screening, same treatment",9,"MRR",0.9,"(0.901,0.9399)"
"Contemp1999","Effect of screening, same treatment",9,"ARR",3e-04,"(2e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",9,"NNS",3333.3333,"(3333.3333,5882.3529)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0035,0.004)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0033,"(0.0032,0.0036)"
"Contemp1999","Effect of screening, same treatment",10,"MRR",0.9167,"(0.9021,0.9341)"
"Contemp1999","Effect of screening, same treatment",10,"ARR",3e-04,"(3e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",10,"NNS",3333.3333,"(2777.7778,4545.4545)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0043,"(0.0042,0.0047)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.004,"(0.0038,0.0043)"
"Contemp1999","Effect of screening, same treatment",11,"MRR",0.9302,"(0.9028,0.9337)"
"Contemp1999","Effect of screening, same treatment",11,"ARR",3e-04,"(3e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",11,"NNS",3333.3333,"(2380.9524,3393.6782)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0051,"(0.0049,0.0056)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0047,"(0.0045,0.0051)"
"Contemp1999","Effect of screening, same treatment",12,"MRR",0.9216,"(0.9051,0.9347)"
"Contemp1999","Effect of screening, same treatment",12,"ARR",4e-04,"(4e-04,6e-04)"
"Contemp1999","Effect of screening, same treatment",12,"NNS",2500,"(2072.7041,3030.303)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0059,"(0.0058,0.0064)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0054,"(0.0052,0.0059)"
"Contemp1999","Effect of screening, same treatment",13,"MRR",0.9153,"(0.9077,0.9349)"
"Contemp1999","Effect of screening, same treatment",13,"ARR",5e-04,"(4e-04,6e-04)"
"Contemp1999","Effect of screening, same treatment",13,"NNS",2000,"(1818.1818,2564.1026)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0067,"(0.0066,0.0073)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0062,"(0.006,0.0066)"
"Contemp1999","Effect of screening, same treatment",14,"MRR",0.9254,"(0.9066,0.9337)"
"Contemp1999","Effect of screening, same treatment",14,"ARR",5e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",14,"NNS",2000,"(1606.5028,2225.7905)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0082)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.007,"(0.0068,0.0074)"
"Contemp1999","Effect of screening, same treatment",15,"MRR",0.9211,"(0.9081,0.9342)"
"Contemp1999","Effect of screening, same treatment",15,"ARR",6e-04,"(6e-04,8e-04)"
"Contemp1999","Effect of screening, same treatment",15,"NNS",1666.6667,"(1428.5714,2021.4286)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0085,"(0.0083,0.0092)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0078,"(0.0076,0.0084)"
"Contemp1999","Effect of screening, same treatment",16,"MRR",0.9176,"(0.9085,0.935)"
"Contemp1999","Effect of screening, same treatment",16,"ARR",7e-04,"(7e-04,9e-04)"
"Contemp1999","Effect of screening, same treatment",16,"NNS",1428.5714,"(1282.0513,1835.8586)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0095,"(0.0093,0.0101)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0087,"(0.0085,0.0093)"
"Contemp1999","Effect of screening, same treatment",17,"MRR",0.9158,"(0.9091,0.9326)"
"Contemp1999","Effect of screening, same treatment",17,"ARR",8e-04,"(7e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",17,"NNS",1250,"(1149.4253,1562.5)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0105,"(0.0103,0.0112)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0096,"(0.0094,0.0103)"
"Contemp1999","Effect of screening, same treatment",18,"MRR",0.9143,"(0.911,0.9312)"
"Contemp1999","Effect of screening, same treatment",18,"ARR",9e-04,"(8e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",18,"NNS",1111.1111,"(1072.4091,1388.8889)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0116,"(0.0113,0.0122)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0106,"(0.0104,0.0112)"
"Contemp1999","Effect of screening, same treatment",19,"MRR",0.9138,"(0.9123,0.9312)"
"Contemp1999","Effect of screening, same treatment",19,"ARR",0.001,"(9e-04,0.0011)"
"Contemp1999","Effect of screening, same treatment",19,"NNS",1000,"(978.0126,1283.084)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0126,"(0.0123,0.0133)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0116,"(0.0114,0.0122)"
"Contemp1999","Effect of screening, same treatment",20,"MRR",0.9206,"(0.9131,0.93)"
"Contemp1999","Effect of screening, same treatment",20,"ARR",0.001,"(0.001,0.0012)"
"Contemp1999","Effect of screening, same treatment",20,"NNS",1000,"(900.9009,1149.4253)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0137,"(0.0134,0.0145)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0126,"(0.0123,0.0133)"
"Contemp1999","Effect of screening, same treatment",21,"MRR",0.9197,"(0.9132,0.9315)"
"Contemp1999","Effect of screening, same treatment",21,"ARR",0.0011,"(0.0011,0.0013)"
"Contemp1999","Effect of screening, same treatment",21,"NNS",909.0909,"(833.3333,1052.6316)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0148,"(0.0145,0.0157)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0136,"(0.0133,0.0143)"
"Contemp1999","Effect of screening, same treatment",22,"MRR",0.9189,"(0.914,0.9321)"
"Contemp1999","Effect of screening, same treatment",22,"ARR",0.0012,"(0.0011,0.0014)"
"Contemp1999","Effect of screening, same treatment",22,"NNS",833.3333,"(779.7359,1000)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0159,"(0.0157,0.0167)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0146,"(0.0144,0.0154)"
"Contemp1999","Effect of screening, same treatment",23,"MRR",0.9182,"(0.9143,0.9309)"
"Contemp1999","Effect of screening, same treatment",23,"ARR",0.0013,"(0.0012,0.0015)"
"Contemp1999","Effect of screening, same treatment",23,"NNS",769.2308,"(728.6047,913.4696)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.017,"(0.0168,0.0179)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0157,"(0.0153,0.0164)"
"Contemp1999","Effect of screening, same treatment",24,"MRR",0.9235,"(0.9151,0.9321)"
"Contemp1999","Effect of screening, same treatment",24,"ARR",0.0013,"(0.0013,0.0016)"
"Contemp1999","Effect of screening, same treatment",24,"NNS",769.2308,"(684.9315,858.5691)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0182,"(0.0179,0.019)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0167,"(0.0164,0.0175)"
"Contemp1999","Effect of screening, same treatment",25,"MRR",0.9176,"(0.9167,0.9304)"
"Contemp1999","Effect of screening, same treatment",25,"ARR",0.0015,"(0.0014,0.0016)"
"Contemp1999","Effect of screening, same treatment",25,"NNS",666.6667,"(653.5948,790.6824)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"MRR",NA,"(0.8,1)"
"Perfect","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"MRR",1,"(0.8421,1)"
"Perfect","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",2,"NNS",Inf,"(33333.3333,1e+05)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",3e-04,"(3e-04,4e-04)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(2e-04,4e-04)"
"Perfect","Effect of screening, same treatment",3,"MRR",1,"(0.8591,1)"
"Perfect","Effect of screening, same treatment",3,"ARR",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",3,"NNS",Inf,"(25000,1e+05)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",5e-04,"(5e-04,6e-04)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",5e-04,"(4e-04,6e-04)"
"Perfect","Effect of screening, same treatment",4,"MRR",1,"(0.872,0.9792)"
"Perfect","Effect of screening, same treatment",4,"ARR",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",4,"NNS",Inf,"(14285.7143,1e+05)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",8e-04,"(8e-04,0.001)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",7e-04,"(7e-04,9e-04)"
"Perfect","Effect of screening, same treatment",5,"MRR",0.875,"(0.8845,0.9581)"
"Perfect","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,1e-04)"
"Perfect","Effect of screening, same treatment",5,"NNS",10000,"(10000,33333.3333)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0011,"(0.0011,0.0013)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.001,"(0.001,0.0012)"
"Perfect","Effect of screening, same treatment",6,"MRR",0.9091,"(0.8826,0.943)"
"Perfect","Effect of screening, same treatment",6,"ARR",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",6,"NNS",10000,"(7142.8571,16666.6667)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0015,"(0.0014,0.0018)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0014,"(0.0013,0.0016)"
"Perfect","Effect of screening, same treatment",7,"MRR",0.9333,"(0.884,0.9416)"
"Perfect","Effect of screening, same treatment",7,"ARR",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",7,"NNS",10000,"(5555.5556,11111.1111)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.002,"(0.0019,0.0023)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0018,"(0.0017,0.002)"
"Perfect","Effect of screening, same treatment",8,"MRR",0.9,"(0.8907,0.9345)"
"Perfect","Effect of screening, same treatment",8,"ARR",2e-04,"(2e-04,3e-04)"
"Perfect","Effect of screening, same treatment",8,"NNS",5000,"(4545.4545,8333.3333)"
