"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"MRR",NA,"(0.8,1)"
"Contemp1999","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",1,"NNS",Inf,"(50000,1e+05)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",2,"MRR",1,"(0.8462,1)"
"Contemp1999","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",2,"NNS",Inf,"(50000,1e+05)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",3e-04,"(3e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(2e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",3,"MRR",1,"(0.8571,1)"
"Contemp1999","Effect of screening, same treatment",3,"ARR",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",3,"NNS",Inf,"(20000,1e+05)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",6e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",5e-04,"(4e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",4,"MRR",0.8333,"(0.8596,0.981)"
"Contemp1999","Effect of screening, same treatment",4,"ARR",1e-04,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",4,"NNS",10000,"(12500,1e+05)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",8e-04,"(8e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",7e-04,"(7e-04,9e-04)"
"Contemp1999","Effect of screening, same treatment",5,"MRR",0.875,"(0.8624,0.9627)"
"Contemp1999","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",5,"NNS",10000,"(8333.3333,33333.3333)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0012,"(0.0011,0.0014)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.0011,"(0.001,0.0013)"
"Contemp1999","Effect of screening, same treatment",6,"MRR",0.9167,"(0.858,0.9394)"
"Contemp1999","Effect of screening, same treatment",6,"ARR",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",6,"NNS",10000,"(5800.6536,15535.7143)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0016,"(0.0015,0.0019)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0014,"(0.0014,0.0017)"
"Contemp1999","Effect of screening, same treatment",7,"MRR",0.875,"(0.8641,0.9306)"
"Contemp1999","Effect of screening, same treatment",7,"ARR",2e-04,"(1e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",7,"NNS",5000,"(4545.4545,9090.9091)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0021,"(0.002,0.0024)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0019,"(0.0018,0.0021)"
"Contemp1999","Effect of screening, same treatment",8,"MRR",0.9048,"(0.8722,0.9256)"
"Contemp1999","Effect of screening, same treatment",8,"ARR",2e-04,"(2e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",8,"NNS",5000,"(3703.7037,6250)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0026,"(0.0025,0.0029)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0023,"(0.0022,0.0026)"
"Contemp1999","Effect of screening, same treatment",9,"MRR",0.8846,"(0.8764,0.9228)"
"Contemp1999","Effect of screening, same treatment",9,"ARR",3e-04,"(3e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",9,"NNS",3333.3333,"(3030.303,5000)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0032,"(0.0031,0.0035)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0029,"(0.0028,0.0031)"
"Contemp1999","Effect of screening, same treatment",10,"MRR",0.9062,"(0.8786,0.9179)"
"Contemp1999","Effect of screening, same treatment",10,"ARR",3e-04,"(3e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",10,"NNS",3333.3333,"(2500,4166.6667)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0039,"(0.0037,0.0042)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0034,"(0.0033,0.0038)"
"Contemp1999","Effect of screening, same treatment",11,"MRR",0.8718,"(0.8804,0.916)"
"Contemp1999","Effect of screening, same treatment",11,"ARR",5e-04,"(4e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",11,"NNS",2000,"(2083.3333,3177.9234)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0046,"(0.0044,0.005)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0041,"(0.0039,0.0045)"
"Contemp1999","Effect of screening, same treatment",12,"MRR",0.8913,"(0.8826,0.9173)"
"Contemp1999","Effect of screening, same treatment",12,"ARR",5e-04,"(4e-04,6e-04)"
"Contemp1999","Effect of screening, same treatment",12,"NNS",2000,"(1851.8519,2533.6538)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0053,"(0.0051,0.0057)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0047,"(0.0046,0.0052)"
"Contemp1999","Effect of screening, same treatment",13,"MRR",0.8868,"(0.8833,0.9173)"
"Contemp1999","Effect of screening, same treatment",13,"ARR",6e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",13,"NNS",1666.6667,"(1612.9032,2305.5556)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0061,"(0.0059,0.0065)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0054,"(0.0053,0.0059)"
"Contemp1999","Effect of screening, same treatment",14,"MRR",0.8852,"(0.884,0.9155)"
"Contemp1999","Effect of screening, same treatment",14,"ARR",7e-04,"(6e-04,8e-04)"
"Contemp1999","Effect of screening, same treatment",14,"NNS",1428.5714,"(1428.5714,2002.8011)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0069,"(0.0067,0.0074)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0061,"(0.006,0.0066)"
"Contemp1999","Effect of screening, same treatment",15,"MRR",0.8841,"(0.8871,0.9156)"
"Contemp1999","Effect of screening, same treatment",15,"ARR",8e-04,"(7e-04,9e-04)"
"Contemp1999","Effect of screening, same treatment",15,"NNS",1250,"(1282.0513,1773.511)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0077,"(0.0075,0.0082)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0069,"(0.0067,0.0074)"
"Contemp1999","Effect of screening, same treatment",16,"MRR",0.8961,"(0.8873,0.9139)"
"Contemp1999","Effect of screening, same treatment",16,"ARR",8e-04,"(8e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",16,"NNS",1250,"(1136.3636,1555.7294)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0086,"(0.0084,0.0092)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0077,"(0.0076,0.0083)"
"Contemp1999","Effect of screening, same treatment",17,"MRR",0.8953,"(0.8887,0.9129)"
"Contemp1999","Effect of screening, same treatment",17,"ARR",9e-04,"(8e-04,0.0011)"
"Contemp1999","Effect of screening, same treatment",17,"NNS",1111.1111,"(1038.982,1362.5)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0095,"(0.0093,0.0101)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0085,"(0.0084,0.0092)"
"Contemp1999","Effect of screening, same treatment",18,"MRR",0.8947,"(0.8893,0.9141)"
"Contemp1999","Effect of screening, same treatment",18,"ARR",0.001,"(9e-04,0.0012)"
"Contemp1999","Effect of screening, same treatment",18,"NNS",1000,"(952.381,1261.0865)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0105,"(0.0103,0.011)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0094,"(0.0092,0.01)"
"Contemp1999","Effect of screening, same treatment",19,"MRR",0.8952,"(0.8909,0.9157)"
"Contemp1999","Effect of screening, same treatment",19,"ARR",0.0011,"(0.001,0.0013)"
"Contemp1999","Effect of screening, same treatment",19,"NNS",909.0909,"(862.069,1150.2378)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0115,"(0.0112,0.0121)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0103,"(0.01,0.0109)"
"Contemp1999","Effect of screening, same treatment",20,"MRR",0.8957,"(0.8916,0.9112)"
"Contemp1999","Effect of screening, same treatment",20,"ARR",0.0012,"(0.0011,0.0013)"
"Contemp1999","Effect of screening, same treatment",20,"NNS",833.3333,"(806.4516,1010.101)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0124,"(0.0122,0.013)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0112,"(0.0109,0.0117)"
"Contemp1999","Effect of screening, same treatment",21,"MRR",0.9032,"(0.8932,0.91)"
"Contemp1999","Effect of screening, same treatment",21,"ARR",0.0012,"(0.0012,0.0015)"
"Contemp1999","Effect of screening, same treatment",21,"NNS",833.3333,"(751.8797,921.8909)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0135,"(0.0132,0.0141)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0121,"(0.0119,0.0127)"
"Contemp1999","Effect of screening, same treatment",22,"MRR",0.8963,"(0.8926,0.9135)"
"Contemp1999","Effect of screening, same treatment",22,"ARR",0.0014,"(0.0013,0.0016)"
"Contemp1999","Effect of screening, same treatment",22,"NNS",714.2857,"(693.2471,837.4772)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0145,"(0.0143,0.0152)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.013,"(0.0128,0.0137)"
"Contemp1999","Effect of screening, same treatment",23,"MRR",0.8966,"(0.8934,0.9133)"
"Contemp1999","Effect of screening, same treatment",23,"ARR",0.0015,"(0.0014,0.0017)"
"Contemp1999","Effect of screening, same treatment",23,"NNS",666.6667,"(653.5948,787.7604)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0155,"(0.0153,0.0163)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.014,"(0.0137,0.0147)"
"Contemp1999","Effect of screening, same treatment",24,"MRR",0.9032,"(0.8944,0.9147)"
"Contemp1999","Effect of screening, same treatment",24,"ARR",0.0015,"(0.0015,0.0018)"
"Contemp1999","Effect of screening, same treatment",24,"NNS",666.6667,"(608.8322,741.4522)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0166,"(0.0163,0.0174)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0149,"(0.0147,0.0157)"
"Contemp1999","Effect of screening, same treatment",25,"MRR",0.8976,"(0.8952,0.9164)"
"Contemp1999","Effect of screening, same treatment",25,"ARR",0.0017,"(0.0016,0.0019)"
"Contemp1999","Effect of screening, same treatment",25,"NNS",588.2353,"(573.8916,702.5862)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"MRR",NA,"(0.7875,1)"
"Perfect","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"MRR",1,"(0.8182,1)"
"Perfect","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",2,"NNS",Inf,"(50000,1e+05)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",3e-04,"(2e-04,4e-04)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",2e-04,"(2e-04,3e-04)"
"Perfect","Effect of screening, same treatment",3,"MRR",0.6667,"(0.8428,1)"
"Perfect","Effect of screening, same treatment",3,"ARR",1e-04,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",3,"NNS",10000,"(25000,1e+05)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",5e-04,"(4e-04,6e-04)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",4e-04,"(3e-04,6e-04)"
"Perfect","Effect of screening, same treatment",4,"MRR",0.8,"(0.847,0.9753)"
"Perfect","Effect of screening, same treatment",4,"ARR",1e-04,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",4,"NNS",10000,"(14285.7143,1e+05)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",7e-04,"(6e-04,9e-04)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",6e-04,"(6e-04,8e-04)"
"Perfect","Effect of screening, same treatment",5,"MRR",0.8571,"(0.8462,0.9549)"
"Perfect","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,1e-04)"
"Perfect","Effect of screening, same treatment",5,"NNS",10000,"(9090.9091,33333.3333)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.001,"(9e-04,0.0012)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",9e-04,"(8e-04,0.0011)"
"Perfect","Effect of screening, same treatment",6,"MRR",0.9,"(0.8438,0.9425)"
"Perfect","Effect of screening, same treatment",6,"ARR",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",6,"NNS",10000,"(6250,20000)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0014,"(0.0013,0.0016)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0012,"(0.0011,0.0014)"
"Perfect","Effect of screening, same treatment",7,"MRR",0.8571,"(0.8522,0.9297)"
"Perfect","Effect of screening, same treatment",7,"ARR",2e-04,"(1e-04,3e-04)"
"Perfect","Effect of screening, same treatment",7,"NNS",5000,"(4761.9048,11111.1111)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0017,"(0.0016,0.002)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0015,"(0.0014,0.0017)"
"Perfect","Effect of screening, same treatment",8,"MRR",0.8824,"(0.8581,0.9287)"
"Perfect","Effect of screening, same treatment",8,"ARR",2e-04,"(2e-04,3e-04)"
"Perfect","Effect of screening, same treatment",8,"NNS",5000,"(4000,8028.8462)"
