"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"MRR",NA,"(0.8,1)"
"Contemp1999","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",1,"NNS",Inf,"(50000,1e+05)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",2,"MRR",1,"(0.8462,1)"
"Contemp1999","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",2,"NNS",Inf,"(50000,1e+05)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",3e-04,"(3e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(2e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",3,"MRR",1,"(0.8571,1)"
"Contemp1999","Effect of screening, same treatment",3,"ARR",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",3,"NNS",Inf,"(20000,1e+05)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",5e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",5e-04,"(4e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",4,"MRR",1,"(0.8588,0.9806)"
"Contemp1999","Effect of screening, same treatment",4,"ARR",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",4,"NNS",Inf,"(12500,1e+05)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",8e-04,"(8e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",7e-04,"(7e-04,9e-04)"
"Contemp1999","Effect of screening, same treatment",5,"MRR",0.875,"(0.8607,0.962)"
"Contemp1999","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",5,"NNS",10000,"(8333.3333,33333.3333)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0012,"(0.0011,0.0014)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.0011,"(0.001,0.0013)"
"Contemp1999","Effect of screening, same treatment",6,"MRR",0.9167,"(0.8607,0.942)"
"Contemp1999","Effect of screening, same treatment",6,"ARR",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",6,"NNS",10000,"(5882.3529,15535.7143)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0016,"(0.0015,0.0019)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0014,"(0.0013,0.0016)"
"Contemp1999","Effect of screening, same treatment",7,"MRR",0.875,"(0.8654,0.9333)"
"Contemp1999","Effect of screening, same treatment",7,"ARR",2e-04,"(1e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",7,"NNS",5000,"(4545.4545,9568.1818)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0021,"(0.002,0.0023)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0018,"(0.0017,0.0021)"
"Contemp1999","Effect of screening, same treatment",8,"MRR",0.8571,"(0.8714,0.9244)"
"Contemp1999","Effect of screening, same treatment",8,"ARR",3e-04,"(2e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",8,"NNS",3333.3333,"(3703.7037,6250)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0026,"(0.0024,0.0029)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0023,"(0.0022,0.0026)"
"Contemp1999","Effect of screening, same treatment",9,"MRR",0.8846,"(0.8771,0.9231)"
"Contemp1999","Effect of screening, same treatment",9,"ARR",3e-04,"(3e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",9,"NNS",3333.3333,"(3030.303,4886.9048)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0032,"(0.003,0.0035)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0028,"(0.0027,0.0031)"
"Contemp1999","Effect of screening, same treatment",10,"MRR",0.875,"(0.8787,0.9189)"
"Contemp1999","Effect of screening, same treatment",10,"ARR",4e-04,"(3e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",10,"NNS",2500,"(2564.1026,4166.6667)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0038,"(0.0036,0.0042)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0034,"(0.0032,0.0037)"
"Contemp1999","Effect of screening, same treatment",11,"MRR",0.8947,"(0.8793,0.9185)"
"Contemp1999","Effect of screening, same treatment",11,"ARR",4e-04,"(4e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",11,"NNS",2500,"(2162.3497,3225.8065)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0045,"(0.0043,0.0049)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.004,"(0.0038,0.0044)"
"Contemp1999","Effect of screening, same treatment",12,"MRR",0.8889,"(0.883,0.918)"
"Contemp1999","Effect of screening, same treatment",12,"ARR",5e-04,"(4e-04,6e-04)"
"Contemp1999","Effect of screening, same treatment",12,"NNS",2000,"(1886.7925,2636.8676)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0052,"(0.005,0.0056)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0046,"(0.0045,0.005)"
"Contemp1999","Effect of screening, same treatment",13,"MRR",0.8846,"(0.8835,0.9177)"
"Contemp1999","Effect of screening, same treatment",13,"ARR",6e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",13,"NNS",1666.6667,"(1666.6667,2329.5455)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0059,"(0.0057,0.0063)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0053,"(0.0051,0.0057)"
"Contemp1999","Effect of screening, same treatment",14,"MRR",0.8983,"(0.8847,0.9142)"
"Contemp1999","Effect of screening, same treatment",14,"ARR",6e-04,"(6e-04,8e-04)"
"Contemp1999","Effect of screening, same treatment",14,"NNS",1666.6667,"(1470.5882,2000)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0072)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.006,"(0.0058,0.0065)"
"Contemp1999","Effect of screening, same treatment",15,"MRR",0.8955,"(0.8856,0.9143)"
"Contemp1999","Effect of screening, same treatment",15,"ARR",7e-04,"(7e-04,9e-04)"
"Contemp1999","Effect of screening, same treatment",15,"NNS",1428.5714,"(1315.7895,1740.0181)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0067,"(0.0065,0.0072)"
"Contemp1999","Effect of screening, same treatment",16,"MRR",0.8933,"(0.887,0.9145)"
"Contemp1999","Effect of screening, same treatment",16,"ARR",8e-04,"(7e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",16,"NNS",1250,"(1176.4706,1588.9617)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0083,"(0.0082,0.009)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0075,"(0.0073,0.0081)"
"Contemp1999","Effect of screening, same treatment",17,"MRR",0.9036,"(0.8882,0.9136)"
"Contemp1999","Effect of screening, same treatment",17,"ARR",8e-04,"(8e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",17,"NNS",1250,"(1063.8298,1399.1588)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0092,"(0.009,0.0098)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0082,"(0.008,0.0089)"
"Contemp1999","Effect of screening, same treatment",18,"MRR",0.8913,"(0.8902,0.9138)"
"Contemp1999","Effect of screening, same treatment",18,"ARR",0.001,"(9e-04,0.0011)"
"Contemp1999","Effect of screening, same treatment",18,"NNS",1000,"(980.3922,1299.7638)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0101,"(0.0099,0.0107)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.009,"(0.0089,0.0096)"
"Contemp1999","Effect of screening, same treatment",19,"MRR",0.8911,"(0.8905,0.9149)"
"Contemp1999","Effect of screening, same treatment",19,"ARR",0.0011,"(0.001,0.0012)"
"Contemp1999","Effect of screening, same treatment",19,"NNS",909.0909,"(898.89,1198.0063)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.011,"(0.0108,0.0116)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0099,"(0.0097,0.0106)"
"Contemp1999","Effect of screening, same treatment",20,"MRR",0.9,"(0.891,0.9127)"
"Contemp1999","Effect of screening, same treatment",20,"ARR",0.0011,"(0.0011,0.0013)"
"Contemp1999","Effect of screening, same treatment",20,"NNS",909.0909,"(833.3333,1052.6316)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0119,"(0.0117,0.0126)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0107,"(0.0105,0.0113)"
"Contemp1999","Effect of screening, same treatment",21,"MRR",0.8992,"(0.8916,0.9099)"
"Contemp1999","Effect of screening, same treatment",21,"ARR",0.0012,"(0.0011,0.0014)"
"Contemp1999","Effect of screening, same treatment",21,"NNS",833.3333,"(775.1938,952.381)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0129,"(0.0126,0.0135)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0116,"(0.0113,0.0122)"
"Contemp1999","Effect of screening, same treatment",22,"MRR",0.8992,"(0.8923,0.9134)"
"Contemp1999","Effect of screening, same treatment",22,"ARR",0.0013,"(0.0012,0.0016)"
"Contemp1999","Effect of screening, same treatment",22,"NNS",769.2308,"(723.3344,885.4167)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0138,"(0.0136,0.0145)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0124,"(0.0122,0.0132)"
"Contemp1999","Effect of screening, same treatment",23,"MRR",0.8986,"(0.8934,0.9139)"
"Contemp1999","Effect of screening, same treatment",23,"ARR",0.0014,"(0.0013,0.0016)"
"Contemp1999","Effect of screening, same treatment",23,"NNS",714.2857,"(675.6757,823.6789)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0148,"(0.0145,0.0154)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0133,"(0.013,0.014)"
"Contemp1999","Effect of screening, same treatment",24,"MRR",0.8986,"(0.8936,0.914)"
"Contemp1999","Effect of screening, same treatment",24,"ARR",0.0015,"(0.0014,0.0017)"
"Contemp1999","Effect of screening, same treatment",24,"NNS",666.6667,"(632.9114,763.6946)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0157,"(0.0155,0.0164)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0141,"(0.0139,0.0147)"
"Contemp1999","Effect of screening, same treatment",25,"MRR",0.8981,"(0.8941,0.9167)"
"Contemp1999","Effect of screening, same treatment",25,"ARR",0.0016,"(0.0015,0.0018)"
"Contemp1999","Effect of screening, same treatment",25,"NNS",625,"(602.4096,744.4426)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"MRR",NA,"(0.7875,1)"
"Perfect","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"MRR",1,"(0.8136,1)"
"Perfect","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",2,"NNS",Inf,"(45833.3333,1e+05)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",3e-04,"(2e-04,4e-04)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",2e-04,"(2e-04,3e-04)"
"Perfect","Effect of screening, same treatment",3,"MRR",0.6667,"(0.8397,1)"
"Perfect","Effect of screening, same treatment",3,"ARR",1e-04,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",3,"NNS",10000,"(25000,1e+05)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",4e-04,"(4e-04,6e-04)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",4e-04,"(3e-04,6e-04)"
"Perfect","Effect of screening, same treatment",4,"MRR",1,"(0.8451,0.9753)"
"Perfect","Effect of screening, same treatment",4,"ARR",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",4,"NNS",Inf,"(14285.7143,1e+05)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",7e-04,"(6e-04,9e-04)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",6e-04,"(6e-04,8e-04)"
"Perfect","Effect of screening, same treatment",5,"MRR",0.8571,"(0.8433,0.9538)"
"Perfect","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,1e-04)"
"Perfect","Effect of screening, same treatment",5,"NNS",10000,"(9090.9091,33333.3333)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.001,"(9e-04,0.0012)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",9e-04,"(8e-04,0.0011)"
"Perfect","Effect of screening, same treatment",6,"MRR",0.9,"(0.8446,0.9419)"
"Perfect","Effect of screening, same treatment",6,"ARR",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",6,"NNS",10000,"(6562.5,20000)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0013,"(0.0012,0.0016)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0012,"(0.0011,0.0014)"
"Perfect","Effect of screening, same treatment",7,"MRR",0.9231,"(0.8511,0.9303)"
"Perfect","Effect of screening, same treatment",7,"ARR",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",7,"NNS",10000,"(5000,11111.1111)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0017,"(0.0016,0.0019)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0015,"(0.0014,0.0017)"
"Perfect","Effect of screening, same treatment",8,"MRR",0.8824,"(0.8576,0.9266)"
"Perfect","Effect of screening, same treatment",8,"ARR",2e-04,"(2e-04,3e-04)"
"Perfect","Effect of screening, same treatment",8,"NNS",5000,"(4125,8028.8462)"
