"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"e1a1","Effect of screening, same treatment",9,"NNS",5000,"(3703.7037,6666.6667)"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0015,"(0.0014,0.0017)"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0012,"(0.0011,0.0014)"
"e1a1","Effect of screening, same treatment",10,"MRR",0.8,"(0.7866,0.8683)"
"e1a1","Effect of screening, same treatment",10,"ARR",3e-04,"(2e-04,4e-04)"
"e1a1","Effect of screening, same treatment",10,"NNS",3333.3333,"(3200.6048,5416.6667)"
"e1a1","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0018,"(0.0017,0.0021)"
"e1a1","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0014,"(0.0014,0.0017)"
"e1a1","Effect of screening, same treatment",11,"MRR",0.7778,"(0.7972,0.868)"
"e1a1","Effect of screening, same treatment",11,"ARR",4e-04,"(3e-04,4e-04)"
"e1a1","Effect of screening, same treatment",11,"NNS",2500,"(2777.7778,4659.0909)"
"e1a1","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0021,"(0.002,0.0024)"
"e1a1","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0017,"(0.0016,0.002)"
"e1a1","Effect of screening, same treatment",12,"MRR",0.8095,"(0.8,0.8602)"
"e1a1","Effect of screening, same treatment",12,"ARR",4e-04,"(4e-04,5e-04)"
"e1a1","Effect of screening, same treatment",12,"NNS",2500,"(2380.9524,3640.873)"
"e1a1","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0025,"(0.0024,0.0028)"
"e1a1","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.002,"(0.0019,0.0023)"
"e1a1","Effect of screening, same treatment",13,"MRR",0.8,"(0.7974,0.8677)"
"e1a1","Effect of screening, same treatment",13,"ARR",5e-04,"(4e-04,6e-04)"
"e1a1","Effect of screening, same treatment",13,"NNS",2000,"(2000,3125)"
"e1a1","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0028,"(0.0027,0.0032)"
"e1a1","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0023,"(0.0022,0.0026)"
"e1a1","Effect of screening, same treatment",14,"MRR",0.8214,"(0.8007,0.8572)"
"e1a1","Effect of screening, same treatment",14,"ARR",5e-04,"(5e-04,7e-04)"
"e1a1","Effect of screening, same treatment",14,"NNS",2000,"(1746.824,2533.6538)"
"e1a1","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0032,"(0.0031,0.0037)"
"e1a1","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0027,"(0.0025,0.003)"
"e1a1","Effect of screening, same treatment",15,"MRR",0.8438,"(0.8056,0.8561)"
"e1a1","Effect of screening, same treatment",15,"ARR",5e-04,"(5e-04,7e-04)"
"e1a1","Effect of screening, same treatment",15,"NNS",2000,"(1562.5,2300.4757)"
"e1a1","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0037,"(0.0035,0.0041)"
"e1a1","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.003,"(0.0029,0.0034)"
"e1a1","Effect of screening, same treatment",16,"MRR",0.8108,"(0.8086,0.854)"
"e1a1","Effect of screening, same treatment",16,"ARR",7e-04,"(6e-04,8e-04)"
"e1a1","Effect of screening, same treatment",16,"NNS",1428.5714,"(1423.5412,1905.8418)"
"e1a1","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0041,"(0.004,0.0046)"
"e1a1","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0034,"(0.0032,0.0038)"
"e1a1","Effect of screening, same treatment",17,"MRR",0.8293,"(0.8106,0.8531)"
"e1a1","Effect of screening, same treatment",17,"ARR",7e-04,"(7e-04,9e-04)"
"e1a1","Effect of screening, same treatment",17,"NNS",1428.5714,"(1265.8228,1710.2572)"
"e1a1","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0046,"(0.0044,0.005)"
"e1a1","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0038,"(0.0036,0.0041)"
"e1a1","Effect of screening, same treatment",18,"MRR",0.8261,"(0.8079,0.8592)"
"e1a1","Effect of screening, same treatment",18,"ARR",8e-04,"(7e-04,0.001)"
"e1a1","Effect of screening, same treatment",18,"NNS",1250,"(1136.3636,1587.3016)"
"e1a1","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0051,"(0.0049,0.0056)"
"e1a1","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0042,"(0.004,0.0046)"
"e1a1","Effect of screening, same treatment",19,"MRR",0.8235,"(0.8117,0.8567)"
"e1a1","Effect of screening, same treatment",19,"ARR",9e-04,"(8e-04,0.0011)"
"e1a1","Effect of screening, same treatment",19,"NNS",1111.1111,"(1030.9278,1439.441)"
"e1a1","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0056,"(0.0054,0.0061)"
"e1a1","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0046,"(0.0044,0.005)"
"e1a1","Effect of screening, same treatment",20,"MRR",0.8214,"(0.8133,0.8576)"
"e1a1","Effect of screening, same treatment",20,"ARR",0.001,"(9e-04,0.0012)"
"e1a1","Effect of screening, same treatment",20,"NNS",1000,"(952.381,1299.7638)"
"e1a1","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0061,"(0.0059,0.0066)"
"e1a1","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.005,"(0.0049,0.0054)"
"e1a1","Effect of screening, same treatment",21,"MRR",0.8197,"(0.8138,0.8518)"
"e1a1","Effect of screening, same treatment",21,"ARR",0.0011,"(0.001,0.0013)"
"e1a1","Effect of screening, same treatment",21,"NNS",909.0909,"(875.286,1111.1111)"
"e1a1","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e1a1","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0055,"(0.0054,0.0059)"
"e1a1","Effect of screening, same treatment",22,"MRR",0.8209,"(0.8149,0.8523)"
"e1a1","Effect of screening, same treatment",22,"ARR",0.0012,"(0.0011,0.0014)"
"e1a1","Effect of screening, same treatment",22,"NNS",833.3333,"(809.7561,1049.21)"
"e1a1","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0072,"(0.007,0.0077)"
"e1a1","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0059,"(0.0058,0.0064)"
"e1a1","Effect of screening, same treatment",23,"MRR",0.8194,"(0.8161,0.8537)"
"e1a1","Effect of screening, same treatment",23,"ARR",0.0013,"(0.0012,0.0015)"
"e1a1","Effect of screening, same treatment",23,"NNS",769.2308,"(756.1517,980.967)"
"e1a1","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0077,"(0.0075,0.0083)"
"e1a1","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0064,"(0.0062,0.0069)"
"e1a1","Effect of screening, same treatment",24,"MRR",0.8312,"(0.8161,0.8537)"
"e1a1","Effect of screening, same treatment",24,"ARR",0.0013,"(0.0013,0.0016)"
"e1a1","Effect of screening, same treatment",24,"NNS",769.2308,"(709.2199,905.7585)"
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0069,"(0.0067,0.0074)"
"e1a1","Effect of screening, same treatment",25,"MRR",0.8313,"(0.8158,0.8557)"
"e1a1","Effect of screening, same treatment",25,"ARR",0.0014,"(0.0013,0.0017)"
"e1a1","Effect of screening, same treatment",25,"NNS",714.2857,"(665.5629,837.0098)"
"e1a2","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"e1a2","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,0)"
"e1a2","Effect of screening, same treatment",1,"MRR",NA,"(0.6667,1)"
"e1a2","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"e1a2","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"e1a2","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,1e-04)"
"e1a2","Effect of screening, same treatment",2,"MRR",1,"(0.6667,1)"
"e1a2","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"e1a2","Effect of screening, same treatment",2,"NNS",Inf,"(25000,1e+05)"
"e1a2","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",2e-04,"(2e-04,3e-04)"
"e1a2","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",2e-04,"(1e-04,3e-04)"
"e1a2","Effect of screening, same treatment",3,"MRR",1,"(0.7028,0.911)"
"e1a2","Effect of screening, same treatment",3,"ARR",0,"(0,1e-04)"
"e1a2","Effect of screening, same treatment",3,"NNS",Inf,"(14285.7143,50000)"
"e1a2","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",4e-04,"(4e-04,5e-04)"
"e1a2","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",3e-04,"(3e-04,4e-04)"
"e1a2","Effect of screening, same treatment",4,"MRR",0.75,"(0.7348,0.8721)"
"e1a2","Effect of screening, same treatment",4,"ARR",1e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",4,"NNS",10000,"(8333.3333,20000)"
"e1a2","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",7e-04,"(6e-04,8e-04)"
"e1a2","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",5e-04,"(5e-04,6e-04)"
"e1a2","Effect of screening, same treatment",5,"MRR",0.7143,"(0.7543,0.8549)"
"e1a2","Effect of screening, same treatment",5,"ARR",2e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",5,"NNS",5000,"(5882.3529,11111.1111)"
"e1a2","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",9e-04,"(9e-04,0.0011)"
"e1a2","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",7e-04,"(7e-04,9e-04)"
"e1a2","Effect of screening, same treatment",6,"MRR",0.7778,"(0.7595,0.8465)"
"e1a2","Effect of screening, same treatment",6,"ARR",2e-04,"(2e-04,3e-04)"
"e1a2","Effect of screening, same treatment",6,"NNS",5000,"(4302.5362,7205.1282)"
"e1a2","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0013,"(0.0012,0.0015)"
"e1a2","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.001,"(9e-04,0.0012)"
"e1a2","Effect of screening, same treatment",7,"MRR",0.7692,"(0.7626,0.8447)"
"e1a2","Effect of screening, same treatment",7,"ARR",3e-04,"(2e-04,4e-04)"
"e1a2","Effect of screening, same treatment",7,"NNS",3333.3333,"(3333.3333,5263.1579)"
"e1a2","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0016,"(0.0016,0.0019)"
"e1a2","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0013,"(0.0012,0.0015)"
"e1a2","Effect of screening, same treatment",8,"MRR",0.8125,"(0.7626,0.8258)"
"e1a2","Effect of screening, same treatment",8,"ARR",3e-04,"(3e-04,5e-04)"
"e1a2","Effect of screening, same treatment",8,"NNS",3333.3333,"(2564.1026,3846.1538)"
"e1a2","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.002,"(0.0019,0.0023)"
"e1a2","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0016,"(0.0015,0.0019)"
"e1a2","Effect of screening, same treatment",9,"MRR",0.8,"(0.765,0.8331)"
"e1a2","Effect of screening, same treatment",9,"ARR",4e-04,"(4e-04,6e-04)"
"e1a2","Effect of screening, same treatment",9,"NNS",2500,"(2072.7041,3080.0189)"
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0025,"(0.0024,0.0028)"
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.002,"(0.0019,0.0022)"
"e1a2","Effect of screening, same treatment",10,"MRR",0.8,"(0.7714,0.8392)"
"e1a2","Effect of screening, same treatment",10,"ARR",5e-04,"(5e-04,7e-04)"
"e1a2","Effect of screening, same treatment",10,"NNS",2000,"(1724.1379,2569.0789)"
"e1a2","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.003,"(0.0029,0.0033)"
"e1a2","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0024,"(0.0023,0.0026)"
"e1a2","Effect of screening, same treatment",11,"MRR",0.8,"(0.773,0.8321)"
"e1a2","Effect of screening, same treatment",11,"ARR",6e-04,"(6e-04,8e-04)"
"e1a2","Effect of screening, same treatment",11,"NNS",1666.6667,"(1470.5882,2086.409)"
"e1a2","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0035,"(0.0034,0.0038)"
"e1a2","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0028,"(0.0026,0.0031)"
"e1a2","Effect of screening, same treatment",12,"MRR",0.8,"(0.772,0.8259)"
"e1a2","Effect of screening, same treatment",12,"ARR",7e-04,"(7e-04,9e-04)"
"e1a2","Effect of screening, same treatment",12,"NNS",1428.5714,"(1250,1787.8788)"
"e1a2","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0041,"(0.004,0.0044)"
"e1a2","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0032,"(0.0031,0.0035)"
"e1a2","Effect of screening, same treatment",13,"MRR",0.7805,"(0.7763,0.8278)"
"e1a2","Effect of screening, same treatment",13,"ARR",9e-04,"(8e-04,0.001)"
"e1a2","Effect of screening, same treatment",13,"NNS",1111.1111,"(1086.9565,1441.0729)"
"e1a2","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0047,"(0.0046,0.0052)"
"e1a2","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0037,"(0.0036,0.0041)"
"e1a2","Effect of screening, same treatment",14,"MRR",0.7872,"(0.7811,0.8246)"
"e1a2","Effect of screening, same treatment",14,"ARR",0.001,"(9e-04,0.0012)"
"e1a2","Effect of screening, same treatment",14,"NNS",1000,"(961.5385,1284.5395)"
"e1a2","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0054,"(0.0052,0.0058)"
"e1a2","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0042,"(0.0041,0.0046)"
"e1a2","Effect of screening, same treatment",15,"MRR",0.7778,"(0.7818,0.828)"
"e1a2","Effect of screening, same treatment",15,"ARR",0.0012,"(0.001,0.0013)"
"e1a2","Effect of screening, same treatment",15,"NNS",833.3333,"(854.7009,1094.086)"
"e1a2","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.006,"(0.0058,0.0065)"
"e1a2","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0048,"(0.0046,0.0052)"
"e1a2","Effect of screening, same treatment",16,"MRR",0.8,"(0.7824,0.8232)"
"e1a2","Effect of screening, same treatment",16,"ARR",0.0012,"(0.0012,0.0014)"
"e1a2","Effect of screening, same treatment",16,"NNS",833.3333,"(761.913,957.1886)"
"e1a2","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0067,"(0.0066,0.0072)"
"e1a2","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0053,"(0.0052,0.0058)"
"e1a2","Effect of screening, same treatment",17,"MRR",0.791,"(0.7844,0.8223)"
"e1a2","Effect of screening, same treatment",17,"ARR",0.0014,"(0.0013,0.0016)"
"e1a2","Effect of screening, same treatment",17,"NNS",714.2857,"(680.2721,873.5698)"
"e1a2","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0074,"(0.0072,0.0079)"
"e1a2","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0059,"(0.0058,0.0063)"
"e1a2","Effect of screening, same treatment",18,"MRR",0.7973,"(0.785,0.8243)"
"e1a2","Effect of screening, same treatment",18,"ARR",0.0015,"(0.0014,0.0018)"
"e1a2","Effect of screening, same treatment",18,"NNS",666.6667,"(621.118,794.0157)"
"e1a2","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0082,"(0.0079,0.0087)"
"e1a2","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0065,"(0.0064,0.007)"
"e1a2","Effect of screening, same treatment",19,"MRR",0.7927,"(0.7848,0.8219)"
"e1a2","Effect of screening, same treatment",19,"ARR",0.0017,"(0.0016,0.002)"
"e1a2","Effect of screening, same treatment",19,"NNS",588.2353,"(564.9718,709.507)"
"e1a2","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0089,"(0.0087,0.0094)"
"e1a2","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0071,"(0.0069,0.0076)"
"e1a2","Effect of screening, same treatment",20,"MRR",0.7978,"(0.7867,0.8228)"
"e1a2","Effect of screening, same treatment",20,"ARR",0.0018,"(0.0017,0.0021)"
"e1a2","Effect of screening, same treatment",20,"NNS",555.5556,"(520.8333,641.0256)"
"e1a2","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0097,"(0.0096,0.0103)"
"e1a2","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0077,"(0.0076,0.0083)"
"e1a2","Effect of screening, same treatment",21,"MRR",0.7938,"(0.7872,0.824)"
"e1a2","Effect of screening, same treatment",21,"ARR",0.002,"(0.0018,0.0023)"
"e1a2","Effect of screening, same treatment",21,"NNS",500,"(480.7692,595.6768)"
"e1a2","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0105,"(0.0103,0.0111)"
"e1a2","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0084,"(0.0082,0.0089)"
"e1a2","Effect of screening, same treatment",22,"MRR",0.8,"(0.7894,0.8241)"
"e1a2","Effect of screening, same treatment",22,"ARR",0.0021,"(0.002,0.0025)"
"e1a2","Effect of screening, same treatment",22,"NNS",476.1905,"(448.4305,539.1601)"
"e1a2","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0113,"(0.0111,0.012)"
"e1a2","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0091,"(0.0089,0.0096)"
"e1a2","Effect of screening, same treatment",23,"MRR",0.8053,"(0.7894,0.8232)"
"e1a2","Effect of screening, same treatment",23,"ARR",0.0022,"(0.0021,0.0026)"
"e1a2","Effect of screening, same treatment",23,"NNS",454.5455,"(413.2231,498.8184)"
"e1a2","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0122,"(0.012,0.0129)"
"e1a2","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0097,"(0.0095,0.0104)"
"e1a2","Effect of screening, same treatment",24,"MRR",0.7951,"(0.789,0.8249)"
"e1a2","Effect of screening, same treatment",24,"ARR",0.0025,"(0.0023,0.0028)"
"e1a2","Effect of screening, same treatment",24,"NNS",400,"(390.625,476.3147)"
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.013,"(0.0127,0.0137)"
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0104,"(0.0102,0.011)"
"e1a2","Effect of screening, same treatment",25,"MRR",0.8,"(0.7917,0.8229)"
"e1a2","Effect of screening, same treatment",25,"ARR",0.0026,"(0.0025,0.003)"
"e1a2","Effect of screening, same treatment",25,"NNS",384.6154,"(365.9662,442.7083)"
"e1a3","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"e1a3","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"e1a3","Effect of screening, same treatment",1,"MRR",NA,"(0.6,1)"
"e1a3","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"e1a3","Effect of screening, same treatment",1,"NNS",Inf,"(50000,1e+05)"
"e1a3","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",2e-04,"(1e-04,2e-04)"
"e1a3","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"e1a3","Effect of screening, same treatment",2,"MRR",0.5,"(0.6842,0.9311)"
"e1a3","Effect of screening, same treatment",2,"ARR",1e-04,"(0,1e-04)"
"e1a3","Effect of screening, same treatment",2,"NNS",10000,"(20000,1e+05)"
"e1a3","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",4e-04,"(3e-04,5e-04)"
"e1a3","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(2e-04,4e-04)"
"e1a3","Effect of screening, same treatment",3,"MRR",0.75,"(0.7184,0.8806)"
"e1a3","Effect of screening, same treatment",3,"ARR",1e-04,"(1e-04,1e-04)"
"e1a3","Effect of screening, same treatment",3,"NNS",10000,"(10000,29375)"
"e1a3","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",6e-04,"(5e-04,8e-04)"
"e1a3","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",5e-04,"(4e-04,6e-04)"
"e1a3","Effect of screening, same treatment",4,"MRR",0.8333,"(0.7403,0.8538)"
"e1a3","Effect of screening, same treatment",4,"ARR",1e-04,"(1e-04,2e-04)"
"e1a3","Effect of screening, same treatment",4,"NNS",10000,"(6250,12500)"
"e1a3","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",9e-04,"(8e-04,0.0011)"
"e1a3","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",7e-04,"(7e-04,9e-04)"
"e1a3","Effect of screening, same treatment",5,"MRR",0.7778,"(0.7518,0.8361)"
"e1a3","Effect of screening, same treatment",5,"ARR",2e-04,"(2e-04,3e-04)"
"e1a3","Effect of screening, same treatment",5,"NNS",5000,"(4166.6667,6916.6667)"
"e1a3","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0013,"(0.0012,0.0015)"
"e1a3","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.001,"(9e-04,0.0012)"
"e1a3","Effect of screening, same treatment",6,"MRR",0.7692,"(0.7538,0.8294)"
"e1a3","Effect of screening, same treatment",6,"ARR",3e-04,"(3e-04,4e-04)"
"e1a3","Effect of screening, same treatment",6,"NNS",3333.3333,"(3030.303,4659.0909)"
"e1a3","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0017,"(0.0016,0.002)"
"e1a3","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0013,"(0.0013,0.0016)"
"e1a3","Effect of screening, same treatment",7,"MRR",0.7647,"(0.75,0.8274)"
"e1a3","Effect of screening, same treatment",7,"ARR",4e-04,"(4e-04,5e-04)"
"e1a3","Effect of screening, same treatment",7,"NNS",2500,"(2260.101,3640.873)"
"e1a3","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0022,"(0.0022,0.0025)"
"e1a3","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0017,"(0.0017,0.002)"
"e1a3","Effect of screening, same treatment",8,"MRR",0.7727,"(0.7584,0.8274)"
"e1a3","Effect of screening, same treatment",8,"ARR",5e-04,"(5e-04,6e-04)"
"e1a3","Effect of screening, same treatment",8,"NNS",2000,"(1785.7143,2599.5277)"
"e1a3","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0028,"(0.0027,0.0031)"
"e1a3","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0022,"(0.0021,0.0024)"
"e1a3","Effect of screening, same treatment",9,"MRR",0.7857,"(0.7599,0.8272)"
