"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"e4a3","Effect of screening, same treatment",25,"ARR",0.0019,"(0.0018,0.0021)"
"e4a3","Effect of screening, same treatment",25,"NNS",526.3158,"(504.416,591.716)"
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0199,"(0.0197,0.0209)"
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0177,"(0.0174,0.0187)"
"e4a4","Effect of screening, same treatment",25,"MRR",0.8894,"(0.8817,0.8987)"
"e4a4","Effect of screening, same treatment",25,"ARR",0.0022,"(0.0021,0.0025)"
"e4a4","Effect of screening, same treatment",25,"NNS",454.5455,"(423.7288,500)"
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0123,"(0.012,0.013)"
"e1a2","Effect of treatment, without screening",25,"MRR",1.6184,"(1.5883,1.6809)"
"e1a2","Effect of treatment, without screening",25,"ARR",-0.0047,"(-0.0048,-0.0043)"
"e1a2","Effect of treatment, without screening",25,"NNS",-212.766,"(-220.2643,-195.6763)"
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0106,"(0.0104,0.0112)"
"e1a2","Effect of treatment, with screening",25,"MRR",1.5821,"(1.5693,1.6739)"
"e1a2","Effect of treatment, with screening",25,"ARR",-0.0039,"(-0.0041,-0.0037)"
"e1a2","Effect of treatment, with screening",25,"NNS",-256.4103,"(-259.7403,-227.2258)"
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0155,"(0.0153,0.0163)"
"e1a3","Effect of treatment, without screening",25,"MRR",2.0395,"(2.0006,2.1444)"
"e1a3","Effect of treatment, without screening",25,"ARR",-0.0079,"(-0.0081,-0.0074)"
"e1a3","Effect of treatment, without screening",25,"NNS",-126.5823,"(-128.7001,-119.0407)"
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0134,"(0.0132,0.0141)"
"e1a3","Effect of treatment, with screening",25,"MRR",2,"(1.9726,2.1293)"
"e1a3","Effect of treatment, with screening",25,"ARR",-0.0067,"(-0.0069,-0.0063)"
"e1a3","Effect of treatment, with screening",25,"NNS",-149.2537,"(-151.2859,-139.9532)"
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0179,"(0.0176,0.0188)"
"e1a4","Effect of treatment, without screening",25,"MRR",2.3553,"(2.299,2.4647)"
"e1a4","Effect of treatment, without screening",25,"ARR",-0.0103,"(-0.0105,-0.0097)"
"e1a4","Effect of treatment, without screening",25,"NNS",-97.0874,"(-99.4283,-92.1466)"
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0154,"(0.0151,0.0162)"
"e1a4","Effect of treatment, with screening",25,"MRR",2.2985,"(2.2594,2.4604)"
"e1a4","Effect of treatment, with screening",25,"ARR",-0.0087,"(-0.0089,-0.0082)"
"e1a4","Effect of treatment, with screening",25,"NNS",-114.9425,"(-117.1303,-107.6168)"
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0083,"(0.0081,0.0088)"
"e2a1","Effect of treatment, without screening",25,"MRR",1.0921,"(1.087,1.1199)"
"e2a1","Effect of treatment, without screening",25,"ARR",-7e-04,"(-8e-04,-6e-04)"
"e2a1","Effect of treatment, without screening",25,"NNS",-1428.5714,"(-1515.1515,-1129.6604)"
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0075,"(0.0073,0.008)"
"e2a1","Effect of treatment, with screening",25,"MRR",1.1194,"(1.1109,1.1477)"
"e2a1","Effect of treatment, with screening",25,"ARR",-8e-04,"(-9e-04,-6e-04)"
"e2a1","Effect of treatment, with screening",25,"NNS",-1250,"(-1351.3514,-1025.0947)"
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.013,"(0.0127,0.0137)"
"e2a2","Effect of treatment, without screening",25,"MRR",1.7105,"(1.6789,1.7875)"
"e2a2","Effect of treatment, without screening",25,"ARR",-0.0054,"(-0.0055,-0.005)"
"e2a2","Effect of treatment, without screening",25,"NNS",-185.1852,"(-189.7533,-169.9164)"
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0114,"(0.0112,0.0121)"
"e2a2","Effect of treatment, with screening",25,"MRR",1.7015,"(1.6875,1.8138)"
"e2a2","Effect of treatment, with screening",25,"ARR",-0.0047,"(-0.0049,-0.0045)"
"e2a2","Effect of treatment, with screening",25,"NNS",-212.766,"(-215.0538,-190.4587)"
"e2a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e2a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.016,0.017)"
"e2a3","Effect of treatment, without screening",25,"MRR",2.1316,"(2.0911,2.2492)"
"e2a3","Effect of treatment, without screening",25,"ARR",-0.0086,"(-0.0088,-0.0082)"
"e2a3","Effect of treatment, without screening",25,"NNS",-116.2791,"(-118.0986,-108.6844)"
"e2a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e2a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0142,"(0.0139,0.0149)"
"e2a3","Effect of treatment, with screening",25,"MRR",2.1194,"(2.0894,2.2576)"
"e2a3","Effect of treatment, with screening",25,"ARR",-0.0075,"(-0.0077,-0.0071)"
"e2a3","Effect of treatment, with screening",25,"NNS",-133.3333,"(-135.1809,-124.7622)"
"e2a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e2a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0186,"(0.0183,0.0195)"
"e2a4","Effect of treatment, without screening",25,"MRR",2.4474,"(2.3953,2.5605)"
"e2a4","Effect of treatment, without screening",25,"ARR",-0.011,"(-0.0112,-0.0104)"
"e2a4","Effect of treatment, without screening",25,"NNS",-90.9091,"(-92.7214,-86.2226)"
"e2a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e2a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.0159,0.0171)"
"e2a4","Effect of treatment, with screening",25,"MRR",2.4179,"(2.3768,2.5863)"
"e2a4","Effect of treatment, with screening",25,"ARR",-0.0095,"(-0.0097,-0.009)"
"e2a4","Effect of treatment, with screening",25,"NNS",-105.2632,"(-107.0379,-98.361)"
"e3a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e3a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.009,"(0.0088,0.0095)"
"e3a1","Effect of treatment, without screening",25,"MRR",1.1842,"(1.1768,1.217)"
"e3a1","Effect of treatment, without screening",25,"ARR",-0.0014,"(-0.0015,-0.0013)"
"e3a1","Effect of treatment, without screening",25,"NNS",-714.2857,"(-747.6714,-607.816)"
"e3a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e3a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0082,"(0.008,0.0087)"
"e3a1","Effect of treatment, with screening",25,"MRR",1.2239,"(1.2242,1.2754)"
"e3a1","Effect of treatment, with screening",25,"ARR",-0.0015,"(-0.0017,-0.0014)"
"e3a1","Effect of treatment, with screening",25,"NNS",-666.6667,"(-666.6667,-547.757)"
"e3a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e3a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0137,"(0.0135,0.0143)"
"e3a2","Effect of treatment, without screening",25,"MRR",1.8026,"(1.7688,1.8932)"
"e3a2","Effect of treatment, without screening",25,"ARR",-0.0061,"(-0.0062,-0.0057)"
"e3a2","Effect of treatment, without screening",25,"NNS",-163.9344,"(-168.0672,-151.9757)"
"e3a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e3a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0122,"(0.012,0.0129)"
"e3a2","Effect of treatment, with screening",25,"MRR",1.8209,"(1.8024,1.9414)"
"e3a2","Effect of treatment, with screening",25,"ARR",-0.0055,"(-0.0057,-0.0052)"
"e3a2","Effect of treatment, with screening",25,"NNS",-181.8182,"(-185.615,-165.5259)"
"e3a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e3a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0169,"(0.0167,0.0177)"
"e3a3","Effect of treatment, without screening",25,"MRR",2.2237,"(2.1839,2.3492)"
"e3a3","Effect of treatment, without screening",25,"ARR",-0.0093,"(-0.0095,-0.0088)"
"e3a3","Effect of treatment, without screening",25,"NNS",-107.5269,"(-109.23,-100.8452)"
"e3a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e3a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.015,"(0.0147,0.0157)"
"e3a3","Effect of treatment, with screening",25,"MRR",2.2388,"(2.2086,2.3843)"
"e3a3","Effect of treatment, with screening",25,"ARR",-0.0083,"(-0.0085,-0.0078)"
"e3a3","Effect of treatment, with screening",25,"NNS",-120.4819,"(-122.8501,-113.5511)"
"e3a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e3a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0193,"(0.019,0.0202)"
"e3a4","Effect of treatment, without screening",25,"MRR",2.5395,"(2.4843,2.6599)"
"e3a4","Effect of treatment, without screening",25,"ARR",-0.0117,"(-0.0119,-0.0111)"
"e3a4","Effect of treatment, without screening",25,"NNS",-85.4701,"(-87.184,-81.4445)"
"e3a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e3a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0169,"(0.0167,0.0179)"
"e3a4","Effect of treatment, with screening",25,"MRR",2.5224,"(2.4905,2.712)"
"e3a4","Effect of treatment, with screening",25,"ARR",-0.0102,"(-0.0105,-0.0097)"
"e3a4","Effect of treatment, with screening",25,"NNS",-98.0392,"(-99.0099,-91.2726)"
"e4a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e4a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0097,"(0.0095,0.0102)"
"e4a1","Effect of treatment, without screening",25,"MRR",1.2763,"(1.2608,1.3143)"
"e4a1","Effect of treatment, without screening",25,"ARR",-0.0021,"(-0.0022,-0.0019)"
"e4a1","Effect of treatment, without screening",25,"NNS",-476.1905,"(-503.147,-424.5104)"
"e4a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e4a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.009,"(0.0088,0.0095)"
"e4a1","Effect of treatment, with screening",25,"MRR",1.3433,"(1.3331,1.3962)"
"e4a1","Effect of treatment, with screening",25,"ARR",-0.0023,"(-0.0024,-0.0021)"
"e4a1","Effect of treatment, with screening",25,"NNS",-434.7826,"(-448.9355,-383.7794)"
"e4a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e4a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0144,"(0.0141,0.0151)"
"e4a2","Effect of treatment, without screening",25,"MRR",1.8947,"(1.8521,1.9817)"
"e4a2","Effect of treatment, without screening",25,"ARR",-0.0068,"(-0.0069,-0.0063)"
"e4a2","Effect of treatment, without screening",25,"NNS",-147.0588,"(-151.2859,-136.5863)"
"e4a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e4a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.013,"(0.0127,0.0136)"
"e4a2","Effect of treatment, with screening",25,"MRR",1.9403,"(1.9071,2.0524)"
"e4a2","Effect of treatment, with screening",25,"ARR",-0.0063,"(-0.0065,-0.0059)"
"e4a2","Effect of treatment, with screening",25,"NNS",-158.7302,"(-163.1988,-146.7298)"
"e4a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e4a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0176,"(0.0174,0.0184)"
"e4a3","Effect of treatment, without screening",25,"MRR",2.3158,"(2.272,2.4439)"
"e4a3","Effect of treatment, without screening",25,"ARR",-0.01,"(-0.0102,-0.0095)"
"e4a3","Effect of treatment, without screening",25,"NNS",-100,"(-101.7553,-94.1534)"
"e4a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e4a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0157,"(0.0154,0.0165)"
"e4a3","Effect of treatment, with screening",25,"MRR",2.3433,"(2.3141,2.516)"
"e4a3","Effect of treatment, with screening",25,"ARR",-0.009,"(-0.0092,-0.0086)"
"e4a3","Effect of treatment, with screening",25,"NNS",-111.1111,"(-112.8668,-104.4359)"
"e4a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0081)"
"e4a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0199,"(0.0197,0.0209)"
"e4a4","Effect of treatment, without screening",25,"MRR",2.6184,"(2.5685,2.7709)"
"e4a4","Effect of treatment, without screening",25,"ARR",-0.0123,"(-0.0126,-0.0118)"
"e4a4","Effect of treatment, without screening",25,"NNS",-81.3008,"(-82.3385,-76.4259)"
"e4a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e4a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0177,"(0.0174,0.0187)"
"e4a4","Effect of treatment, with screening",25,"MRR",2.6418,"(2.6022,2.8487)"
"e4a4","Effect of treatment, with screening",25,"ARR",-0.011,"(-0.0112,-0.0105)"
"e4a4","Effect of treatment, with screening",25,"NNS",-90.9091,"(-92.1872,-85.1971)"
