"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"Historical","Effect of screening, same treatment",8,"MRR",0.8387,"(0.8332,0.884)"
"Historical","Effect of screening, same treatment",8,"ARR",5e-04,"(4e-04,6e-04)"
"Historical","Effect of screening, same treatment",8,"NNS",2000,"(1951.3575,2819.4444)"
"Historical","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0038,"(0.0037,0.0042)"
"Historical","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0033,"(0.0031,0.0036)"
"Historical","Effect of screening, same treatment",9,"MRR",0.8684,"(0.8373,0.8814)"
"Historical","Effect of screening, same treatment",9,"ARR",5e-04,"(5e-04,7e-04)"
"Historical","Effect of screening, same treatment",9,"NNS",2000,"(1587.3016,2173.913)"
"Historical","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0047,"(0.0045,0.005)"
"Historical","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.004,"(0.0038,0.0043)"
"Historical","Effect of screening, same treatment",10,"MRR",0.8511,"(0.8401,0.8812)"
"Historical","Effect of screening, same treatment",10,"ARR",7e-04,"(6e-04,9e-04)"
"Historical","Effect of screening, same treatment",10,"NNS",1428.5714,"(1351.3514,1770.8333)"
"Historical","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0055,"(0.0054,0.0059)"
"Historical","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0047,"(0.0046,0.0052)"
"Historical","Effect of screening, same treatment",11,"MRR",0.8545,"(0.8416,0.8769)"
"Historical","Effect of screening, same treatment",11,"ARR",8e-04,"(7e-04,0.001)"
"Historical","Effect of screening, same treatment",11,"NNS",1250,"(1146.1599,1470.5882)"
"Historical","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0065,"(0.0063,0.0069)"
"Historical","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0055,"(0.0053,0.0059)"
"Historical","Effect of screening, same treatment",12,"MRR",0.8462,"(0.8447,0.8789)"
"Historical","Effect of screening, same treatment",12,"ARR",0.001,"(9e-04,0.0011)"
"Historical","Effect of screening, same treatment",12,"NNS",1000,"(1000,1265.8228)"
"Historical","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0074,"(0.0073,0.008)"
"Historical","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0064,"(0.0062,0.0068)"
"Historical","Effect of screening, same treatment",13,"MRR",0.8649,"(0.8458,0.8779)"
"Historical","Effect of screening, same treatment",13,"ARR",0.001,"(0.001,0.0013)"
"Historical","Effect of screening, same treatment",13,"NNS",1000,"(867.6912,1130.2988)"
"Historical","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0085,"(0.0082,0.009)"
"Historical","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0072,"(0.007,0.0078)"
"Historical","Effect of screening, same treatment",14,"MRR",0.8471,"(0.8467,0.8803)"
"Historical","Effect of screening, same treatment",14,"ARR",0.0013,"(0.0011,0.0015)"
"Historical","Effect of screening, same treatment",14,"NNS",769.2308,"(769.2308,990.099)"
"Historical","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0095,"(0.0093,0.0101)"
"Historical","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0082,"(0.0079,0.0087)"
"Historical","Effect of screening, same treatment",15,"MRR",0.8632,"(0.8484,0.8786)"
"Historical","Effect of screening, same treatment",15,"ARR",0.0013,"(0.0013,0.0016)"
"Historical","Effect of screening, same treatment",15,"NNS",769.2308,"(694.4444,892.8571)"
"Historical","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0107,"(0.0104,0.0113)"
"Historical","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0092,"(0.0089,0.0098)"
"Historical","Effect of screening, same treatment",16,"MRR",0.8598,"(0.8508,0.8815)"
"Historical","Effect of screening, same treatment",16,"ARR",0.0015,"(0.0014,0.0018)"
"Historical","Effect of screening, same treatment",16,"NNS",666.6667,"(621.118,791.0938)"
"Historical","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0118,"(0.0115,0.0126)"
"Historical","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0102,"(0.0099,0.0108)"
"Historical","Effect of screening, same treatment",17,"MRR",0.8644,"(0.8515,0.8816)"
"Historical","Effect of screening, same treatment",17,"ARR",0.0016,"(0.0016,0.0019)"
"Historical","Effect of screening, same treatment",17,"NNS",625,"(573.8916,722.4974)"
"Historical","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.013,"(0.0127,0.0139)"
"Historical","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0112,"(0.011,0.0119)"
"Historical","Effect of screening, same treatment",18,"MRR",0.8615,"(0.8541,0.88)"
"Historical","Effect of screening, same treatment",18,"ARR",0.0018,"(0.0017,0.0021)"
"Historical","Effect of screening, same treatment",18,"NNS",555.5556,"(525.6269,637.4518)"
"Historical","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0143,"(0.0139,0.0152)"
"Historical","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0123,"(0.012,0.013)"
"Historical","Effect of screening, same treatment",19,"MRR",0.8601,"(0.8561,0.8796)"
"Historical","Effect of screening, same treatment",19,"ARR",0.002,"(0.0018,0.0022)"
"Historical","Effect of screening, same treatment",19,"NNS",500,"(484.8506,579.799)"
"Historical","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0155,"(0.0152,0.0164)"
"Historical","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0134,"(0.0131,0.0141)"
"Historical","Effect of screening, same treatment",20,"MRR",0.8645,"(0.858,0.8803)"
"Historical","Effect of screening, same treatment",20,"ARR",0.0021,"(0.002,0.0024)"
"Historical","Effect of screening, same treatment",20,"NNS",476.1905,"(450.4505,537.7945)"
"Historical","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0168,"(0.0165,0.0177)"
"Historical","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0145,"(0.0142,0.0153)"
"Historical","Effect of screening, same treatment",21,"MRR",0.8631,"(0.8595,0.8808)"
"Historical","Effect of screening, same treatment",21,"ARR",0.0023,"(0.0021,0.0025)"
"Historical","Effect of screening, same treatment",21,"NNS",434.7826,"(418.41,501.3191)"
"Historical","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0181,"(0.0178,0.0189)"
"Historical","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0157,"(0.0154,0.0164)"
"Historical","Effect of screening, same treatment",22,"MRR",0.8674,"(0.861,0.8825)"
"Historical","Effect of screening, same treatment",22,"ARR",0.0024,"(0.0023,0.0027)"
"Historical","Effect of screening, same treatment",22,"NNS",416.6667,"(395.2569,478.4689)"
"Historical","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0194,"(0.0191,0.0201)"
"Historical","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0168,"(0.0166,0.0175)"
"Historical","Effect of screening, same treatment",23,"MRR",0.866,"(0.8632,0.8823)"
"Historical","Effect of screening, same treatment",23,"ARR",0.0026,"(0.0024,0.0028)"
"Historical","Effect of screening, same treatment",23,"NNS",384.6154,"(371.7472,440.7569)"
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0207,"(0.0203,0.0216)"
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.018,"(0.0176,0.0188)"
"Historical","Effect of screening, same treatment",24,"MRR",0.8696,"(0.8647,0.8823)"
"Historical","Effect of screening, same treatment",24,"ARR",0.0027,"(0.0026,0.003)"
"Historical","Effect of screening, same treatment",24,"NNS",370.3704,"(354.6099,413.2231)"
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.022,"(0.0216,0.023)"
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0191,"(0.0188,0.02)"
"Historical","Effect of screening, same treatment",25,"MRR",0.8682,"(0.8654,0.8819)"
"Historical","Effect of screening, same treatment",25,"ARR",0.0029,"(0.0027,0.0031)"
"Historical","Effect of screening, same treatment",25,"NNS",344.8276,"(337.5535,393.7008)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"MRR",NA,"(0.75,1)"
"Contemp1999","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",1,"NNS",Inf,"(50000,1e+05)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",2e-04,"(1e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",2,"MRR",0.5,"(0.7778,1)"
"Contemp1999","Effect of screening, same treatment",2,"ARR",1e-04,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",2,"NNS",10000,"(25000,1e+05)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",4e-04,"(3e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(3e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",3,"MRR",0.75,"(0.8049,0.9458)"
"Contemp1999","Effect of screening, same treatment",3,"ARR",1e-04,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",3,"NNS",10000,"(14285.7143,50000)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",6e-04,"(6e-04,8e-04)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",5e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",4,"MRR",0.8333,"(0.8168,0.9343)"
"Contemp1999","Effect of screening, same treatment",4,"ARR",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",4,"NNS",10000,"(8333.3333,29375)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",0.001,"(9e-04,0.0011)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",8e-04,"(8e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",5,"MRR",0.8,"(0.8269,0.9022)"
"Contemp1999","Effect of screening, same treatment",5,"ARR",2e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",5,"NNS",5000,"(5555.5556,11111.1111)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0014,"(0.0013,0.0016)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.0012,"(0.0011,0.0014)"
"Contemp1999","Effect of screening, same treatment",6,"MRR",0.8571,"(0.831,0.8968)"
"Contemp1999","Effect of screening, same treatment",6,"ARR",2e-04,"(2e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",6,"NNS",5000,"(4166.6667,7692.3077)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0019,"(0.0018,0.0021)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0016,"(0.0015,0.0018)"
"Contemp1999","Effect of screening, same treatment",7,"MRR",0.8421,"(0.836,0.8915)"
"Contemp1999","Effect of screening, same treatment",7,"ARR",3e-04,"(2e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",7,"NNS",3333.3333,"(3225.8065,5588.2353)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0024,"(0.0022,0.0027)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.002,"(0.0019,0.0023)"
"Contemp1999","Effect of screening, same treatment",8,"MRR",0.8333,"(0.8381,0.8852)"
"Contemp1999","Effect of screening, same treatment",8,"ARR",4e-04,"(3e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",8,"NNS",2500,"(2564.1026,4000)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.003,"(0.0028,0.0033)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0025,"(0.0024,0.0028)"
"Contemp1999","Effect of screening, same treatment",9,"MRR",0.8333,"(0.8377,0.8857)"
"Contemp1999","Effect of screening, same treatment",9,"ARR",5e-04,"(4e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",9,"NNS",2000,"(2083.3333,3125)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0035,0.004)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0031,"(0.003,0.0034)"
"Contemp1999","Effect of screening, same treatment",10,"MRR",0.8611,"(0.8412,0.8862)"
"Contemp1999","Effect of screening, same treatment",10,"ARR",5e-04,"(5e-04,6e-04)"
"Contemp1999","Effect of screening, same treatment",10,"NNS",2000,"(1724.1379,2380.9524)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0043,"(0.0042,0.0047)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0037,"(0.0035,0.004)"
"Contemp1999","Effect of screening, same treatment",11,"MRR",0.8605,"(0.8433,0.8816)"
"Contemp1999","Effect of screening, same treatment",11,"ARR",6e-04,"(6e-04,8e-04)"
"Contemp1999","Effect of screening, same treatment",11,"NNS",1666.6667,"(1487.05,1942.8733)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0051,"(0.0049,0.0056)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0044,"(0.0042,0.0048)"
"Contemp1999","Effect of screening, same treatment",12,"MRR",0.8627,"(0.8438,0.8818)"
"Contemp1999","Effect of screening, same treatment",12,"ARR",7e-04,"(7e-04,9e-04)"
"Contemp1999","Effect of screening, same treatment",12,"NNS",1428.5714,"(1261.8671,1626.7848)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0059,"(0.0058,0.0064)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0051,"(0.0049,0.0055)"
"Contemp1999","Effect of screening, same treatment",13,"MRR",0.8644,"(0.8492,0.8804)"
"Contemp1999","Effect of screening, same treatment",13,"ARR",8e-04,"(8e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",13,"NNS",1250,"(1111.1111,1462.1535)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0067,"(0.0066,0.0073)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0058,"(0.0056,0.0062)"
"Contemp1999","Effect of screening, same treatment",14,"MRR",0.8657,"(0.8504,0.8804)"
"Contemp1999","Effect of screening, same treatment",14,"ARR",9e-04,"(9e-04,0.0011)"
"Contemp1999","Effect of screening, same treatment",14,"NNS",1111.1111,"(985.2927,1258.307)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0082)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0065,"(0.0064,0.007)"
"Contemp1999","Effect of screening, same treatment",15,"MRR",0.8553,"(0.8495,0.8827)"
"Contemp1999","Effect of screening, same treatment",15,"ARR",0.0011,"(0.001,0.0013)"
"Contemp1999","Effect of screening, same treatment",15,"NNS",909.0909,"(869.5652,1130.2988)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0085,"(0.0083,0.0092)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0073,"(0.0071,0.0079)"
"Contemp1999","Effect of screening, same treatment",16,"MRR",0.8588,"(0.8498,0.8815)"
"Contemp1999","Effect of screening, same treatment",16,"ARR",0.0012,"(0.0011,0.0015)"
"Contemp1999","Effect of screening, same treatment",16,"NNS",833.3333,"(787.4016,990.099)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0095,"(0.0093,0.0101)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0082,"(0.008,0.0087)"
"Contemp1999","Effect of screening, same treatment",17,"MRR",0.8632,"(0.8503,0.8799)"
"Contemp1999","Effect of screening, same treatment",17,"ARR",0.0013,"(0.0013,0.0016)"
"Contemp1999","Effect of screening, same treatment",17,"NNS",769.2308,"(704.2254,877.193)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0105,"(0.0103,0.0112)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.009,"(0.0088,0.0097)"
"Contemp1999","Effect of screening, same treatment",18,"MRR",0.8571,"(0.8532,0.8791)"
"Contemp1999","Effect of screening, same treatment",18,"ARR",0.0015,"(0.0014,0.0017)"
"Contemp1999","Effect of screening, same treatment",18,"NNS",666.6667,"(644.1274,796.9841)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0116,"(0.0113,0.0122)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.01,"(0.0097,0.0106)"
"Contemp1999","Effect of screening, same treatment",19,"MRR",0.8621,"(0.8538,0.8809)"
"Contemp1999","Effect of screening, same treatment",19,"ARR",0.0016,"(0.0015,0.0018)"
"Contemp1999","Effect of screening, same treatment",19,"NNS",625,"(591.716,738.9397)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0126,"(0.0123,0.0133)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0109,"(0.0107,0.0115)"
"Contemp1999","Effect of screening, same treatment",20,"MRR",0.8651,"(0.8561,0.8786)"
"Contemp1999","Effect of screening, same treatment",20,"ARR",0.0017,"(0.0016,0.002)"
"Contemp1999","Effect of screening, same treatment",20,"NNS",588.2353,"(549.4505,676.2557)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0137,"(0.0134,0.0145)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0118,"(0.0116,0.0125)"
"Contemp1999","Effect of screening, same treatment",21,"MRR",0.8613,"(0.8567,0.8802)"
"Contemp1999","Effect of screening, same treatment",21,"ARR",0.0019,"(0.0018,0.0021)"
"Contemp1999","Effect of screening, same treatment",21,"NNS",526.3158,"(507.6142,613.4969)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0148,"(0.0145,0.0157)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0128,"(0.0125,0.0135)"
"Contemp1999","Effect of screening, same treatment",22,"MRR",0.8649,"(0.8582,0.8797)"
"Contemp1999","Effect of screening, same treatment",22,"ARR",0.002,"(0.0019,0.0023)"
"Contemp1999","Effect of screening, same treatment",22,"NNS",500,"(471.6981,558.6592)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0159,"(0.0157,0.0167)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0138,"(0.0135,0.0145)"
"Contemp1999","Effect of screening, same treatment",23,"MRR",0.8679,"(0.8585,0.881)"
"Contemp1999","Effect of screening, same treatment",23,"ARR",0.0021,"(0.002,0.0024)"
"Contemp1999","Effect of screening, same treatment",23,"NNS",476.1905,"(442.4779,529.2553)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.017,"(0.0168,0.0179)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0147,"(0.0144,0.0155)"
"Contemp1999","Effect of screening, same treatment",24,"MRR",0.8647,"(0.8608,0.8833)"
"Contemp1999","Effect of screening, same treatment",24,"ARR",0.0023,"(0.0022,0.0026)"
"Contemp1999","Effect of screening, same treatment",24,"NNS",434.7826,"(416.6667,505.0505)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0182,"(0.0179,0.019)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0157,"(0.0155,0.0165)"
"Contemp1999","Effect of screening, same treatment",25,"MRR",0.8626,"(0.8607,0.8805)"
"Contemp1999","Effect of screening, same treatment",25,"ARR",0.0025,"(0.0023,0.0027)"
"Contemp1999","Effect of screening, same treatment",25,"NNS",400,"(396.8254,459.9505)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"MRR",NA,"(0.7083,1)"
"Perfect","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"MRR",1,"(0.7692,1)"
"Perfect","Effect of screening, same treatment",2,"ARR",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",2,"NNS",Inf,"(25000,1e+05)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",3e-04,"(3e-04,4e-04)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",2e-04,"(2e-04,3e-04)"
"Perfect","Effect of screening, same treatment",3,"MRR",0.6667,"(0.7791,0.9488)"
"Perfect","Effect of screening, same treatment",3,"ARR",1e-04,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",3,"NNS",10000,"(14285.7143,50000)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",5e-04,"(5e-04,6e-04)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",4e-04,"(4e-04,5e-04)"
"Perfect","Effect of screening, same treatment",4,"MRR",0.8,"(0.7935,0.9074)"
"Perfect","Effect of screening, same treatment",4,"ARR",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",4,"NNS",10000,"(9090.9091,22625)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",8e-04,"(8e-04,0.001)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",7e-04,"(6e-04,8e-04)"
"Perfect","Effect of screening, same treatment",5,"MRR",0.875,"(0.8182,0.9068)"
"Perfect","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",5,"NNS",10000,"(6562.5,14285.7143)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0011,"(0.0011,0.0013)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.001,"(9e-04,0.0011)"
"Perfect","Effect of screening, same treatment",6,"MRR",0.9091,"(0.8129,0.8961)"
"Perfect","Effect of screening, same treatment",6,"ARR",1e-04,"(2e-04,3e-04)"
"Perfect","Effect of screening, same treatment",6,"NNS",10000,"(4545.4545,9090.9091)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0015,"(0.0014,0.0018)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0013,"(0.0012,0.0015)"
"Perfect","Effect of screening, same treatment",7,"MRR",0.8667,"(0.8188,0.8836)"
"Perfect","Effect of screening, same treatment",7,"ARR",2e-04,"(2e-04,3e-04)"
"Perfect","Effect of screening, same treatment",7,"NNS",5000,"(3540.6404,5882.3529)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.002,"(0.0019,0.0023)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0016,"(0.0016,0.0019)"
"Perfect","Effect of screening, same treatment",8,"MRR",0.8,"(0.818,0.8779)"
"Perfect","Effect of screening, same treatment",8,"ARR",4e-04,"(3e-04,4e-04)"
"Perfect","Effect of screening, same treatment",8,"NNS",2500,"(2857.1429,4347.8261)"
