"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"Historical","Effect of screening, same treatment",8,"MRR",0.8929,"(0.8655,0.9175)"
"Historical","Effect of screening, same treatment",8,"ARR",3e-04,"(3e-04,5e-04)"
"Historical","Effect of screening, same treatment",8,"NNS",3333.3333,"(2631.5789,4659.0909)"
"Historical","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0035,"(0.0034,0.0039)"
"Historical","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0031,"(0.003,0.0034)"
"Historical","Effect of screening, same treatment",9,"MRR",0.8857,"(0.8691,0.9151)"
"Historical","Effect of screening, same treatment",9,"ARR",4e-04,"(4e-04,5e-04)"
"Historical","Effect of screening, same treatment",9,"NNS",2500,"(2173.913,3448.2759)"
"Historical","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0042,"(0.004,0.0046)"
"Historical","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0037,"(0.0036,0.0041)"
"Historical","Effect of screening, same treatment",10,"MRR",0.881,"(0.8706,0.9141)"
"Historical","Effect of screening, same treatment",10,"ARR",5e-04,"(4e-04,6e-04)"
"Historical","Effect of screening, same treatment",10,"NNS",2000,"(1818.1818,2901.2605)"
"Historical","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.005,"(0.0049,0.0055)"
"Historical","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0044,"(0.0043,0.0049)"
"Historical","Effect of screening, same treatment",11,"MRR",0.88,"(0.8754,0.9099)"
"Historical","Effect of screening, same treatment",11,"ARR",6e-04,"(5e-04,7e-04)"
"Historical","Effect of screening, same treatment",11,"NNS",1666.6667,"(1581.1012,2272.7273)"
"Historical","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0058,"(0.0057,0.0064)"
"Historical","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0052,"(0.005,0.0057)"
"Historical","Effect of screening, same treatment",12,"MRR",0.8966,"(0.8771,0.9094)"
"Historical","Effect of screening, same treatment",12,"ARR",6e-04,"(6e-04,8e-04)"
"Historical","Effect of screening, same treatment",12,"NNS",1666.6667,"(1388.8889,1905.8418)"
"Historical","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0067,"(0.0066,0.0073)"
"Historical","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.006,"(0.0058,0.0065)"
"Historical","Effect of screening, same treatment",13,"MRR",0.8955,"(0.8793,0.9046)"
"Historical","Effect of screening, same treatment",13,"ARR",7e-04,"(7e-04,9e-04)"
"Historical","Effect of screening, same treatment",13,"NNS",1428.5714,"(1219.5122,1587.3016)"
"Historical","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0077,"(0.0075,0.0083)"
"Historical","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0068,"(0.0066,0.0074)"
"Historical","Effect of screening, same treatment",14,"MRR",0.8831,"(0.8819,0.9066)"
"Historical","Effect of screening, same treatment",14,"ARR",9e-04,"(8e-04,0.001)"
"Historical","Effect of screening, same treatment",14,"NNS",1111.1111,"(1098.9011,1470.5882)"
"Historical","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0086,"(0.0084,0.0093)"
"Historical","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0077,"(0.0075,0.0082)"
"Historical","Effect of screening, same treatment",15,"MRR",0.8953,"(0.8827,0.9067)"
"Historical","Effect of screening, same treatment",15,"ARR",9e-04,"(9e-04,0.0011)"
"Historical","Effect of screening, same treatment",15,"NNS",1111.1111,"(970.8738,1274.3427)"
"Historical","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0096,"(0.0094,0.0103)"
"Historical","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0086,"(0.0084,0.0092)"
"Historical","Effect of screening, same treatment",16,"MRR",0.8958,"(0.8828,0.9064)"
"Historical","Effect of screening, same treatment",16,"ARR",0.001,"(0.001,0.0013)"
"Historical","Effect of screening, same treatment",16,"NNS",1000,"(877.193,1130.2988)"
"Historical","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0106,"(0.0104,0.0113)"
"Historical","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0095,"(0.0092,0.0101)"
"Historical","Effect of screening, same treatment",17,"MRR",0.8962,"(0.8845,0.9064)"
"Historical","Effect of screening, same treatment",17,"ARR",0.0011,"(0.0011,0.0014)"
"Historical","Effect of screening, same treatment",17,"NNS",909.0909,"(806.4516,1026.673)"
"Historical","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0117,"(0.0115,0.0125)"
"Historical","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0104,"(0.0102,0.0111)"
"Historical","Effect of screening, same treatment",18,"MRR",0.8889,"(0.8852,0.9067)"
"Historical","Effect of screening, same treatment",18,"ARR",0.0013,"(0.0012,0.0015)"
"Historical","Effect of screening, same treatment",18,"NNS",769.2308,"(740.7407,905.7585)"
"Historical","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0128,"(0.0125,0.0135)"
"Historical","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0114,"(0.0111,0.0121)"
"Historical","Effect of screening, same treatment",19,"MRR",0.8906,"(0.8853,0.9042)"
"Historical","Effect of screening, same treatment",19,"ARR",0.0014,"(0.0013,0.0016)"
"Historical","Effect of screening, same treatment",19,"NNS",714.2857,"(683.7667,826.4463)"
"Historical","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0139,"(0.0136,0.0147)"
"Historical","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0124,"(0.0121,0.0131)"
"Historical","Effect of screening, same treatment",20,"MRR",0.8921,"(0.8861,0.9043)"
"Historical","Effect of screening, same treatment",20,"ARR",0.0015,"(0.0014,0.0017)"
"Historical","Effect of screening, same treatment",20,"NNS",666.6667,"(632.9114,757.5758)"
"Historical","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.015,"(0.0148,0.0158)"
"Historical","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0134,"(0.0131,0.0141)"
"Historical","Effect of screening, same treatment",21,"MRR",0.8933,"(0.8861,0.9055)"
"Historical","Effect of screening, same treatment",21,"ARR",0.0016,"(0.0015,0.0018)"
"Historical","Effect of screening, same treatment",21,"NNS",625,"(584.7953,711.8794)"
"Historical","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0161,"(0.0158,0.0169)"
"Historical","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0144,"(0.0141,0.0151)"
"Historical","Effect of screening, same treatment",22,"MRR",0.8944,"(0.8868,0.9046)"
"Historical","Effect of screening, same treatment",22,"ARR",0.0017,"(0.0016,0.002)"
"Historical","Effect of screening, same treatment",22,"NNS",588.2353,"(543.4783,666.9185)"
"Historical","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0173,"(0.0169,0.0181)"
"Historical","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0154,"(0.0151,0.0162)"
"Historical","Effect of screening, same treatment",23,"MRR",0.8902,"(0.8887,0.905)"
"Historical","Effect of screening, same treatment",23,"ARR",0.0019,"(0.0017,0.0021)"
"Historical","Effect of screening, same treatment",23,"NNS",526.3158,"(517.467,617.498)"
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0184,"(0.0181,0.0192)"
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0164,"(0.0162,0.0173)"
"Historical","Effect of screening, same treatment",24,"MRR",0.8913,"(0.8897,0.9064)"
"Historical","Effect of screening, same treatment",24,"ARR",0.002,"(0.0019,0.0022)"
"Historical","Effect of screening, same treatment",24,"NNS",500,"(492.6108,576.4567)"
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0195,"(0.0192,0.0203)"
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0175,"(0.0172,0.0183)"
"Historical","Effect of screening, same treatment",25,"MRR",0.8974,"(0.8895,0.908)"
"Historical","Effect of screening, same treatment",25,"ARR",0.002,"(0.002,0.0023)"
"Historical","Effect of screening, same treatment",25,"NNS",500,"(464.578,551.0443)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"MRR",NA,"(0.75,1)"
"Contemp1999","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",2,"MRR",1,"(0.8222,1)"
"Contemp1999","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",2,"NNS",Inf,"(33333.3333,1e+05)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",3e-04,"(3e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(2e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",3,"MRR",1,"(0.8413,0.9677)"
"Contemp1999","Effect of screening, same treatment",3,"ARR",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",3,"NNS",Inf,"(19166.6667,1e+05)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",6e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",5e-04,"(4e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",4,"MRR",0.8333,"(0.8491,0.9429)"
"Contemp1999","Effect of screening, same treatment",4,"ARR",1e-04,"(1e-04,1e-04)"
"Contemp1999","Effect of screening, same treatment",4,"NNS",10000,"(11111.1111,33333.3333)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",9e-04,"(8e-04,0.0011)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",8e-04,"(7e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",5,"MRR",0.8889,"(0.8568,0.9435)"
"Contemp1999","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",5,"NNS",10000,"(7692.3077,20000)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0013,"(0.0012,0.0015)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.0011,"(0.001,0.0013)"
"Contemp1999","Effect of screening, same treatment",6,"MRR",0.8462,"(0.8622,0.9292)"
"Contemp1999","Effect of screening, same treatment",6,"ARR",2e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",6,"NNS",5000,"(5800.6536,11840.2778)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0017,"(0.0016,0.002)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0015,"(0.0014,0.0017)"
"Contemp1999","Effect of screening, same treatment",7,"MRR",0.8824,"(0.8658,0.9305)"
"Contemp1999","Effect of screening, same treatment",7,"ARR",2e-04,"(2e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",7,"NNS",5000,"(4545.4545,8333.3333)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0022,"(0.0021,0.0025)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0019,"(0.0018,0.0022)"
"Contemp1999","Effect of screening, same treatment",8,"MRR",0.8636,"(0.866,0.9247)"
"Contemp1999","Effect of screening, same treatment",8,"ARR",3e-04,"(2e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",8,"NNS",3333.3333,"(3448.2759,6666.6667)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0027,"(0.0026,0.0031)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0024,"(0.0023,0.0027)"
"Contemp1999","Effect of screening, same treatment",9,"MRR",0.8889,"(0.8647,0.9188)"
"Contemp1999","Effect of screening, same treatment",9,"ARR",3e-04,"(3e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",9,"NNS",3333.3333,"(2777.7778,5000)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0033,"(0.0031,0.0036)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0029,"(0.0028,0.0032)"
"Contemp1999","Effect of screening, same treatment",10,"MRR",0.8788,"(0.8689,0.9159)"
"Contemp1999","Effect of screening, same treatment",10,"ARR",4e-04,"(3e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",10,"NNS",2500,"(2325.5814,3846.1538)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0039,"(0.0038,0.0043)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0034,"(0.0033,0.0038)"
"Contemp1999","Effect of screening, same treatment",11,"MRR",0.8718,"(0.8716,0.914)"
"Contemp1999","Effect of screening, same treatment",11,"ARR",5e-04,"(4e-04,6e-04)"
"Contemp1999","Effect of screening, same treatment",11,"NNS",2000,"(1960.7843,3177.9234)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0046,"(0.0044,0.005)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0041,"(0.0039,0.0044)"
"Contemp1999","Effect of screening, same treatment",12,"MRR",0.8913,"(0.8737,0.9131)"
"Contemp1999","Effect of screening, same treatment",12,"ARR",5e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",12,"NNS",2000,"(1724.1379,2631.5789)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0053,"(0.0051,0.0058)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0047,"(0.0046,0.0052)"
"Contemp1999","Effect of screening, same treatment",13,"MRR",0.8868,"(0.8764,0.9083)"
"Contemp1999","Effect of screening, same treatment",13,"ARR",6e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",13,"NNS",1666.6667,"(1532.634,2199.2754)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0061,"(0.0058,0.0066)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0054,"(0.0052,0.0059)"
"Contemp1999","Effect of screening, same treatment",14,"MRR",0.8852,"(0.8802,0.9113)"
"Contemp1999","Effect of screening, same treatment",14,"ARR",7e-04,"(6e-04,8e-04)"
"Contemp1999","Effect of screening, same treatment",14,"NNS",1428.5714,"(1365.2351,1923.0769)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0068,"(0.0066,0.0075)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0061,"(0.0059,0.0066)"
"Contemp1999","Effect of screening, same treatment",15,"MRR",0.8971,"(0.8804,0.9111)"
"Contemp1999","Effect of screening, same treatment",15,"ARR",7e-04,"(7e-04,9e-04)"
"Contemp1999","Effect of screening, same treatment",15,"NNS",1428.5714,"(1204.8193,1668.519)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0077,"(0.0075,0.0083)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0068,"(0.0067,0.0074)"
"Contemp1999","Effect of screening, same treatment",16,"MRR",0.8831,"(0.8821,0.909)"
"Contemp1999","Effect of screening, same treatment",16,"ARR",9e-04,"(8e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",16,"NNS",1111.1111,"(1098.9011,1492.5373)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0085,"(0.0083,0.0091)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0076,"(0.0074,0.0082)"
"Contemp1999","Effect of screening, same treatment",17,"MRR",0.8941,"(0.8829,0.9075)"
"Contemp1999","Effect of screening, same treatment",17,"ARR",9e-04,"(9e-04,0.0011)"
"Contemp1999","Effect of screening, same treatment",17,"NNS",1111.1111,"(990.099,1308.9744)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0094,"(0.0092,0.01)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0084,"(0.0082,0.009)"
"Contemp1999","Effect of screening, same treatment",18,"MRR",0.8936,"(0.8848,0.9066)"
"Contemp1999","Effect of screening, same treatment",18,"ARR",0.001,"(0.001,0.0012)"
"Contemp1999","Effect of screening, same treatment",18,"NNS",1000,"(917.4312,1169.9726)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0103,"(0.0101,0.0111)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0092,"(0.009,0.0099)"
"Contemp1999","Effect of screening, same treatment",19,"MRR",0.8932,"(0.8863,0.9059)"
"Contemp1999","Effect of screening, same treatment",19,"ARR",0.0011,"(0.0011,0.0013)"
"Contemp1999","Effect of screening, same treatment",19,"NNS",909.0909,"(833.3333,1058.5106)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0113,"(0.011,0.012)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.01,"(0.0098,0.0107)"
"Contemp1999","Effect of screening, same treatment",20,"MRR",0.885,"(0.8863,0.9045)"
"Contemp1999","Effect of screening, same treatment",20,"ARR",0.0013,"(0.0012,0.0014)"
"Contemp1999","Effect of screening, same treatment",20,"NNS",769.2308,"(763.3588,930.469)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0122,"(0.012,0.013)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0109,"(0.0106,0.0116)"
"Contemp1999","Effect of screening, same treatment",21,"MRR",0.8934,"(0.8864,0.9042)"
"Contemp1999","Effect of screening, same treatment",21,"ARR",0.0013,"(0.0013,0.0015)"
"Contemp1999","Effect of screening, same treatment",21,"NNS",769.2308,"(713.0193,866.0045)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0132,"(0.0129,0.014)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0118,"(0.0115,0.0125)"
"Contemp1999","Effect of screening, same treatment",22,"MRR",0.8939,"(0.8867,0.9081)"
"Contemp1999","Effect of screening, same treatment",22,"ARR",0.0014,"(0.0014,0.0017)"
"Contemp1999","Effect of screening, same treatment",22,"NNS",714.2857,"(662.2517,816.9488)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0141,"(0.0139,0.0149)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0126,"(0.0123,0.0133)"
"Contemp1999","Effect of screening, same treatment",23,"MRR",0.8936,"(0.8864,0.9064)"
"Contemp1999","Effect of screening, same treatment",23,"ARR",0.0015,"(0.0015,0.0018)"
"Contemp1999","Effect of screening, same treatment",23,"NNS",666.6667,"(621.118,764.1196)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0151,"(0.0149,0.0159)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0135,"(0.0133,0.0142)"
"Contemp1999","Effect of screening, same treatment",24,"MRR",0.894,"(0.8875,0.9074)"
"Contemp1999","Effect of screening, same treatment",24,"ARR",0.0016,"(0.0015,0.0019)"
"Contemp1999","Effect of screening, same treatment",24,"NNS",625,"(584.7953,725.3151)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0161,"(0.0159,0.017)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0144,"(0.0142,0.0152)"
"Contemp1999","Effect of screening, same treatment",25,"MRR",0.8944,"(0.8882,0.9084)"
"Contemp1999","Effect of screening, same treatment",25,"ARR",0.0017,"(0.0016,0.002)"
"Contemp1999","Effect of screening, same treatment",25,"NNS",588.2353,"(554.7882,682.7183)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"MRR",NA,"(0.75,1)"
"Perfect","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"MRR",1,"(0.8,1)"
"Perfect","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",2,"NNS",Inf,"(50000,1e+05)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",3e-04,"(2e-04,4e-04)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",2e-04,"(2e-04,3e-04)"
"Perfect","Effect of screening, same treatment",3,"MRR",0.6667,"(0.8321,0.9637)"
"Perfect","Effect of screening, same treatment",3,"ARR",1e-04,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",3,"NNS",10000,"(20000,1e+05)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",5e-04,"(4e-04,6e-04)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",4e-04,"(4e-04,6e-04)"
"Perfect","Effect of screening, same treatment",4,"MRR",0.8,"(0.8474,0.9421)"
"Perfect","Effect of screening, same treatment",4,"ARR",1e-04,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",4,"NNS",10000,"(14285.7143,33333.3333)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",7e-04,"(7e-04,9e-04)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",6e-04,"(6e-04,8e-04)"
"Perfect","Effect of screening, same treatment",5,"MRR",0.8571,"(0.8517,0.9388)"
"Perfect","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",5,"NNS",10000,"(9090.9091,25000)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0011,"(0.001,0.0012)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",9e-04,"(9e-04,0.0011)"
"Perfect","Effect of screening, same treatment",6,"MRR",0.8182,"(0.8598,0.9335)"
"Perfect","Effect of screening, same treatment",6,"ARR",2e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",6,"NNS",5000,"(6666.6667,14285.7143)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0014,"(0.0013,0.0016)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0012,"(0.0012,0.0014)"
"Perfect","Effect of screening, same treatment",7,"MRR",0.8571,"(0.8594,0.922)"
"Perfect","Effect of screening, same treatment",7,"ARR",2e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",7,"NNS",5000,"(5000,9568.1818)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0018,"(0.0017,0.0021)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0016,"(0.0015,0.0019)"
"Perfect","Effect of screening, same treatment",8,"MRR",0.8889,"(0.86,0.9159)"
"Perfect","Effect of screening, same treatment",8,"ARR",2e-04,"(2e-04,3e-04)"
