"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0026,"(0.0023,0.003)",0.0026
"e3a3","Effect of screening, same treatment",10,"MRR",0.6842,"(0.6411,0.7309)",0.6838
"e3a3","Effect of screening, same treatment",10,"ARR",0.0012,"(0.001,0.0014)",0.0012
"e3a3","Effect of screening, same treatment",10,"NNS",833.3333,"(714.2857,990.099)",832.3263
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0189,"(0.0181,0.0198)",0.0189
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0136,"(0.0128,0.0142)",0.0136
"e3a3","Effect of screening, same treatment",25,"MRR",0.7196,"(0.6988,0.74)",0.7197
"e3a3","Effect of screening, same treatment",25,"ARR",0.0053,"(0.0048,0.0058)",0.0053
"e3a3","Effect of screening, same treatment",25,"NNS",188.6792,"(173.8984,206.9109)",189.3587
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0046,"(0.0042,0.005)",0.0046
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.003,"(0.0027,0.0033)",0.003
"e3a4","Effect of screening, same treatment",10,"MRR",0.6522,"(0.6058,0.7008)",0.6528
"e3a4","Effect of screening, same treatment",10,"ARR",0.0016,"(0.0013,0.0018)",0.0016
"e3a4","Effect of screening, same treatment",10,"NNS",625,"(549.1469,746.5887)",634.0589
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0212,"(0.0204,0.0222)",0.0212
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0148,"(0.014,0.0154)",0.0148
"e3a4","Effect of screening, same treatment",25,"MRR",0.6981,"(0.6737,0.7154)",0.6959
"e3a4","Effect of screening, same treatment",25,"ARR",0.0064,"(0.0059,0.007)",0.0065
"e3a4","Effect of screening, same treatment",25,"NNS",156.25,"(142.9542,168.0818)",155.2709
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0021,"(0.0018,0.0024)",0.0021
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.002,"(0.0017,0.0022)",0.002
"e4a1","Effect of screening, same treatment",10,"MRR",0.9524,"(0.8979,0.9626)",0.9306
"e4a1","Effect of screening, same treatment",10,"ARR",1e-04,"(1e-04,2e-04)",1e-04
"e4a1","Effect of screening, same treatment",10,"NNS",10000,"(4361.9048,12500)",7356.7142
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0121,"(0.0115,0.0127)",0.0121
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0114,"(0.0107,0.0118)",0.0114
"e4a1","Effect of screening, same treatment",25,"MRR",0.9421,"(0.9253,0.9489)",0.9389
"e4a1","Effect of screening, same treatment",25,"ARR",7e-04,"(6e-04,9e-04)",7e-04
"e4a1","Effect of screening, same treatment",25,"NNS",1428.5714,"(1086.9565,1626.7848)",1365.8548
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0032,"(0.0029,0.0035)",0.0032
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0025,"(0.0022,0.0028)",0.0025
"e4a2","Effect of screening, same treatment",10,"MRR",0.7812,"(0.7526,0.836)",0.792
"e4a2","Effect of screening, same treatment",10,"ARR",7e-04,"(5e-04,8e-04)",7e-04
"e4a2","Effect of screening, same treatment",10,"NNS",1428.5714,"(1265.2244,1981.3725)",1538.2406
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0168,"(0.0161,0.0175)",0.0168
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0137,"(0.013,0.0144)",0.0137
"e4a2","Effect of screening, same treatment",25,"MRR",0.8155,"(0.8006,0.8332)",0.8171
"e4a2","Effect of screening, same treatment",25,"ARR",0.0031,"(0.0028,0.0034)",0.0031
"e4a2","Effect of screening, same treatment",25,"NNS",322.5806,"(291.9501,360.4683)",326.3582
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.004,"(0.0036,0.0044)",0.004
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0029,"(0.0026,0.0033)",0.0029
"e4a3","Effect of screening, same treatment",10,"MRR",0.725,"(0.6898,0.7683)",0.7277
"e4a3","Effect of screening, same treatment",10,"ARR",0.0011,"(9e-04,0.0013)",0.0011
"e4a3","Effect of screening, same treatment",10,"NNS",909.0909,"(774.9399,1098.9011)",915.7606
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0201,"(0.0193,0.0209)",0.0201
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0154,"(0.0146,0.016)",0.0154
"e4a3","Effect of screening, same treatment",25,"MRR",0.7662,"(0.7463,0.7824)",0.7659
"e4a3","Effect of screening, same treatment",25,"ARR",0.0047,"(0.0043,0.0052)",0.0047
"e4a3","Effect of screening, same treatment",25,"NNS",212.766,"(194.1748,232.8427)",213.4108
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0048,"(0.0044,0.0052)",0.0048
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0033,"(0.003,0.0036)",0.0033
"e4a4","Effect of screening, same treatment",10,"MRR",0.6875,"(0.6532,0.7382)",0.6913
"e4a4","Effect of screening, same treatment",10,"ARR",0.0015,"(0.0012,0.0017)",0.0015
"e4a4","Effect of screening, same treatment",10,"NNS",666.6667,"(588.2353,830.062)",681.4501
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0224,"(0.0216,0.0233)",0.0224
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0165,"(0.0157,0.0173)",0.0165
"e4a4","Effect of screening, same treatment",25,"MRR",0.7366,"(0.7179,0.7586)",0.7385
"e4a4","Effect of screening, same treatment",25,"ARR",0.0059,"(0.0053,0.0064)",0.0059
"e4a4","Effect of screening, same treatment",25,"NNS",169.4915,"(155.7515,187.3244)",171.0811
"e1a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0025,"(0.0022,0.0028)",0.0025
"e1a2","Effect of treatment, without screening",10,"MRR",1.6667,"(1.5641,1.9014)",1.7109
"e1a2","Effect of treatment, without screening",10,"ARR",-0.001,"(-0.0012,-9e-04)",-0.001
"e1a2","Effect of treatment, without screening",10,"NNS",-1000,"(-1169.9726,-829.7176)",-979.3175
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.013,"(0.0122,0.0137)",0.013
"e1a2","Effect of treatment, without screening",25,"MRR",1.5663,"(1.5043,1.6186)",1.5622
"e1a2","Effect of treatment, without screening",25,"ARR",-0.0047,"(-0.0051,-0.0043)",-0.0047
"e1a2","Effect of treatment, without screening",25,"NNS",-212.766,"(-230.6941,-195.6763)",-214.5166
"e1a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.001,"(8e-04,0.0012)",0.001
"e1a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0015,"(0.0013,0.0017)",0.0015
"e1a2","Effect of treatment, with screening",10,"MRR",1.5,"(1.3989,1.738)",1.5438
"e1a2","Effect of treatment, with screening",10,"ARR",-5e-04,"(-6e-04,-4e-04)",-5e-04
"e1a2","Effect of treatment, with screening",10,"NNS",-2000,"(-2504.6904,-1549.8798)",-1959.4787
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0056,"(0.0051,0.0061)",0.0056
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.008,"(0.0074,0.0085)",0.008
"e1a2","Effect of treatment, with screening",25,"MRR",1.4286,"(1.3573,1.4667)",1.4157
"e1a2","Effect of treatment, with screening",25,"ARR",-0.0024,"(-0.0026,-0.0021)",-0.0023
"e1a2","Effect of treatment, with screening",25,"NNS",-416.6667,"(-475.1185,-380.0269)",-429.2964
"e1a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0034,"(0.003,0.0037)",0.0034
"e1a3","Effect of treatment, without screening",10,"MRR",2.2667,"(2.0502,2.6274)",2.3161
"e1a3","Effect of treatment, without screening",10,"ARR",-0.0019,"(-0.0021,-0.0016)",-0.0019
"e1a3","Effect of treatment, without screening",10,"NNS",-526.3158,"(-617.498,-470.5355)",-527.5096
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.0155,0.017)",0.0162
"e1a3","Effect of treatment, without screening",25,"MRR",1.9518,"(1.871,2.0422)",1.9532
"e1a3","Effect of treatment, without screening",25,"ARR",-0.0079,"(-0.0084,-0.0074)",-0.0079
"e1a3","Effect of treatment, without screening",25,"NNS",-126.5823,"(-134.2374,-119.0407)",-126.4222
"e1a3","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.001,"(8e-04,0.0012)",0.001
"e1a3","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0019,"(0.0017,0.0022)",0.0019
"e1a3","Effect of treatment, with screening",10,"MRR",1.9,"(1.7736,2.3172)",1.9986
"e1a3","Effect of treatment, with screening",10,"ARR",-9e-04,"(-0.0011,-8e-04)",-0.001
"e1a3","Effect of treatment, with screening",10,"NNS",-1111.1111,"(-1290.7925,-888.7089)",-1061.1389
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0056,"(0.0051,0.0061)",0.0056
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0096,"(0.009,0.0102)",0.0096
"e1a3","Effect of treatment, with screening",25,"MRR",1.7143,"(1.6189,1.8085)",1.7049
"e1a3","Effect of treatment, with screening",25,"ARR",-0.004,"(-0.0044,-0.0036)",-0.004
"e1a3","Effect of treatment, with screening",25,"NNS",-250,"(-277.5533,-229.8598)",-252.8691
"e1a4","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a4","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0041,"(0.0038,0.0045)",0.0041
"e1a4","Effect of treatment, without screening",10,"MRR",2.7333,"(2.4738,3.279)",2.8292
"e1a4","Effect of treatment, without screening",10,"ARR",-0.0026,"(-0.0029,-0.0024)",-0.0026
"e1a4","Effect of treatment, without screening",10,"NNS",-384.6154,"(-418.41,-342.974)",-378.9041
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0186,"(0.0178,0.0195)",0.0186
"e1a4","Effect of treatment, without screening",25,"MRR",2.241,"(2.1365,2.3418)",2.2346
"e1a4","Effect of treatment, without screening",25,"ARR",-0.0103,"(-0.0109,-0.0097)",-0.0103
"e1a4","Effect of treatment, without screening",25,"NNS",-97.0874,"(-102.9597,-92.1466)",-97.5868
"e1a4","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.001,"(8e-04,0.0012)",0.001
"e1a4","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0023,"(0.002,0.0025)",0.0023
"e1a4","Effect of treatment, with screening",10,"MRR",2.3,"(2.0995,2.851)",2.3825
"e1a4","Effect of treatment, with screening",10,"ARR",-0.0013,"(-0.0015,-0.0011)",-0.0013
"e1a4","Effect of treatment, with screening",10,"NNS",-769.2308,"(-909.0909,-657.7068)",-763.7316
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0056,"(0.0051,0.0061)",0.0056
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0108,"(0.0101,0.0114)",0.0108
"e1a4","Effect of treatment, with screening",25,"MRR",1.9286,"(1.8217,2.0293)",1.9142
"e1a4","Effect of treatment, with screening",25,"ARR",-0.0052,"(-0.0056,-0.0047)",-0.0051
"e1a4","Effect of treatment, with screening",25,"NNS",-192.3077,"(-210.8095,-178.5418)",-194.8447
"e2a1","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e2a1","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0017,"(0.0014,0.002)",0.0017
"e2a1","Effect of treatment, without screening",10,"MRR",1.1333,"(1.1092,1.2168)",1.1615
"e2a1","Effect of treatment, without screening",10,"ARR",-2e-04,"(-3e-04,-2e-04)",-2e-04
"e2a1","Effect of treatment, without screening",10,"NNS",-5000,"(-6250,-3125)",-4417.0542
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0097,"(0.009,0.0102)",0.0097
"e2a1","Effect of treatment, without screening",25,"MRR",1.1687,"(1.1428,1.1964)",1.165
"e2a1","Effect of treatment, without screening",25,"ARR",-0.0014,"(-0.0016,-0.0012)",-0.0014
"e2a1","Effect of treatment, without screening",25,"NNS",-714.2857,"(-819.6721,-628.7579)",-733.971
"e2a1","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.001,"(8e-04,0.0012)",0.001
"e2a1","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0013,"(0.0011,0.0015)",0.0013
"e2a1","Effect of treatment, with screening",10,"MRR",1.3,"(1.2571,1.5083)",1.3697
"e2a1","Effect of treatment, with screening",10,"ARR",-3e-04,"(-5e-04,-2e-04)",-4e-04
"e2a1","Effect of treatment, with screening",10,"NNS",-3333.3333,"(-4014.4231,-2060.6383)",-2910.1013
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0056,"(0.0051,0.0061)",0.0056
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0077,"(0.0071,0.0081)",0.0077
"e2a1","Effect of treatment, with screening",25,"MRR",1.375,"(1.314,1.4301)",1.3678
"e2a1","Effect of treatment, with screening",25,"ARR",-0.0021,"(-0.0023,-0.0018)",-0.0021
"e2a1","Effect of treatment, with screening",25,"NNS",-476.1905,"(-546.4481,-432.8148)",-485.6382
"e2a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e2a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0027,"(0.0025,0.0031)",0.0027
"e2a2","Effect of treatment, without screening",10,"MRR",1.8,"(1.6903,2.0785)",1.8725
"e2a2","Effect of treatment, without screening",10,"ARR",-0.0012,"(-0.0015,-0.0011)",-0.0013
"e2a2","Effect of treatment, without screening",10,"NNS",-833.3333,"(-939.2083,-684.5908)",-796.1656
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0144,"(0.0136,0.0151)",0.0144
"e2a2","Effect of treatment, without screening",25,"MRR",1.7349,"(1.6534,1.8044)",1.7272
"e2a2","Effect of treatment, without screening",25,"ARR",-0.0061,"(-0.0066,-0.0056)",-0.006
"e2a2","Effect of treatment, without screening",25,"NNS",-163.9344,"(-177.4703,-151.44)",-165.8086
"e2a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.001,"(8e-04,0.0012)",0.001
"e2a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0018,"(0.0016,0.0021)",0.0018
"e2a2","Effect of treatment, with screening",10,"MRR",1.8,"(1.6722,2.1773)",1.9135
"e2a2","Effect of treatment, with screening",10,"ARR",-8e-04,"(-0.0011,-7e-04)",-9e-04
"e2a2","Effect of treatment, with screening",10,"NNS",-1250,"(-1390.1216,-943.3962)",-1157.6872
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0056,"(0.0051,0.0061)",0.0056
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.01,"(0.0094,0.0107)",0.01
"e2a2","Effect of treatment, with screening",25,"MRR",1.7857,"(1.6751,1.8825)",1.7835
"e2a2","Effect of treatment, with screening",25,"ARR",-0.0044,"(-0.0048,-0.004)",-0.0044
"e2a2","Effect of treatment, with screening",25,"NNS",-227.2727,"(-250.5829,-206.3879)",-227.5119
"e2a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e2a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0036,"(0.0032,0.0039)",0.0036
"e2a3","Effect of treatment, without screening",10,"MRR",2.4,"(2.1623,2.804)",2.4776
"e2a3","Effect of treatment, without screening",10,"ARR",-0.0021,"(-0.0024,-0.0018)",-0.0021
