"Trial","Effect","Follow-Up Year","Measure","Estimate","UI","Estimate_Orig"
"e2a2","Effect of screening, same treatment",25,"ARR",0.0022,"(0.0019,0.0025)",0.0022
"e2a2","Effect of screening, same treatment",25,"NNS",454.5455,"(397.5764,520.8333)",464.5425
"e2a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0032,0.0039)",0.0036
"e2a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0029,"(0.0026,0.0033)",0.0029
"e2a3","Effect of screening, same treatment",10,"MRR",0.8056,"(0.7787,0.86)",0.8163
"e2a3","Effect of screening, same treatment",10,"ARR",7e-04,"(5e-04,8e-04)",7e-04
"e2a3","Effect of screening, same treatment",10,"NNS",1428.5714,"(1234.5679,2000)",1534.4772
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0176,"(0.0168,0.0184)",0.0176
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0146,"(0.014,0.0153)",0.0146
"e2a3","Effect of screening, same treatment",25,"MRR",0.8295,"(0.8147,0.8459)",0.8316
"e2a3","Effect of screening, same treatment",25,"ARR",0.003,"(0.0027,0.0033)",0.003
"e2a3","Effect of screening, same treatment",25,"NNS",333.3333,"(300.1632,371.906)",338.4843
"e2a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0043,"(0.004,0.0047)",0.0043
"e2a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0035,"(0.0032,0.0038)",0.0035
"e2a4","Effect of screening, same treatment",10,"MRR",0.814,"(0.7714,0.8405)",0.8042
"e2a4","Effect of screening, same treatment",10,"ARR",8e-04,"(7e-04,0.001)",9e-04
"e2a4","Effect of screening, same treatment",10,"NNS",1250,"(975.395,1471.9879)",1190.3201
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0199,"(0.0192,0.0209)",0.0199
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0164,"(0.0157,0.0173)",0.0164
"e2a4","Effect of screening, same treatment",25,"MRR",0.8241,"(0.8042,0.8383)",0.822
"e2a4","Effect of screening, same treatment",25,"ARR",0.0035,"(0.0032,0.0039)",0.0036
"e2a4","Effect of screening, same treatment",25,"NNS",285.7143,"(254.0849,313.0143)",282.6025
"e3a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0019,"(0.0016,0.0022)",0.0019
"e3a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0018,"(0.0015,0.002)",0.0018
"e3a1","Effect of screening, same treatment",10,"MRR",0.9474,"(0.8943,0.9636)",0.9321
"e3a1","Effect of screening, same treatment",10,"ARR",1e-04,"(1e-04,2e-04)",1e-04
"e3a1","Effect of screening, same treatment",10,"NNS",10000,"(4761.9048,14285.7143)",8450.1639
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.011,"(0.0103,0.0115)",0.011
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0103,"(0.0097,0.0108)",0.0103
"e3a1","Effect of screening, same treatment",25,"MRR",0.9364,"(0.925,0.9509)",0.9396
"e3a1","Effect of screening, same treatment",25,"ARR",7e-04,"(5e-04,8e-04)",7e-04
"e3a1","Effect of screening, same treatment",25,"NNS",1428.5714,"(1189.9362,1851.8519)",1531.9078
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.003,"(0.0026,0.0033)",0.003
"e3a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0026,"(0.0023,0.0029)",0.0026
"e3a2","Effect of screening, same treatment",10,"MRR",0.8667,"(0.8333,0.9195)",0.87
"e3a2","Effect of screening, same treatment",10,"ARR",4e-04,"(2e-04,5e-04)",4e-04
"e3a2","Effect of screening, same treatment",10,"NNS",2500,"(1979.4118,4261.7754)",2694.0586
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0156,"(0.0149,0.0164)",0.0156
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0138,"(0.0131,0.0145)",0.0138
"e3a2","Effect of screening, same treatment",25,"MRR",0.8846,"(0.8666,0.8971)",0.8827
"e3a2","Effect of screening, same treatment",25,"ARR",0.0018,"(0.0016,0.0021)",0.0018
"e3a2","Effect of screening, same treatment",25,"NNS",555.5556,"(468.126,629.1535)",548.6754
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0038,"(0.0034,0.0042)",0.0038
"e3a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0032,"(0.0029,0.0036)",0.0032
"e3a3","Effect of screening, same treatment",10,"MRR",0.8421,"(0.8089,0.8802)",0.8424
"e3a3","Effect of screening, same treatment",10,"ARR",6e-04,"(5e-04,8e-04)",6e-04
"e3a3","Effect of screening, same treatment",10,"NNS",1666.6667,"(1332.6814,2199.2754)",1686.9521
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0189,"(0.0181,0.0198)",0.0189
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0162,"(0.0156,0.017)",0.0162
"e3a3","Effect of screening, same treatment",25,"MRR",0.8571,"(0.8461,0.8753)",0.8604
"e3a3","Effect of screening, same treatment",25,"ARR",0.0027,"(0.0024,0.003)",0.0026
"e3a3","Effect of screening, same treatment",25,"NNS",370.3704,"(338.3818,425.5319)",381.1265
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0046,"(0.0042,0.005)",0.0046
"e3a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0038,"(0.0034,0.0041)",0.0038
"e3a4","Effect of screening, same treatment",10,"MRR",0.8261,"(0.7908,0.8621)",0.8267
"e3a4","Effect of screening, same treatment",10,"ARR",8e-04,"(6e-04,0.001)",8e-04
"e3a4","Effect of screening, same treatment",10,"NNS",1250,"(1025.405,1653.6885)",1280.7948
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0212,"(0.0204,0.0222)",0.0212
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.018,"(0.0173,0.0189)",0.018
"e3a4","Effect of screening, same treatment",25,"MRR",0.8491,"(0.8333,0.8628)",0.8483
"e3a4","Effect of screening, same treatment",25,"ARR",0.0032,"(0.0029,0.0036)",0.0032
"e3a4","Effect of screening, same treatment",25,"NNS",312.5,"(277.3738,345.5219)",311.7106
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0021,"(0.0018,0.0024)",0.0021
"e4a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0021,"(0.0018,0.0023)",0.0021
"e4a1","Effect of screening, same treatment",10,"MRR",1,"(0.9355,0.9904)",0.965
"e4a1","Effect of screening, same treatment",10,"ARR",0,"(0,1e-04)",1e-04
"e4a1","Effect of screening, same treatment",10,"NNS",Inf,"(7403.8462,50000)",16461.6855
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0121,"(0.0115,0.0127)",0.0121
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0118,"(0.0111,0.0123)",0.0118
"e4a1","Effect of screening, same treatment",25,"MRR",0.9752,"(0.9591,0.9778)",0.97
"e4a1","Effect of screening, same treatment",25,"ARR",3e-04,"(3e-04,5e-04)",4e-04
"e4a1","Effect of screening, same treatment",25,"NNS",3333.3333,"(2000,3846.1538)",2825.2629
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0032,"(0.0029,0.0035)",0.0032
"e4a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0028,"(0.0025,0.0032)",0.0028
"e4a2","Effect of screening, same treatment",10,"MRR",0.875,"(0.8641,0.9332)",0.8965
"e4a2","Effect of screening, same treatment",10,"ARR",4e-04,"(2e-04,4e-04)",3e-04
"e4a2","Effect of screening, same treatment",10,"NNS",2500,"(2297.619,4886.9048)",3151.2439
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0168,"(0.0161,0.0175)",0.0168
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0153,"(0.0145,0.0159)",0.0153
"e4a2","Effect of screening, same treatment",25,"MRR",0.9107,"(0.8947,0.9221)",0.9087
"e4a2","Effect of screening, same treatment",25,"ARR",0.0015,"(0.0013,0.0018)",0.0015
"e4a2","Effect of screening, same treatment",25,"NNS",666.6667,"(552.18,784.4796)",656.0673
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.004,"(0.0036,0.0044)",0.004
"e4a3","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0035,"(0.0031,0.0038)",0.0035
"e4a3","Effect of screening, same treatment",10,"MRR",0.875,"(0.8314,0.8967)",0.8646
"e4a3","Effect of screening, same treatment",10,"ARR",5e-04,"(4e-04,7e-04)",5e-04
"e4a3","Effect of screening, same treatment",10,"NNS",2000,"(1449.2754,2380.9524)",1859.1879
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0201,"(0.0193,0.0209)",0.0201
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0177,"(0.0171,0.0184)",0.0177
"e4a3","Effect of screening, same treatment",25,"MRR",0.8806,"(0.8696,0.8957)",0.8835
"e4a3","Effect of screening, same treatment",25,"ARR",0.0024,"(0.0021,0.0026)",0.0023
"e4a3","Effect of screening, same treatment",25,"NNS",416.6667,"(377.9768,485.7183)",429.9816
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0048,"(0.0044,0.0052)",0.0048
"e4a4","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0041,"(0.0037,0.0044)",0.0041
"e4a4","Effect of screening, same treatment",10,"MRR",0.8542,"(0.8158,0.8794)",0.8462
"e4a4","Effect of screening, same treatment",10,"ARR",7e-04,"(6e-04,9e-04)",7e-04
"e4a4","Effect of screening, same treatment",10,"NNS",1428.5714,"(1111.1111,1754.386)",1377.3386
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0224,"(0.0216,0.0233)",0.0224
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0195,"(0.0188,0.0203)",0.0195
"e4a4","Effect of screening, same treatment",25,"MRR",0.8705,"(0.8577,0.8831)",0.8696
"e4a4","Effect of screening, same treatment",25,"ARR",0.0029,"(0.0026,0.0032)",0.0029
"e4a4","Effect of screening, same treatment",25,"NNS",344.8276,"(308.1434,385.395)",343.6152
"e1a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0025,"(0.0022,0.0028)",0.0025
"e1a2","Effect of treatment, without screening",10,"MRR",1.6667,"(1.5641,1.9014)",1.7109
"e1a2","Effect of treatment, without screening",10,"ARR",-0.001,"(-0.0012,-9e-04)",-0.001
"e1a2","Effect of treatment, without screening",10,"NNS",-1000,"(-1169.9726,-829.7176)",-979.3175
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.013,"(0.0122,0.0137)",0.013
"e1a2","Effect of treatment, without screening",25,"MRR",1.5663,"(1.5043,1.6186)",1.5622
"e1a2","Effect of treatment, without screening",25,"ARR",-0.0047,"(-0.0051,-0.0043)",-0.0047
"e1a2","Effect of treatment, without screening",25,"NNS",-212.766,"(-230.6941,-195.6763)",-214.5166
"e1a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0012,"(0.001,0.0015)",0.0012
"e1a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.002,"(0.0017,0.0022)",0.002
"e1a2","Effect of treatment, with screening",10,"MRR",1.6667,"(1.4928,1.8458)",1.6479
"e1a2","Effect of treatment, with screening",10,"ARR",-8e-04,"(-9e-04,-6e-04)",-8e-04
"e1a2","Effect of treatment, with screening",10,"NNS",-1250,"(-1612.9032,-1092.6302)",-1302.1492
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.007,"(0.0064,0.0075)",0.007
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0105,"(0.0099,0.0111)",0.0105
"e1a2","Effect of treatment, with screening",25,"MRR",1.5,"(1.4436,1.5621)",1.5023
"e1a2","Effect of treatment, with screening",25,"ARR",-0.0035,"(-0.0039,-0.0032)",-0.0035
"e1a2","Effect of treatment, with screening",25,"NNS",-285.7143,"(-308.642,-258.7159)",-286.4725
"e1a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0034,"(0.003,0.0037)",0.0034
"e1a3","Effect of treatment, without screening",10,"MRR",2.2667,"(2.0502,2.6274)",2.3161
"e1a3","Effect of treatment, without screening",10,"ARR",-0.0019,"(-0.0021,-0.0016)",-0.0019
"e1a3","Effect of treatment, without screening",10,"NNS",-526.3158,"(-617.498,-470.5355)",-527.5096
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.0155,0.017)",0.0162
"e1a3","Effect of treatment, without screening",25,"MRR",1.9518,"(1.871,2.0422)",1.9532
"e1a3","Effect of treatment, without screening",25,"ARR",-0.0079,"(-0.0084,-0.0074)",-0.0079
"e1a3","Effect of treatment, without screening",25,"NNS",-126.5823,"(-134.2374,-119.0407)",-126.4222
"e1a3","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0012,"(0.001,0.0015)",0.0012
"e1a3","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0026,"(0.0023,0.0029)",0.0026
"e1a3","Effect of treatment, with screening",10,"MRR",2.1667,"(1.9239,2.5476)",2.1963
"e1a3","Effect of treatment, with screening",10,"ARR",-0.0014,"(-0.0016,-0.0012)",-0.0014
"e1a3","Effect of treatment, with screening",10,"NNS",-714.2857,"(-839.5863,-611.533)",-703.0134
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.007,"(0.0064,0.0075)",0.007
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0129,"(0.0123,0.0136)",0.0129
"e1a3","Effect of treatment, with screening",25,"MRR",1.8429,"(1.7706,1.9548)",1.8536
"e1a3","Effect of treatment, with screening",25,"ARR",-0.0059,"(-0.0064,-0.0055)",-0.0059
"e1a3","Effect of treatment, with screening",25,"NNS",-169.4915,"(-180.713,-156.9628)",-168.4237
"e1a4","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e1a4","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0041,"(0.0038,0.0045)",0.0041
"e1a4","Effect of treatment, without screening",10,"MRR",2.7333,"(2.4738,3.279)",2.8292
"e1a4","Effect of treatment, without screening",10,"ARR",-0.0026,"(-0.0029,-0.0024)",-0.0026
"e1a4","Effect of treatment, without screening",10,"NNS",-384.6154,"(-418.41,-342.974)",-378.9041
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0186,"(0.0178,0.0195)",0.0186
"e1a4","Effect of treatment, without screening",25,"MRR",2.241,"(2.1365,2.3418)",2.2346
"e1a4","Effect of treatment, without screening",25,"ARR",-0.0103,"(-0.0109,-0.0097)",-0.0103
"e1a4","Effect of treatment, without screening",25,"NNS",-97.0874,"(-102.9597,-92.1466)",-97.5868
"e1a4","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0012,"(0.001,0.0015)",0.0012
"e1a4","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0032,"(0.0029,0.0035)",0.0032
"e1a4","Effect of treatment, with screening",10,"MRR",2.6667,"(2.353,3.16)",2.6585
"e1a4","Effect of treatment, with screening",10,"ARR",-0.002,"(-0.0023,-0.0018)",-0.002
"e1a4","Effect of treatment, with screening",10,"NNS",-500,"(-571.4286,-439.4346)",-505.8562
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.007,"(0.0064,0.0075)",0.007
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0147,"(0.0141,0.0155)",0.0147
"e1a4","Effect of treatment, with screening",25,"MRR",2.1,"(2.0061,2.2252)",2.1052
"e1a4","Effect of treatment, with screening",25,"ARR",-0.0077,"(-0.0082,-0.0072)",-0.0077
"e1a4","Effect of treatment, with screening",25,"NNS",-129.8701,"(-138.3328,-121.4508)",-130.0206
"e2a1","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e2a1","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0017,"(0.0014,0.002)",0.0017
"e2a1","Effect of treatment, without screening",10,"MRR",1.1333,"(1.1092,1.2168)",1.1615
"e2a1","Effect of treatment, without screening",10,"ARR",-2e-04,"(-3e-04,-2e-04)",-2e-04
"e2a1","Effect of treatment, without screening",10,"NNS",-5000,"(-6250,-3125)",-4417.0542
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0097,"(0.009,0.0102)",0.0097
"e2a1","Effect of treatment, without screening",25,"MRR",1.1687,"(1.1428,1.1964)",1.165
"e2a1","Effect of treatment, without screening",25,"ARR",-0.0014,"(-0.0016,-0.0012)",-0.0014
"e2a1","Effect of treatment, without screening",25,"NNS",-714.2857,"(-819.6721,-628.7579)",-733.971
"e2a1","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0012,"(0.001,0.0015)",0.0012
"e2a1","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0015,"(0.0013,0.0018)",0.0015
"e2a1","Effect of treatment, with screening",10,"MRR",1.25,"(1.166,1.3241)",1.2466
"e2a1","Effect of treatment, with screening",10,"ARR",-3e-04,"(-4e-04,-2e-04)",-3e-04
"e2a1","Effect of treatment, with screening",10,"NNS",-3333.3333,"(-5000,-2467.9878)",-3479.6021
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.007,"(0.0064,0.0075)",0.007
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0087,"(0.0081,0.0092)",0.0087
"e2a1","Effect of treatment, with screening",25,"MRR",1.2429,"(1.206,1.2832)",1.2467
"e2a1","Effect of treatment, with screening",25,"ARR",-0.0017,"(-0.002,-0.0015)",-0.0017
"e2a1","Effect of treatment, with screening",25,"NNS",-588.2353,"(-674.1586,-512.8205)",-584.8737
"e2a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e2a2","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0027,"(0.0025,0.0031)",0.0027
"e2a2","Effect of treatment, without screening",10,"MRR",1.8,"(1.6903,2.0785)",1.8725
"e2a2","Effect of treatment, without screening",10,"ARR",-0.0012,"(-0.0015,-0.0011)",-0.0013
"e2a2","Effect of treatment, without screening",10,"NNS",-833.3333,"(-939.2083,-684.5908)",-796.1656
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0077,0.0088)",0.0083
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0144,"(0.0136,0.0151)",0.0144
"e2a2","Effect of treatment, without screening",25,"MRR",1.7349,"(1.6534,1.8044)",1.7272
"e2a2","Effect of treatment, without screening",25,"ARR",-0.0061,"(-0.0066,-0.0056)",-0.006
"e2a2","Effect of treatment, without screening",25,"NNS",-163.9344,"(-177.4703,-151.44)",-165.8086
"e2a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 0",0.0012,"(0.001,0.0015)",0.0012
"e2a2","Effect of treatment, with screening",10,"Cumulative Incidence, Group 1",0.0023,"(0.002,0.0026)",0.0023
"e2a2","Effect of treatment, with screening",10,"MRR",1.9167,"(1.6708,2.1597)",1.8945
"e2a2","Effect of treatment, with screening",10,"ARR",-0.0011,"(-0.0013,-9e-04)",-0.0011
"e2a2","Effect of treatment, with screening",10,"NNS",-909.0909,"(-1136.3636,-781.25)",-939.9674
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.007,"(0.0064,0.0075)",0.007
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0122,"(0.0115,0.0128)",0.0122
"e2a2","Effect of treatment, with screening",25,"MRR",1.7429,"(1.6585,1.8354)",1.749
"e2a2","Effect of treatment, with screening",25,"ARR",-0.0052,"(-0.0057,-0.0048)",-0.0052
"e2a2","Effect of treatment, with screening",25,"NNS",-192.3077,"(-208.1763,-176.6634)",-192.0261
"e2a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 0",0.0015,"(0.0012,0.0017)",0.0015
"e2a3","Effect of treatment, without screening",10,"Cumulative Incidence, Group 1",0.0036,"(0.0032,0.0039)",0.0036
"e2a3","Effect of treatment, without screening",10,"MRR",2.4,"(2.1623,2.804)",2.4776
"e2a3","Effect of treatment, without screening",10,"ARR",-0.0021,"(-0.0024,-0.0018)",-0.0021
