"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"Historical","Effect of screening, same treatment",5,"NNS",10000,"(6666.6667,18416.6667)"
"Historical","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0018,"(0.0018,0.0021)"
"Historical","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.0017,"(0.0016,0.0019)"
"Historical","Effect of screening, same treatment",6,"MRR",0.9444,"(0.8916,0.9559)"
"Historical","Effect of screening, same treatment",6,"ARR",1e-04,"(1e-04,2e-04)"
"Historical","Effect of screening, same treatment",6,"NNS",10000,"(5000,12500)"
"Historical","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0024,"(0.0023,0.0028)"
"Historical","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0022,"(0.0021,0.0026)"
"Historical","Effect of screening, same treatment",7,"MRR",0.9167,"(0.8934,0.9474)"
"Historical","Effect of screening, same treatment",7,"ARR",2e-04,"(2e-04,3e-04)"
"Historical","Effect of screening, same treatment",7,"NNS",5000,"(3846.1538,8333.3333)"
"Historical","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0031,"(0.003,0.0035)"
"Historical","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0028,"(0.0027,0.0031)"
"Historical","Effect of screening, same treatment",8,"MRR",0.9032,"(0.8931,0.9399)"
"Historical","Effect of screening, same treatment",8,"ARR",3e-04,"(2e-04,4e-04)"
"Historical","Effect of screening, same treatment",8,"NNS",3333.3333,"(3030.303,5727.1242)"
"Historical","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0039,"(0.0037,0.0043)"
"Historical","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0035,"(0.0034,0.0039)"
"Historical","Effect of screening, same treatment",9,"MRR",0.8974,"(0.8969,0.9327)"
"Historical","Effect of screening, same treatment",9,"ARR",4e-04,"(3e-04,5e-04)"
"Historical","Effect of screening, same treatment",9,"NNS",2500,"(2484.7561,3926.9231)"
"Historical","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0047,"(0.0045,0.0051)"
"Historical","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0042,"(0.0041,0.0046)"
"Historical","Effect of screening, same treatment",10,"MRR",0.8936,"(0.8991,0.9346)"
"Historical","Effect of screening, same treatment",10,"ARR",5e-04,"(4e-04,6e-04)"
"Historical","Effect of screening, same treatment",10,"NNS",2000,"(2127.6596,3393.6782)"
"Historical","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0055,"(0.0054,0.006)"
"Historical","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.005,"(0.0049,0.0055)"
"Historical","Effect of screening, same treatment",11,"MRR",0.9091,"(0.9021,0.9327)"
"Historical","Effect of screening, same treatment",11,"ARR",5e-04,"(4e-04,6e-04)"
"Historical","Effect of screening, same treatment",11,"NNS",2000,"(1818.1818,2702.7027)"
"Historical","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0065,"(0.0063,0.007)"
"Historical","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0059,"(0.0057,0.0064)"
"Historical","Effect of screening, same treatment",12,"MRR",0.9077,"(0.9043,0.9303)"
"Historical","Effect of screening, same treatment",12,"ARR",6e-04,"(5e-04,7e-04)"
"Historical","Effect of screening, same treatment",12,"NNS",1666.6667,"(1612.9032,2222.2222)"
"Historical","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0075,"(0.0073,0.008)"
"Historical","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0068,"(0.0066,0.0074)"
"Historical","Effect of screening, same treatment",13,"MRR",0.9067,"(0.9062,0.934)"
"Historical","Effect of screening, same treatment",13,"ARR",7e-04,"(6e-04,8e-04)"
"Historical","Effect of screening, same treatment",13,"NNS",1428.5714,"(1423.5412,1981.3725)"
"Historical","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0085,"(0.0083,0.0091)"
"Historical","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0078,"(0.0076,0.0083)"
"Historical","Effect of screening, same treatment",14,"MRR",0.9176,"(0.9089,0.9325)"
"Historical","Effect of screening, same treatment",14,"ARR",7e-04,"(7e-04,9e-04)"
"Historical","Effect of screening, same treatment",14,"NNS",1428.5714,"(1282.0513,1754.386)"
"Historical","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0096,"(0.0094,0.0101)"
"Historical","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0088,"(0.0086,0.0094)"
"Historical","Effect of screening, same treatment",15,"MRR",0.9167,"(0.9095,0.9313)"
"Historical","Effect of screening, same treatment",15,"ARR",8e-04,"(7e-04,0.001)"
"Historical","Effect of screening, same treatment",15,"NNS",1250,"(1146.1599,1515.1515)"
"Historical","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0107,"(0.0105,0.0114)"
"Historical","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0098,"(0.0096,0.0104)"
"Historical","Effect of screening, same treatment",16,"MRR",0.9159,"(0.9106,0.9303)"
"Historical","Effect of screening, same treatment",16,"ARR",9e-04,"(8e-04,0.0011)"
"Historical","Effect of screening, same treatment",16,"NNS",1111.1111,"(1028.2979,1371.0586)"
"Historical","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0119,"(0.0116,0.0126)"
"Historical","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0109,"(0.0106,0.0115)"
"Historical","Effect of screening, same treatment",17,"MRR",0.916,"(0.9113,0.9306)"
"Historical","Effect of screening, same treatment",17,"ARR",0.001,"(9e-04,0.0012)"
"Historical","Effect of screening, same treatment",17,"NNS",1000,"(943.3962,1212.5331)"
"Historical","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0131,"(0.0128,0.0138)"
"Historical","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.012,"(0.0117,0.0127)"
"Historical","Effect of screening, same treatment",18,"MRR",0.916,"(0.9129,0.9323)"
"Historical","Effect of screening, same treatment",18,"ARR",0.0011,"(0.001,0.0013)"
"Historical","Effect of screening, same treatment",18,"NNS",909.0909,"(869.5652,1098.9011)"
"Historical","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0143,"(0.014,0.015)"
"Historical","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0131,"(0.0129,0.0138)"
"Historical","Effect of screening, same treatment",19,"MRR",0.9161,"(0.9128,0.9306)"
"Historical","Effect of screening, same treatment",19,"ARR",0.0012,"(0.0011,0.0014)"
"Historical","Effect of screening, same treatment",19,"NNS",833.3333,"(798.4127,1010.101)"
"Historical","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0155,"(0.0153,0.0163)"
"Historical","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0143,"(0.014,0.0151)"
"Historical","Effect of screening, same treatment",20,"MRR",0.9226,"(0.9143,0.9302)"
"Historical","Effect of screening, same treatment",20,"ARR",0.0012,"(0.0012,0.0014)"
"Historical","Effect of screening, same treatment",20,"NNS",833.3333,"(746.2687,926.434)"
"Historical","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0168,"(0.0165,0.0176)"
"Historical","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0155,"(0.0152,0.0162)"
"Historical","Effect of screening, same treatment",21,"MRR",0.9226,"(0.9155,0.9314)"
"Historical","Effect of screening, same treatment",21,"ARR",0.0013,"(0.0013,0.0016)"
"Historical","Effect of screening, same treatment",21,"NNS",769.2308,"(699.3007,877.193)"
"Historical","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0181,"(0.0178,0.0189)"
"Historical","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0167,"(0.0164,0.0174)"
"Historical","Effect of screening, same treatment",22,"MRR",0.9227,"(0.9156,0.9319)"
"Historical","Effect of screening, same treatment",22,"ARR",0.0014,"(0.0014,0.0017)"
"Historical","Effect of screening, same treatment",22,"NNS",714.2857,"(661.1624,823.2286)"
"Historical","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0194,"(0.0191,0.0202)"
"Historical","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0179,"(0.0176,0.0188)"
"Historical","Effect of screening, same treatment",23,"MRR",0.9227,"(0.9175,0.9313)"
"Historical","Effect of screening, same treatment",23,"ARR",0.0015,"(0.0014,0.0018)"
"Historical","Effect of screening, same treatment",23,"NNS",666.6667,"(625,773.8095)"
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0207,"(0.0204,0.0217)"
"Historical","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0191,"(0.0188,0.0201)"
"Historical","Effect of screening, same treatment",24,"MRR",0.9227,"(0.9183,0.9327)"
"Historical","Effect of screening, same treatment",24,"ARR",0.0016,"(0.0015,0.0018)"
"Historical","Effect of screening, same treatment",24,"NNS",625,"(594.3576,717.3142)"
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.022,"(0.0217,0.0229)"
"Historical","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0203,"(0.02,0.0212)"
"Historical","Effect of screening, same treatment",25,"MRR",0.9227,"(0.919,0.9342)"
"Historical","Effect of screening, same treatment",25,"ARR",0.0017,"(0.0016,0.0019)"
"Historical","Effect of screening, same treatment",25,"NNS",588.2353,"(564.9718,678.0888)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",1,"MRR",NA,"(0.8,1)"
"Contemp1999","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Contemp1999","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",2e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",2,"MRR",0.5,"(0.8571,1)"
"Contemp1999","Effect of screening, same treatment",2,"ARR",1e-04,"(0,0)"
"Contemp1999","Effect of screening, same treatment",2,"NNS",10000,"(50000,1e+05)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",4e-04,"(3e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(3e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",3,"MRR",0.75,"(0.875,0.9733)"
"Contemp1999","Effect of screening, same treatment",3,"ARR",1e-04,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",3,"NNS",10000,"(20000,1e+05)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",6e-04,"(6e-04,8e-04)"
"Contemp1999","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",6e-04,"(5e-04,8e-04)"
"Contemp1999","Effect of screening, same treatment",4,"MRR",1,"(0.8822,0.9564)"
"Contemp1999","Effect of screening, same treatment",4,"ARR",0,"(0,1e-04)"
"Contemp1999","Effect of screening, same treatment",4,"NNS",Inf,"(12500,42083.3333)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",0.001,"(9e-04,0.0012)"
"Contemp1999","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",9e-04,"(8e-04,0.0011)"
"Contemp1999","Effect of screening, same treatment",5,"MRR",0.9,"(0.8817,0.9592)"
"Contemp1999","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,1e-04)"
"Contemp1999","Effect of screening, same treatment",5,"NNS",10000,"(9090.9091,25000)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0014,"(0.0013,0.0016)"
"Contemp1999","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.0013,"(0.0012,0.0015)"
"Contemp1999","Effect of screening, same treatment",6,"MRR",0.9286,"(0.895,0.9526)"
"Contemp1999","Effect of screening, same treatment",6,"ARR",1e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",6,"NNS",10000,"(6666.6667,16666.6667)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0019,"(0.0018,0.0022)"
"Contemp1999","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0017,"(0.0016,0.002)"
"Contemp1999","Effect of screening, same treatment",7,"MRR",0.8947,"(0.8987,0.9518)"
"Contemp1999","Effect of screening, same treatment",7,"ARR",2e-04,"(1e-04,2e-04)"
"Contemp1999","Effect of screening, same treatment",7,"NNS",5000,"(5263.1579,11111.1111)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0024,"(0.0023,0.0028)"
"Contemp1999","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0022,"(0.0021,0.0025)"
"Contemp1999","Effect of screening, same treatment",8,"MRR",0.9167,"(0.8938,0.9473)"
"Contemp1999","Effect of screening, same treatment",8,"ARR",2e-04,"(2e-04,3e-04)"
"Contemp1999","Effect of screening, same treatment",8,"NNS",5000,"(3961.5385,8731.0606)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.003,"(0.0028,0.0034)"
"Contemp1999","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0027,"(0.0026,0.0031)"
"Contemp1999","Effect of screening, same treatment",9,"MRR",0.9,"(0.8945,0.941)"
"Contemp1999","Effect of screening, same treatment",9,"ARR",3e-04,"(2e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",9,"NNS",3333.3333,"(3125,6075.3676)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0036,"(0.0035,0.004)"
"Contemp1999","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0033,"(0.0032,0.0037)"
"Contemp1999","Effect of screening, same treatment",10,"MRR",0.9167,"(0.9016,0.9362)"
"Contemp1999","Effect of screening, same treatment",10,"ARR",3e-04,"(3e-04,4e-04)"
"Contemp1999","Effect of screening, same treatment",10,"NNS",3333.3333,"(2702.7027,4545.4545)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0043,"(0.0042,0.0048)"
"Contemp1999","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0039,"(0.0038,0.0043)"
"Contemp1999","Effect of screening, same treatment",11,"MRR",0.907,"(0.9031,0.9347)"
"Contemp1999","Effect of screening, same treatment",11,"ARR",4e-04,"(3e-04,5e-04)"
"Contemp1999","Effect of screening, same treatment",11,"NNS",2500,"(2325.5814,3778.49)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0051,"(0.0049,0.0055)"
"Contemp1999","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0046,"(0.0045,0.005)"
"Contemp1999","Effect of screening, same treatment",12,"MRR",0.902,"(0.9029,0.9324)"
"Contemp1999","Effect of screening, same treatment",12,"ARR",5e-04,"(4e-04,6e-04)"
"Contemp1999","Effect of screening, same treatment",12,"NNS",2000,"(2030.6122,3080.0189)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0059,"(0.0057,0.0064)"
"Contemp1999","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0054,"(0.0052,0.0058)"
"Contemp1999","Effect of screening, same treatment",13,"MRR",0.9153,"(0.9038,0.9318)"
"Contemp1999","Effect of screening, same treatment",13,"ARR",5e-04,"(5e-04,6e-04)"
"Contemp1999","Effect of screening, same treatment",13,"NNS",2000,"(1754.386,2631.5789)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0072)"
"Contemp1999","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0062,"(0.006,0.0066)"
"Contemp1999","Effect of screening, same treatment",14,"MRR",0.9254,"(0.9075,0.9328)"
"Contemp1999","Effect of screening, same treatment",14,"ARR",5e-04,"(5e-04,7e-04)"
"Contemp1999","Effect of screening, same treatment",14,"NNS",2000,"(1606.5028,2272.7273)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0076,"(0.0074,0.0082)"
"Contemp1999","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.007,"(0.0068,0.0075)"
"Contemp1999","Effect of screening, same treatment",15,"MRR",0.9211,"(0.9101,0.9338)"
"Contemp1999","Effect of screening, same treatment",15,"ARR",6e-04,"(6e-04,8e-04)"
"Contemp1999","Effect of screening, same treatment",15,"NNS",1666.6667,"(1465.26,2021.4286)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0086,"(0.0083,0.0091)"
"Contemp1999","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0079,"(0.0077,0.0084)"
"Contemp1999","Effect of screening, same treatment",16,"MRR",0.9186,"(0.9118,0.9316)"
"Contemp1999","Effect of screening, same treatment",16,"ARR",7e-04,"(7e-04,9e-04)"
"Contemp1999","Effect of screening, same treatment",16,"NNS",1428.5714,"(1311.5174,1770.8333)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0095,"(0.0093,0.0101)"
"Contemp1999","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0087,"(0.0085,0.0093)"
"Contemp1999","Effect of screening, same treatment",17,"MRR",0.9158,"(0.9116,0.9318)"
"Contemp1999","Effect of screening, same treatment",17,"ARR",8e-04,"(7e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",17,"NNS",1250,"(1186.9748,1538.4615)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0105,"(0.0103,0.0112)"
"Contemp1999","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0097,"(0.0094,0.0102)"
"Contemp1999","Effect of screening, same treatment",18,"MRR",0.9238,"(0.9132,0.9313)"
"Contemp1999","Effect of screening, same treatment",18,"ARR",8e-04,"(8e-04,0.001)"
"Contemp1999","Effect of screening, same treatment",18,"NNS",1250,"(1095.915,1399.1588)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0116,"(0.0113,0.0123)"
"Contemp1999","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0106,"(0.0103,0.0113)"
"Contemp1999","Effect of screening, same treatment",19,"MRR",0.9138,"(0.9132,0.9303)"
"Contemp1999","Effect of screening, same treatment",19,"ARR",0.001,"(9e-04,0.0011)"
"Contemp1999","Effect of screening, same treatment",19,"NNS",1000,"(997.5248,1242.6698)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0126,"(0.0123,0.0134)"
"Contemp1999","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0116,"(0.0114,0.0122)"
"Contemp1999","Effect of screening, same treatment",20,"MRR",0.9206,"(0.9132,0.9296)"
"Contemp1999","Effect of screening, same treatment",20,"ARR",0.001,"(0.001,0.0012)"
"Contemp1999","Effect of screening, same treatment",20,"NNS",1000,"(909.0909,1124.3687)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0137,"(0.0134,0.0144)"
"Contemp1999","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0126,"(0.0123,0.0132)"
"Contemp1999","Effect of screening, same treatment",21,"MRR",0.9197,"(0.9131,0.9319)"
"Contemp1999","Effect of screening, same treatment",21,"ARR",0.0011,"(0.001,0.0013)"
"Contemp1999","Effect of screening, same treatment",21,"NNS",909.0909,"(840.3361,1075.2688)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0148,"(0.0145,0.0155)"
"Contemp1999","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0136,"(0.0133,0.0143)"
"Contemp1999","Effect of screening, same treatment",22,"MRR",0.9189,"(0.9149,0.9332)"
"Contemp1999","Effect of screening, same treatment",22,"ARR",0.0012,"(0.0011,0.0014)"
"Contemp1999","Effect of screening, same treatment",22,"NNS",833.3333,"(793.6508,1010.101)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0159,"(0.0156,0.0166)"
"Contemp1999","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0146,"(0.0144,0.0153)"
"Contemp1999","Effect of screening, same treatment",23,"MRR",0.9182,"(0.9157,0.9325)"
"Contemp1999","Effect of screening, same treatment",23,"ARR",0.0013,"(0.0012,0.0015)"
"Contemp1999","Effect of screening, same treatment",23,"NNS",769.2308,"(740.7407,921.8909)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.017,"(0.0167,0.0178)"
"Contemp1999","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0157,"(0.0154,0.0164)"
"Contemp1999","Effect of screening, same treatment",24,"MRR",0.9235,"(0.9159,0.9319)"
"Contemp1999","Effect of screening, same treatment",24,"ARR",0.0013,"(0.0013,0.0016)"
"Contemp1999","Effect of screening, same treatment",24,"NNS",769.2308,"(694.4444,870.0091)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0181,"(0.0179,0.0189)"
"Contemp1999","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0167,"(0.0164,0.0175)"
"Contemp1999","Effect of screening, same treatment",25,"MRR",0.9227,"(0.9157,0.934)"
"Contemp1999","Effect of screening, same treatment",25,"ARR",0.0014,"(0.0013,0.0016)"
"Contemp1999","Effect of screening, same treatment",25,"NNS",714.2857,"(662.2517,837.0098)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",1,"MRR",NA,"(0.75,1)"
"Perfect","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",1,"NNS",Inf,"(1e+05,1e+05)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",2,"MRR",1,"(0.8462,1)"
"Perfect","Effect of screening, same treatment",2,"ARR",0,"(0,0)"
"Perfect","Effect of screening, same treatment",2,"NNS",Inf,"(50000,1e+05)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",3e-04,"(3e-04,4e-04)"
"Perfect","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",3e-04,"(2e-04,4e-04)"
"Perfect","Effect of screening, same treatment",3,"MRR",1,"(0.8588,0.9678)"
"Perfect","Effect of screening, same treatment",3,"ARR",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",3,"NNS",Inf,"(22500,1e+05)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",5e-04,"(5e-04,7e-04)"
"Perfect","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",5e-04,"(4e-04,6e-04)"
"Perfect","Effect of screening, same treatment",4,"MRR",1,"(0.8726,0.953)"
"Perfect","Effect of screening, same treatment",4,"ARR",0,"(0,1e-04)"
"Perfect","Effect of screening, same treatment",4,"NNS",Inf,"(14285.7143,50000)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",8e-04,"(8e-04,0.001)"
"Perfect","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",7e-04,"(7e-04,9e-04)"
"Perfect","Effect of screening, same treatment",5,"MRR",0.875,"(0.8778,0.9503)"
"Perfect","Effect of screening, same treatment",5,"ARR",1e-04,"(1e-04,1e-04)"
"Perfect","Effect of screening, same treatment",5,"NNS",10000,"(10000,25000)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0012,"(0.0011,0.0014)"
"Perfect","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",0.001,"(0.001,0.0012)"
"Perfect","Effect of screening, same treatment",6,"MRR",0.8333,"(0.8858,0.95)"
"Perfect","Effect of screening, same treatment",6,"ARR",2e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",6,"NNS",5000,"(7142.8571,20000)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0015,"(0.0015,0.0018)"
"Perfect","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0014,"(0.0013,0.0016)"
"Perfect","Effect of screening, same treatment",7,"MRR",0.9333,"(0.8862,0.9396)"
"Perfect","Effect of screening, same treatment",7,"ARR",1e-04,"(1e-04,2e-04)"
"Perfect","Effect of screening, same treatment",7,"NNS",10000,"(5800.6536,11840.2778)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.002,"(0.0019,0.0023)"
"Perfect","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0018,"(0.0017,0.0021)"
"Perfect","Effect of screening, same treatment",8,"MRR",0.9,"(0.8862,0.9393)"
"Perfect","Effect of screening, same treatment",8,"ARR",2e-04,"(2e-04,3e-04)"
"Perfect","Effect of screening, same treatment",8,"NNS",5000,"(4347.8261,9090.9091)"
