"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"e2a1","Effect of screening, same treatment",25,"MRR",0.8351,"(0.8266,0.8564)"
"e2a1","Effect of screening, same treatment",25,"ARR",0.0016,"(0.0015,0.0019)"
"e2a1","Effect of screening, same treatment",25,"NNS",625,"(590.8458,724.6377)"
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0144,"(0.0141,0.0151)"
"e2a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0109,"(0.0107,0.0115)"
"e2a2","Effect of screening, same treatment",25,"MRR",0.7569,"(0.751,0.7859)"
"e2a2","Effect of screening, same treatment",25,"ARR",0.0035,"(0.0033,0.0038)"
"e2a2","Effect of screening, same treatment",25,"NNS",285.7143,"(276.817,329.005)"
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0176,"(0.0174,0.0184)"
"e2a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0129,"(0.0126,0.0135)"
"e2a3","Effect of screening, same treatment",25,"MRR",0.733,"(0.7221,0.7521)"
"e2a3","Effect of screening, same treatment",25,"ARR",0.0047,"(0.0046,0.0052)"
"e2a3","Effect of screening, same treatment",25,"NNS",212.766,"(203.0463,230.4425)"
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0199,"(0.0197,0.0209)"
"e2a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0143,"(0.014,0.0149)"
"e2a4","Effect of screening, same treatment",25,"MRR",0.7186,"(0.7078,0.7402)"
"e2a4","Effect of screening, same treatment",25,"ARR",0.0056,"(0.0055,0.0062)"
"e2a4","Effect of screening, same treatment",25,"NNS",178.5714,"(170.5758,195.1522)"
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.011,"(0.0107,0.0115)"
"e3a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0099,"(0.0097,0.0104)"
"e3a1","Effect of screening, same treatment",25,"MRR",0.9,"(0.8968,0.9213)"
"e3a1","Effect of screening, same treatment",25,"ARR",0.0011,"(0.001,0.0013)"
"e3a1","Effect of screening, same treatment",25,"NNS",909.0909,"(877.193,1143.221)"
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0156,"(0.0154,0.0164)"
"e3a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0127,"(0.0125,0.0133)"
"e3a2","Effect of screening, same treatment",25,"MRR",0.8141,"(0.8048,0.8322)"
"e3a2","Effect of screening, same treatment",25,"ARR",0.0029,"(0.0028,0.0033)"
"e3a2","Effect of screening, same treatment",25,"NNS",344.8276,"(326.5313,383.3111)"
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0189,"(0.0186,0.0198)"
"e3a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0146,"(0.0144,0.0153)"
"e3a3","Effect of screening, same treatment",25,"MRR",0.7725,"(0.769,0.7966)"
"e3a3","Effect of screening, same treatment",25,"ARR",0.0043,"(0.0041,0.0046)"
"e3a3","Effect of screening, same treatment",25,"NNS",232.5581,"(228.3105,260.4167)"
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0212,"(0.021,0.0222)"
"e3a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.016,"(0.0158,0.0167)"
"e3a4","Effect of screening, same treatment",25,"MRR",0.7547,"(0.7501,0.7783)"
"e3a4","Effect of screening, same treatment",25,"ARR",0.0052,"(0.005,0.0056)"
"e3a4","Effect of screening, same treatment",25,"NNS",192.3077,"(187.9699,213.9154)"
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0121,"(0.0119,0.0127)"
"e4a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0115,"(0.0114,0.012)"
"e4a1","Effect of screening, same treatment",25,"MRR",0.9504,"(0.9475,0.9621)"
"e4a1","Effect of screening, same treatment",25,"ARR",6e-04,"(5e-04,8e-04)"
"e4a1","Effect of screening, same treatment",25,"NNS",1666.6667,"(1562.5,2127.6596)"
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0168,"(0.0166,0.0175)"
"e4a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0143,"(0.0141,0.0149)"
"e4a2","Effect of screening, same treatment",25,"MRR",0.8512,"(0.8474,0.8703)"
"e4a2","Effect of screening, same treatment",25,"ARR",0.0025,"(0.0024,0.0028)"
"e4a2","Effect of screening, same treatment",25,"NNS",400,"(390.245,466.5355)"
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0201,"(0.0198,0.0209)"
"e4a3","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0163,"(0.016,0.0169)"
"e4a3","Effect of screening, same treatment",25,"MRR",0.8109,"(0.8067,0.8295)"
"e4a3","Effect of screening, same treatment",25,"ARR",0.0038,"(0.0036,0.0041)"
"e4a3","Effect of screening, same treatment",25,"NNS",263.1579,"(257.732,294.3314)"
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0224,"(0.0221,0.0233)"
"e4a4","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0177,"(0.0174,0.0184)"
"e4a4","Effect of screening, same treatment",25,"MRR",0.7902,"(0.7847,0.8083)"
"e4a4","Effect of screening, same treatment",25,"ARR",0.0047,"(0.0046,0.0051)"
"e4a4","Effect of screening, same treatment",25,"NNS",212.766,"(207.4689,234.4807)"
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e1a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.013,"(0.0127,0.0137)"
"e1a2","Effect of treatment, without screening",25,"MRR",1.5663,"(1.5397,1.6186)"
"e1a2","Effect of treatment, without screening",25,"ARR",-0.0047,"(-0.0048,-0.0043)"
"e1a2","Effect of treatment, without screening",25,"NNS",-212.766,"(-220.2643,-195.6763)"
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e1a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.009,"(0.0088,0.0096)"
"e1a2","Effect of treatment, with screening",25,"MRR",1.4516,"(1.4332,1.5111)"
"e1a2","Effect of treatment, with screening",25,"ARR",-0.0028,"(-0.0029,-0.0025)"
"e1a2","Effect of treatment, with screening",25,"NNS",-357.1429,"(-373.1343,-324.626)"
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e1a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0162,"(0.016,0.017)"
"e1a3","Effect of treatment, without screening",25,"MRR",1.9518,"(1.9185,2.0422)"
"e1a3","Effect of treatment, without screening",25,"ARR",-0.0079,"(-0.0081,-0.0074)"
"e1a3","Effect of treatment, without screening",25,"NNS",-126.5823,"(-128.7001,-119.0407)"
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e1a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0109,"(0.0107,0.0115)"
"e1a3","Effect of treatment, with screening",25,"MRR",1.7581,"(1.7384,1.8655)"
"e1a3","Effect of treatment, with screening",25,"ARR",-0.0047,"(-0.0049,-0.0044)"
"e1a3","Effect of treatment, with screening",25,"NNS",-212.766,"(-215.9827,-194.1748)"
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e1a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0186,"(0.0183,0.0195)"
"e1a4","Effect of treatment, without screening",25,"MRR",2.241,"(2.1823,2.3418)"
"e1a4","Effect of treatment, without screening",25,"ARR",-0.0103,"(-0.0105,-0.0097)"
"e1a4","Effect of treatment, without screening",25,"NNS",-97.0874,"(-99.4283,-92.1466)"
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e1a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0123,"(0.0121,0.013)"
"e1a4","Effect of treatment, with screening",25,"MRR",1.9839,"(1.9537,2.116)"
"e1a4","Effect of treatment, with screening",25,"ARR",-0.0061,"(-0.0063,-0.0057)"
"e1a4","Effect of treatment, with screening",25,"NNS",-163.9344,"(-166.113,-151.7451)"
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e2a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0097,"(0.0095,0.0102)"
"e2a1","Effect of treatment, without screening",25,"MRR",1.1687,"(1.1545,1.1964)"
"e2a1","Effect of treatment, without screening",25,"ARR",-0.0014,"(-0.0014,-0.0012)"
"e2a1","Effect of treatment, without screening",25,"NNS",-714.2857,"(-775.1938,-628.7579)"
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e2a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0081,"(0.0079,0.0086)"
"e2a1","Effect of treatment, with screening",25,"MRR",1.3065,"(1.2977,1.3634)"
"e2a1","Effect of treatment, with screening",25,"ARR",-0.0019,"(-0.002,-0.0017)"
"e2a1","Effect of treatment, with screening",25,"NNS",-526.3158,"(-547.1987,-465.1163)"
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e2a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0144,"(0.0141,0.0151)"
"e2a2","Effect of treatment, without screening",25,"MRR",1.7349,"(1.7002,1.8044)"
"e2a2","Effect of treatment, without screening",25,"ARR",-0.0061,"(-0.0062,-0.0056)"
"e2a2","Effect of treatment, without screening",25,"NNS",-163.9344,"(-170.3578,-151.44)"
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e2a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0109,"(0.0107,0.0115)"
"e2a2","Effect of treatment, with screening",25,"MRR",1.7581,"(1.7389,1.8539)"
"e2a2","Effect of treatment, with screening",25,"ARR",-0.0047,"(-0.0049,-0.0044)"
"e2a2","Effect of treatment, with screening",25,"NNS",-212.766,"(-218.4601,-194.4886)"
"e2a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e2a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0176,"(0.0174,0.0184)"
"e2a3","Effect of treatment, without screening",25,"MRR",2.1205,"(2.0769,2.2235)"
"e2a3","Effect of treatment, without screening",25,"ARR",-0.0093,"(-0.0095,-0.0088)"
"e2a3","Effect of treatment, without screening",25,"NNS",-107.5269,"(-110.4363,-101.5228)"
"e2a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e2a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0129,"(0.0126,0.0135)"
"e2a3","Effect of treatment, with screening",25,"MRR",2.0806,"(2.0429,2.2118)"
"e2a3","Effect of treatment, with screening",25,"ARR",-0.0067,"(-0.0069,-0.0063)"
"e2a3","Effect of treatment, with screening",25,"NNS",-149.2537,"(-153.3742,-139.9352)"
"e2a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e2a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0199,"(0.0197,0.0209)"
"e2a4","Effect of treatment, without screening",25,"MRR",2.3976,"(2.3422,2.5311)"
"e2a4","Effect of treatment, without screening",25,"ARR",-0.0116,"(-0.0118,-0.011)"
"e2a4","Effect of treatment, without screening",25,"NNS",-86.2069,"(-88.0476,-81.3146)"
"e2a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e2a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0143,"(0.014,0.0149)"
"e2a4","Effect of treatment, with screening",25,"MRR",2.3065,"(2.2628,2.4464)"
"e2a4","Effect of treatment, with screening",25,"ARR",-0.0081,"(-0.0082,-0.0076)"
"e2a4","Effect of treatment, with screening",25,"NNS",-123.4568,"(-126.1831,-115.6069)"
"e3a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e3a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.011,"(0.0107,0.0115)"
"e3a1","Effect of treatment, without screening",25,"MRR",1.3253,"(1.3025,1.365)"
"e3a1","Effect of treatment, without screening",25,"ARR",-0.0027,"(-0.0027,-0.0024)"
"e3a1","Effect of treatment, without screening",25,"NNS",-370.3704,"(-395.2569,-341.2969)"
"e3a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e3a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0099,"(0.0097,0.0104)"
"e3a1","Effect of treatment, with screening",25,"MRR",1.5968,"(1.5812,1.6778)"
"e3a1","Effect of treatment, with screening",25,"ARR",-0.0037,"(-0.0038,-0.0034)"
"e3a1","Effect of treatment, with screening",25,"NNS",-270.2703,"(-278.5515,-249.0509)"
"e3a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e3a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0156,"(0.0154,0.0164)"
"e3a2","Effect of treatment, without screening",25,"MRR",1.8795,"(1.844,1.9671)"
"e3a2","Effect of treatment, without screening",25,"ARR",-0.0073,"(-0.0075,-0.0069)"
"e3a2","Effect of treatment, without screening",25,"NNS",-136.9863,"(-139.9091,-127.6134)"
"e3a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e3a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0127,"(0.0125,0.0133)"
"e3a2","Effect of treatment, with screening",25,"MRR",2.0484,"(2.0175,2.1763)"
"e3a2","Effect of treatment, with screening",25,"ARR",-0.0065,"(-0.0067,-0.0061)"
"e3a2","Effect of treatment, with screening",25,"NNS",-153.8462,"(-158.2905,-143.6782)"
"e3a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e3a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0189,"(0.0186,0.0198)"
"e3a3","Effect of treatment, without screening",25,"MRR",2.2771,"(2.2263,2.3886)"
"e3a3","Effect of treatment, without screening",25,"ARR",-0.0106,"(-0.0108,-0.0101)"
"e3a3","Effect of treatment, without screening",25,"NNS",-94.3396,"(-96.6184,-90.005)"
"e3a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e3a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0146,"(0.0144,0.0153)"
"e3a3","Effect of treatment, with screening",25,"MRR",2.3548,"(2.3169,2.5307)"
"e3a3","Effect of treatment, with screening",25,"ARR",-0.0084,"(-0.0087,-0.008)"
"e3a3","Effect of treatment, with screening",25,"NNS",-119.0476,"(-120.9923,-110.9117)"
"e3a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e3a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0212,"(0.021,0.0222)"
"e3a4","Effect of treatment, without screening",25,"MRR",2.5542,"(2.4946,2.6831)"
"e3a4","Effect of treatment, without screening",25,"ARR",-0.0129,"(-0.0132,-0.0122)"
"e3a4","Effect of treatment, without screening",25,"NNS",-77.5194,"(-78.9422,-73.695)"
"e3a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e3a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.016,"(0.0158,0.0167)"
"e3a4","Effect of treatment, with screening",25,"MRR",2.5806,"(2.5394,2.7728)"
"e3a4","Effect of treatment, with screening",25,"ARR",-0.0098,"(-0.0101,-0.0093)"
"e3a4","Effect of treatment, with screening",25,"NNS",-102.0408,"(-103.6538,-94.9581)"
"e4a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e4a1","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0121,"(0.0119,0.0127)"
"e4a1","Effect of treatment, without screening",25,"MRR",1.4578,"(1.4397,1.5113)"
"e4a1","Effect of treatment, without screening",25,"ARR",-0.0038,"(-0.0039,-0.0035)"
"e4a1","Effect of treatment, without screening",25,"NNS",-263.1579,"(-271.0027,-244.4988)"
"e4a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e4a1","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0115,"(0.0114,0.012)"
"e4a1","Effect of treatment, with screening",25,"MRR",1.8548,"(1.8408,1.984)"
"e4a1","Effect of treatment, with screening",25,"ARR",-0.0053,"(-0.0055,-0.005)"
"e4a1","Effect of treatment, with screening",25,"NNS",-188.6792,"(-191.6628,-173.1389)"
"e4a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e4a2","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0168,"(0.0166,0.0175)"
"e4a2","Effect of treatment, without screening",25,"MRR",2.0241,"(1.9834,2.1235)"
"e4a2","Effect of treatment, without screening",25,"ARR",-0.0085,"(-0.0086,-0.008)"
"e4a2","Effect of treatment, without screening",25,"NNS",-117.6471,"(-120.0841,-110.6078)"
"e4a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e4a2","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0143,"(0.0141,0.0149)"
"e4a2","Effect of treatment, with screening",25,"MRR",2.3065,"(2.2809,2.4809)"
"e4a2","Effect of treatment, with screening",25,"ARR",-0.0081,"(-0.0083,-0.0077)"
"e4a2","Effect of treatment, with screening",25,"NNS",-123.4568,"(-125.3526,-115.0054)"
"e4a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e4a3","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0201,"(0.0198,0.0209)"
"e4a3","Effect of treatment, without screening",25,"MRR",2.4217,"(2.3605,2.545)"
"e4a3","Effect of treatment, without screening",25,"ARR",-0.0118,"(-0.0119,-0.0111)"
"e4a3","Effect of treatment, without screening",25,"NNS",-84.7458,"(-86.6739,-80.537)"
"e4a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e4a3","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0163,"(0.016,0.0169)"
"e4a3","Effect of treatment, with screening",25,"MRR",2.629,"(2.578,2.8349)"
"e4a3","Effect of treatment, with screening",25,"ARR",-0.0101,"(-0.0104,-0.0096)"
"e4a3","Effect of treatment, with screening",25,"NNS",-99.0099,"(-100.7812,-93.2752)"
"e4a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e4a4","Effect of treatment, without screening",25,"Cumulative Incidence, Group 1",0.0224,"(0.0221,0.0233)"
"e4a4","Effect of treatment, without screening",25,"MRR",2.6988,"(2.6339,2.8478)"
"e4a4","Effect of treatment, without screening",25,"ARR",-0.0141,"(-0.0143,-0.0134)"
"e4a4","Effect of treatment, without screening",25,"NNS",-70.922,"(-72.2283,-67.8162)"
"e4a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 0",0.0062,"(0.006,0.0067)"
"e4a4","Effect of treatment, with screening",25,"Cumulative Incidence, Group 1",0.0177,"(0.0174,0.0184)"
"e4a4","Effect of treatment, with screening",25,"MRR",2.8548,"(2.7978,3.0819)"
"e4a4","Effect of treatment, with screening",25,"ARR",-0.0115,"(-0.0118,-0.011)"
"e4a4","Effect of treatment, with screening",25,"NNS",-86.9565,"(-88.3392,-81.6294)"
