"Trial","Effect","Follow-Up Year","Measure","Estimate","UI"
"e1a1","Effect of screening, same treatment",9,"NNS",3333.3333,"(2777.7778,4451.581)"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0015,"(0.0014,0.0017)"
"e1a1","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0011,"(0.001,0.0013)"
"e1a1","Effect of screening, same treatment",10,"MRR",0.7333,"(0.7015,0.795)"
"e1a1","Effect of screening, same treatment",10,"ARR",4e-04,"(4e-04,5e-04)"
"e1a1","Effect of screening, same treatment",10,"NNS",2500,"(2260.101,3715.6593)"
"e1a1","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.0018,"(0.0017,0.0021)"
"e1a1","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.0013,"(0.0012,0.0015)"
"e1a1","Effect of screening, same treatment",11,"MRR",0.7222,"(0.7087,0.7995)"
"e1a1","Effect of screening, same treatment",11,"ARR",5e-04,"(4e-04,6e-04)"
"e1a1","Effect of screening, same treatment",11,"NNS",2000,"(1923.0769,2948.0519)"
"e1a1","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0021,"(0.002,0.0024)"
"e1a1","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0015,"(0.0014,0.0018)"
"e1a1","Effect of screening, same treatment",12,"MRR",0.7143,"(0.7074,0.7888)"
"e1a1","Effect of screening, same treatment",12,"ARR",6e-04,"(5e-04,7e-04)"
"e1a1","Effect of screening, same treatment",12,"NNS",1666.6667,"(1639.3443,2417.1512)"
"e1a1","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0025,"(0.0024,0.0028)"
"e1a1","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0018,"(0.0017,0.0021)"
"e1a1","Effect of screening, same treatment",13,"MRR",0.72,"(0.7138,0.7932)"
"e1a1","Effect of screening, same treatment",13,"ARR",7e-04,"(6e-04,8e-04)"
"e1a1","Effect of screening, same treatment",13,"NNS",1428.5714,"(1428.5714,2091.3043)"
"e1a1","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0028,"(0.0027,0.0032)"
"e1a1","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0021,"(0.002,0.0024)"
"e1a1","Effect of screening, same treatment",14,"MRR",0.75,"(0.7216,0.7828)"
"e1a1","Effect of screening, same treatment",14,"ARR",7e-04,"(7e-04,9e-04)"
"e1a1","Effect of screening, same treatment",14,"NNS",1428.5714,"(1246.142,1742.5847)"
"e1a1","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0032,"(0.0031,0.0037)"
"e1a1","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0024,"(0.0023,0.0027)"
"e1a1","Effect of screening, same treatment",15,"MRR",0.75,"(0.7224,0.784)"
"e1a1","Effect of screening, same treatment",15,"ARR",8e-04,"(8e-04,0.001)"
"e1a1","Effect of screening, same treatment",15,"NNS",1250,"(1098.9011,1471.9879)"
"e1a1","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.0037,"(0.0035,0.0041)"
"e1a1","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0027,"(0.0026,0.003)"
"e1a1","Effect of screening, same treatment",16,"MRR",0.7297,"(0.7262,0.7827)"
"e1a1","Effect of screening, same treatment",16,"ARR",0.001,"(9e-04,0.0012)"
"e1a1","Effect of screening, same treatment",16,"NNS",1000,"(980.3922,1274.3427)"
"e1a1","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0041,"(0.004,0.0046)"
"e1a1","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.003,"(0.0029,0.0034)"
"e1a1","Effect of screening, same treatment",17,"MRR",0.7317,"(0.7241,0.7821)"
"e1a1","Effect of screening, same treatment",17,"ARR",0.0011,"(0.001,0.0013)"
"e1a1","Effect of screening, same treatment",17,"NNS",909.0909,"(888.9411,1130.2988)"
"e1a1","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0046,"(0.0044,0.005)"
"e1a1","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0034,"(0.0032,0.0038)"
"e1a1","Effect of screening, same treatment",18,"MRR",0.7391,"(0.7257,0.7838)"
"e1a1","Effect of screening, same treatment",18,"ARR",0.0012,"(0.0011,0.0014)"
"e1a1","Effect of screening, same treatment",18,"NNS",833.3333,"(787.4016,1036.5657)"
"e1a1","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0051,"(0.0049,0.0056)"
"e1a1","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0038,"(0.0036,0.0041)"
"e1a1","Effect of screening, same treatment",19,"MRR",0.7451,"(0.727,0.7879)"
"e1a1","Effect of screening, same treatment",19,"ARR",0.0013,"(0.0013,0.0016)"
"e1a1","Effect of screening, same treatment",19,"NNS",769.2308,"(719.4245,913.4696)"
"e1a1","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0056,"(0.0054,0.0061)"
"e1a1","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0041,"(0.004,0.0045)"
"e1a1","Effect of screening, same treatment",20,"MRR",0.7321,"(0.7269,0.7838)"
"e1a1","Effect of screening, same treatment",20,"ARR",0.0015,"(0.0014,0.0017)"
"e1a1","Effect of screening, same treatment",20,"NNS",666.6667,"(660.0874,830.062)"
"e1a1","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0061,"(0.0059,0.0066)"
"e1a1","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0045,"(0.0043,0.0049)"
"e1a1","Effect of screening, same treatment",21,"MRR",0.7377,"(0.7267,0.7769)"
"e1a1","Effect of screening, same treatment",21,"ARR",0.0016,"(0.0015,0.0019)"
"e1a1","Effect of screening, same treatment",21,"NNS",625,"(597.9113,764.1196)"
"e1a1","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0067,"(0.0065,0.0071)"
"e1a1","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0049,"(0.0048,0.0053)"
"e1a1","Effect of screening, same treatment",22,"MRR",0.7313,"(0.7239,0.7756)"
"e1a1","Effect of screening, same treatment",22,"ARR",0.0018,"(0.0016,0.002)"
"e1a1","Effect of screening, same treatment",22,"NNS",555.5556,"(542.7438,685.5293)"
"e1a1","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0072,"(0.007,0.0077)"
"e1a1","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0053,"(0.0051,0.0058)"
"e1a1","Effect of screening, same treatment",23,"MRR",0.7361,"(0.7273,0.7782)"
"e1a1","Effect of screening, same treatment",23,"ARR",0.0019,"(0.0018,0.0022)"
"e1a1","Effect of screening, same treatment",23,"NNS",526.3158,"(510.2041,635.5847)"
"e1a1","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0077,"(0.0075,0.0083)"
"e1a1","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0057,"(0.0055,0.0062)"
"e1a1","Effect of screening, same treatment",24,"MRR",0.7403,"(0.7292,0.7779)"
"e1a1","Effect of screening, same treatment",24,"ARR",0.002,"(0.0019,0.0023)"
"e1a1","Effect of screening, same treatment",24,"NNS",500,"(473.3748,587.0665)"
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.0083,"(0.0081,0.0088)"
"e1a1","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.0062,"(0.006,0.0067)"
"e1a1","Effect of screening, same treatment",25,"MRR",0.747,"(0.7289,0.7723)"
"e1a1","Effect of screening, same treatment",25,"ARR",0.0021,"(0.0021,0.0025)"
"e1a1","Effect of screening, same treatment",25,"NNS",476.1905,"(440.0456,543.8379)"
"e1a2","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"e1a2","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,0)"
"e1a2","Effect of screening, same treatment",1,"MRR",NA,"(0.5,1)"
"e1a2","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"e1a2","Effect of screening, same treatment",1,"NNS",Inf,"(50000,1e+05)"
"e1a2","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",1e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(0,1e-04)"
"e1a2","Effect of screening, same treatment",2,"MRR",1,"(0.5714,0.8738)"
"e1a2","Effect of screening, same treatment",2,"ARR",0,"(0,1e-04)"
"e1a2","Effect of screening, same treatment",2,"NNS",Inf,"(20000,1e+05)"
"e1a2","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",2e-04,"(2e-04,3e-04)"
"e1a2","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",2e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",3,"MRR",1,"(0.5862,0.8401)"
"e1a2","Effect of screening, same treatment",3,"ARR",0,"(1e-04,1e-04)"
"e1a2","Effect of screening, same treatment",3,"NNS",Inf,"(10000,42083.3333)"
"e1a2","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",4e-04,"(4e-04,5e-04)"
"e1a2","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",3e-04,"(2e-04,4e-04)"
"e1a2","Effect of screening, same treatment",4,"MRR",0.75,"(0.6166,0.7884)"
"e1a2","Effect of screening, same treatment",4,"ARR",1e-04,"(1e-04,2e-04)"
"e1a2","Effect of screening, same treatment",4,"NNS",10000,"(5882.3529,12500)"
"e1a2","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",7e-04,"(6e-04,8e-04)"
"e1a2","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",4e-04,"(4e-04,6e-04)"
"e1a2","Effect of screening, same treatment",5,"MRR",0.5714,"(0.6264,0.7813)"
"e1a2","Effect of screening, same treatment",5,"ARR",3e-04,"(2e-04,3e-04)"
"e1a2","Effect of screening, same treatment",5,"NNS",3333.3333,"(4166.6667,6916.6667)"
"e1a2","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",9e-04,"(9e-04,0.0011)"
"e1a2","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",6e-04,"(6e-04,8e-04)"
"e1a2","Effect of screening, same treatment",6,"MRR",0.6667,"(0.6401,0.7621)"
"e1a2","Effect of screening, same treatment",6,"ARR",3e-04,"(3e-04,4e-04)"
"e1a2","Effect of screening, same treatment",6,"NNS",3333.3333,"(2941.1765,4761.9048)"
"e1a2","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0013,"(0.0012,0.0015)"
"e1a2","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",9e-04,"(8e-04,0.001)"
"e1a2","Effect of screening, same treatment",7,"MRR",0.6923,"(0.6497,0.746)"
"e1a2","Effect of screening, same treatment",7,"ARR",4e-04,"(4e-04,5e-04)"
"e1a2","Effect of screening, same treatment",7,"NNS",2500,"(2260.101,3512.931)"
"e1a2","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0016,"(0.0016,0.0019)"
"e1a2","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0011,"(0.001,0.0013)"
"e1a2","Effect of screening, same treatment",8,"MRR",0.6875,"(0.65,0.7482)"
"e1a2","Effect of screening, same treatment",8,"ARR",5e-04,"(5e-04,7e-04)"
"e1a2","Effect of screening, same treatment",8,"NNS",2000,"(1724.1379,2569.0789)"
"e1a2","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.002,"(0.0019,0.0023)"
"e1a2","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0014,"(0.0013,0.0016)"
"e1a2","Effect of screening, same treatment",9,"MRR",0.7,"(0.6514,0.7408)"
"e1a2","Effect of screening, same treatment",9,"ARR",6e-04,"(6e-04,8e-04)"
"e1a2","Effect of screening, same treatment",9,"NNS",1666.6667,"(1388.8889,1960.7843)"
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 0",0.0025,"(0.0024,0.0028)"
"e1a2","Effect of screening, same treatment",10,"Cumulative Incidence, Group 1",0.0017,"(0.0016,0.002)"
"e1a2","Effect of screening, same treatment",10,"MRR",0.68,"(0.6544,0.733)"
"e1a2","Effect of screening, same treatment",10,"ARR",8e-04,"(8e-04,0.001)"
"e1a2","Effect of screening, same treatment",10,"NNS",1250,"(1149.4253,1588.9617)"
"e1a2","Effect of screening, same treatment",11,"Cumulative Incidence, Group 0",0.003,"(0.0029,0.0033)"
"e1a2","Effect of screening, same treatment",11,"Cumulative Incidence, Group 1",0.002,"(0.0019,0.0023)"
"e1a2","Effect of screening, same treatment",11,"MRR",0.6667,"(0.6579,0.7314)"
"e1a2","Effect of screening, same treatment",11,"ARR",0.001,"(9e-04,0.0012)"
"e1a2","Effect of screening, same treatment",11,"NNS",1000,"(980.3922,1352.5114)"
"e1a2","Effect of screening, same treatment",12,"Cumulative Incidence, Group 0",0.0035,"(0.0034,0.0038)"
"e1a2","Effect of screening, same treatment",12,"Cumulative Incidence, Group 1",0.0024,"(0.0023,0.0027)"
"e1a2","Effect of screening, same treatment",12,"MRR",0.6857,"(0.6618,0.7297)"
"e1a2","Effect of screening, same treatment",12,"ARR",0.0011,"(0.0011,0.0014)"
"e1a2","Effect of screening, same treatment",12,"NNS",909.0909,"(840.3361,1111.8657)"
"e1a2","Effect of screening, same treatment",13,"Cumulative Incidence, Group 0",0.0041,"(0.004,0.0044)"
"e1a2","Effect of screening, same treatment",13,"Cumulative Incidence, Group 1",0.0028,"(0.0027,0.0031)"
"e1a2","Effect of screening, same treatment",13,"MRR",0.6829,"(0.6631,0.7196)"
"e1a2","Effect of screening, same treatment",13,"ARR",0.0013,"(0.0012,0.0015)"
"e1a2","Effect of screening, same treatment",13,"NNS",769.2308,"(724.6377,905.7585)"
"e1a2","Effect of screening, same treatment",14,"Cumulative Incidence, Group 0",0.0047,"(0.0046,0.0052)"
"e1a2","Effect of screening, same treatment",14,"Cumulative Incidence, Group 1",0.0032,"(0.0031,0.0036)"
"e1a2","Effect of screening, same treatment",14,"MRR",0.6809,"(0.6679,0.7204)"
"e1a2","Effect of screening, same treatment",14,"ARR",0.0015,"(0.0014,0.0018)"
"e1a2","Effect of screening, same treatment",14,"NNS",666.6667,"(632.9114,798.5449)"
"e1a2","Effect of screening, same treatment",15,"Cumulative Incidence, Group 0",0.0054,"(0.0052,0.0058)"
"e1a2","Effect of screening, same treatment",15,"Cumulative Incidence, Group 1",0.0037,"(0.0035,0.004)"
"e1a2","Effect of screening, same treatment",15,"MRR",0.6852,"(0.6692,0.72)"
"e1a2","Effect of screening, same treatment",15,"ARR",0.0017,"(0.0016,0.002)"
"e1a2","Effect of screening, same treatment",15,"NNS",588.2353,"(558.6592,680.2721)"
"e1a2","Effect of screening, same treatment",16,"Cumulative Incidence, Group 0",0.006,"(0.0058,0.0065)"
"e1a2","Effect of screening, same treatment",16,"Cumulative Incidence, Group 1",0.0041,"(0.004,0.0045)"
"e1a2","Effect of screening, same treatment",16,"MRR",0.6833,"(0.6696,0.7193)"
"e1a2","Effect of screening, same treatment",16,"ARR",0.0019,"(0.0018,0.0022)"
"e1a2","Effect of screening, same treatment",16,"NNS",526.3158,"(504.416,608.2305)"
"e1a2","Effect of screening, same treatment",17,"Cumulative Incidence, Group 0",0.0067,"(0.0066,0.0072)"
"e1a2","Effect of screening, same treatment",17,"Cumulative Incidence, Group 1",0.0046,"(0.0045,0.005)"
"e1a2","Effect of screening, same treatment",17,"MRR",0.6866,"(0.6718,0.7223)"
"e1a2","Effect of screening, same treatment",17,"ARR",0.0021,"(0.002,0.0024)"
"e1a2","Effect of screening, same treatment",17,"NNS",476.1905,"(453.5217,539.3368)"
"e1a2","Effect of screening, same treatment",18,"Cumulative Incidence, Group 0",0.0074,"(0.0072,0.0079)"
"e1a2","Effect of screening, same treatment",18,"Cumulative Incidence, Group 1",0.0051,"(0.005,0.0056)"
"e1a2","Effect of screening, same treatment",18,"MRR",0.6892,"(0.6761,0.7261)"
"e1a2","Effect of screening, same treatment",18,"ARR",0.0023,"(0.0022,0.0027)"
"e1a2","Effect of screening, same treatment",18,"NNS",434.7826,"(414.5091,490.328)"
"e1a2","Effect of screening, same treatment",19,"Cumulative Incidence, Group 0",0.0082,"(0.0079,0.0087)"
"e1a2","Effect of screening, same treatment",19,"Cumulative Incidence, Group 1",0.0056,"(0.0054,0.0061)"
"e1a2","Effect of screening, same treatment",19,"MRR",0.6829,"(0.6752,0.7209)"
"e1a2","Effect of screening, same treatment",19,"ARR",0.0026,"(0.0025,0.003)"
"e1a2","Effect of screening, same treatment",19,"NNS",384.6154,"(374.5318,445.4861)"
"e1a2","Effect of screening, same treatment",20,"Cumulative Incidence, Group 0",0.0089,"(0.0087,0.0094)"
"e1a2","Effect of screening, same treatment",20,"Cumulative Incidence, Group 1",0.0061,"(0.006,0.0067)"
"e1a2","Effect of screening, same treatment",20,"MRR",0.6854,"(0.6753,0.722)"
"e1a2","Effect of screening, same treatment",20,"ARR",0.0028,"(0.0027,0.0032)"
"e1a2","Effect of screening, same treatment",20,"NNS",357.1429,"(344.5313,408.2534)"
"e1a2","Effect of screening, same treatment",21,"Cumulative Incidence, Group 0",0.0097,"(0.0096,0.0103)"
"e1a2","Effect of screening, same treatment",21,"Cumulative Incidence, Group 1",0.0067,"(0.0065,0.0072)"
"e1a2","Effect of screening, same treatment",21,"MRR",0.6907,"(0.6761,0.724)"
"e1a2","Effect of screening, same treatment",21,"ARR",0.003,"(0.0029,0.0034)"
"e1a2","Effect of screening, same treatment",21,"NNS",333.3333,"(315.4574,375.4436)"
"e1a2","Effect of screening, same treatment",22,"Cumulative Incidence, Group 0",0.0105,"(0.0103,0.0111)"
"e1a2","Effect of screening, same treatment",22,"Cumulative Incidence, Group 1",0.0072,"(0.0071,0.0078)"
"e1a2","Effect of screening, same treatment",22,"MRR",0.6857,"(0.6751,0.7216)"
"e1a2","Effect of screening, same treatment",22,"ARR",0.0033,"(0.0032,0.0037)"
"e1a2","Effect of screening, same treatment",22,"NNS",303.0303,"(296.7359,346.7199)"
"e1a2","Effect of screening, same treatment",23,"Cumulative Incidence, Group 0",0.0113,"(0.0111,0.012)"
"e1a2","Effect of screening, same treatment",23,"Cumulative Incidence, Group 1",0.0078,"(0.0076,0.0084)"
"e1a2","Effect of screening, same treatment",23,"MRR",0.6903,"(0.6775,0.7257)"
"e1a2","Effect of screening, same treatment",23,"ARR",0.0035,"(0.0034,0.0039)"
"e1a2","Effect of screening, same treatment",23,"NNS",285.7143,"(273.7855,322.636)"
"e1a2","Effect of screening, same treatment",24,"Cumulative Incidence, Group 0",0.0122,"(0.012,0.0129)"
"e1a2","Effect of screening, same treatment",24,"Cumulative Incidence, Group 1",0.0084,"(0.0082,0.009)"
"e1a2","Effect of screening, same treatment",24,"MRR",0.6885,"(0.6797,0.7299)"
"e1a2","Effect of screening, same treatment",24,"ARR",0.0038,"(0.0036,0.0042)"
"e1a2","Effect of screening, same treatment",24,"NNS",263.1579,"(255.7545,303.9514)"
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 0",0.013,"(0.0127,0.0137)"
"e1a2","Effect of screening, same treatment",25,"Cumulative Incidence, Group 1",0.009,"(0.0088,0.0096)"
"e1a2","Effect of screening, same treatment",25,"MRR",0.6923,"(0.6812,0.727)"
"e1a2","Effect of screening, same treatment",25,"ARR",0.004,"(0.0039,0.0045)"
"e1a2","Effect of screening, same treatment",25,"NNS",250,"(240.819,280.5689)"
"e1a3","Effect of screening, same treatment",1,"Cumulative Incidence, Group 0",0,"(0,1e-04)"
"e1a3","Effect of screening, same treatment",1,"Cumulative Incidence, Group 1",0,"(0,1e-04)"
"e1a3","Effect of screening, same treatment",1,"MRR",NA,"(0.5,1)"
"e1a3","Effect of screening, same treatment",1,"ARR",0,"(0,0)"
"e1a3","Effect of screening, same treatment",1,"NNS",Inf,"(50000,1e+05)"
"e1a3","Effect of screening, same treatment",2,"Cumulative Incidence, Group 0",2e-04,"(1e-04,2e-04)"
"e1a3","Effect of screening, same treatment",2,"Cumulative Incidence, Group 1",1e-04,"(1e-04,2e-04)"
"e1a3","Effect of screening, same treatment",2,"MRR",0.5,"(0.5437,0.8569)"
"e1a3","Effect of screening, same treatment",2,"ARR",1e-04,"(0,1e-04)"
"e1a3","Effect of screening, same treatment",2,"NNS",10000,"(14285.7143,50000)"
"e1a3","Effect of screening, same treatment",3,"Cumulative Incidence, Group 0",4e-04,"(3e-04,5e-04)"
"e1a3","Effect of screening, same treatment",3,"Cumulative Incidence, Group 1",2e-04,"(2e-04,3e-04)"
"e1a3","Effect of screening, same treatment",3,"MRR",0.5,"(0.5812,0.7739)"
"e1a3","Effect of screening, same treatment",3,"ARR",2e-04,"(1e-04,2e-04)"
"e1a3","Effect of screening, same treatment",3,"NNS",5000,"(7023.8095,15535.7143)"
"e1a3","Effect of screening, same treatment",4,"Cumulative Incidence, Group 0",6e-04,"(5e-04,8e-04)"
"e1a3","Effect of screening, same treatment",4,"Cumulative Incidence, Group 1",4e-04,"(3e-04,5e-04)"
"e1a3","Effect of screening, same treatment",4,"MRR",0.6667,"(0.6111,0.7411)"
"e1a3","Effect of screening, same treatment",4,"ARR",2e-04,"(2e-04,3e-04)"
"e1a3","Effect of screening, same treatment",4,"NNS",5000,"(4166.6667,7431.3187)"
"e1a3","Effect of screening, same treatment",5,"Cumulative Incidence, Group 0",9e-04,"(8e-04,0.0011)"
"e1a3","Effect of screening, same treatment",5,"Cumulative Incidence, Group 1",6e-04,"(6e-04,7e-04)"
"e1a3","Effect of screening, same treatment",5,"MRR",0.6667,"(0.6232,0.7444)"
"e1a3","Effect of screening, same treatment",5,"ARR",3e-04,"(3e-04,4e-04)"
"e1a3","Effect of screening, same treatment",5,"NNS",3333.3333,"(2857.1429,4659.0909)"
"e1a3","Effect of screening, same treatment",6,"Cumulative Incidence, Group 0",0.0013,"(0.0012,0.0015)"
"e1a3","Effect of screening, same treatment",6,"Cumulative Incidence, Group 1",9e-04,"(8e-04,0.001)"
"e1a3","Effect of screening, same treatment",6,"MRR",0.6923,"(0.6323,0.7263)"
"e1a3","Effect of screening, same treatment",6,"ARR",4e-04,"(4e-04,6e-04)"
"e1a3","Effect of screening, same treatment",6,"NNS",2500,"(2030.6122,3080.0189)"
"e1a3","Effect of screening, same treatment",7,"Cumulative Incidence, Group 0",0.0017,"(0.0016,0.002)"
"e1a3","Effect of screening, same treatment",7,"Cumulative Incidence, Group 1",0.0011,"(0.0011,0.0014)"
"e1a3","Effect of screening, same treatment",7,"MRR",0.6471,"(0.6303,0.726)"
"e1a3","Effect of screening, same treatment",7,"ARR",6e-04,"(5e-04,8e-04)"
"e1a3","Effect of screening, same treatment",7,"NNS",1666.6667,"(1515.1515,2199.2754)"
"e1a3","Effect of screening, same treatment",8,"Cumulative Incidence, Group 0",0.0022,"(0.0022,0.0025)"
"e1a3","Effect of screening, same treatment",8,"Cumulative Incidence, Group 1",0.0015,"(0.0014,0.0017)"
"e1a3","Effect of screening, same treatment",8,"MRR",0.6818,"(0.6294,0.7294)"
"e1a3","Effect of screening, same treatment",8,"ARR",7e-04,"(7e-04,9e-04)"
"e1a3","Effect of screening, same treatment",8,"NNS",1428.5714,"(1176.4706,1666.6667)"
"e1a3","Effect of screening, same treatment",9,"Cumulative Incidence, Group 0",0.0028,"(0.0027,0.0031)"
"e1a3","Effect of screening, same treatment",9,"Cumulative Incidence, Group 1",0.0018,"(0.0017,0.0021)"
